May 24, 2023   19:12:38
Amperometric i-t Curve
File: c:/users/mapence2/desktop/data/2023_05_24\expt1\mix_8\it_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CA
Note: 

Init E (V) = 0.7
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, -4.055e-10
2.000e-1, -3.999e-10
3.000e-1, -3.948e-10
4.000e-1, -3.900e-10
5.000e-1, -3.855e-10
6.000e-1, -3.816e-10
7.000e-1, -3.777e-10
8.000e-1, -3.741e-10
9.000e-1, -3.708e-10
1.000e+0, -3.676e-10
1.100e+0, -3.648e-10
1.200e+0, -3.621e-10
1.300e+0, -3.595e-10
1.400e+0, -3.570e-10
1.500e+0, -3.545e-10
1.600e+0, -3.523e-10
1.700e+0, -3.503e-10
1.800e+0, -3.483e-10
1.900e+0, -3.462e-10
2.000e+0, -3.443e-10
2.100e+0, -3.426e-10
2.200e+0, -3.409e-10
2.300e+0, -3.392e-10
2.400e+0, -3.377e-10
2.500e+0, -3.362e-10
2.600e+0, -3.348e-10
2.700e+0, -3.335e-10
2.800e+0, -3.323e-10
2.900e+0, -3.312e-10
3.000e+0, -3.301e-10
3.100e+0, -3.290e-10
3.200e+0, -3.279e-10
3.300e+0, -3.268e-10
3.400e+0, -3.258e-10
3.500e+0, -3.248e-10
3.600e+0, -3.239e-10
3.700e+0, -3.230e-10
3.800e+0, -3.219e-10
3.900e+0, -3.208e-10
4.000e+0, -3.198e-10
4.100e+0, -3.187e-10
4.200e+0, -3.176e-10
4.300e+0, -3.166e-10
4.400e+0, -3.156e-10
4.500e+0, -3.148e-10
4.600e+0, -3.140e-10
4.700e+0, -3.133e-10
4.800e+0, -3.127e-10
4.900e+0, -3.120e-10
5.000e+0, -3.113e-10
5.100e+0, -3.106e-10
5.200e+0, -3.100e-10
5.300e+0, -3.093e-10
5.400e+0, -3.087e-10
5.500e+0, -3.082e-10
5.600e+0, -3.076e-10
5.700e+0, -3.072e-10
5.800e+0, -3.068e-10
5.900e+0, -3.064e-10
6.000e+0, -3.058e-10
6.100e+0, -3.052e-10
6.200e+0, -3.048e-10
6.300e+0, -3.043e-10
6.400e+0, -3.039e-10
6.500e+0, -3.034e-10
6.600e+0, -3.030e-10
6.700e+0, -3.027e-10
6.800e+0, -3.024e-10
6.900e+0, -3.018e-10
7.000e+0, -3.014e-10
7.100e+0, -3.010e-10
7.200e+0, -3.007e-10
7.300e+0, -3.004e-10
7.400e+0, -3.001e-10
7.500e+0, -2.998e-10
7.600e+0, -2.993e-10
7.700e+0, -2.990e-10
7.800e+0, -2.986e-10
7.900e+0, -2.982e-10
8.000e+0, -2.978e-10
8.100e+0, -2.973e-10
8.200e+0, -2.969e-10
8.300e+0, -2.966e-10
8.400e+0, -2.964e-10
8.500e+0, -2.962e-10
8.600e+0, -2.956e-10
8.700e+0, -2.950e-10
8.800e+0, -2.945e-10
8.900e+0, -2.941e-10
9.000e+0, -2.938e-10
9.100e+0, -2.935e-10
9.200e+0, -2.932e-10
9.300e+0, -2.930e-10
9.400e+0, -2.928e-10
9.500e+0, -2.925e-10
9.600e+0, -2.923e-10
9.700e+0, -2.921e-10
9.800e+0, -2.918e-10
9.900e+0, -2.912e-10
1.000e+1, -2.908e-10
1.010e+1, -2.904e-10
1.020e+1, -2.902e-10
1.030e+1, -2.898e-10
1.040e+1, -2.896e-10
1.050e+1, -2.893e-10
1.060e+1, -2.890e-10
1.070e+1, -2.889e-10
1.080e+1, -2.885e-10
1.090e+1, -2.882e-10
1.100e+1, -2.878e-10
1.110e+1, -2.875e-10
1.120e+1, -2.874e-10
1.130e+1, -2.875e-10
1.140e+1, -2.870e-10
1.150e+1, -2.863e-10
1.160e+1, -2.859e-10
1.170e+1, -2.856e-10
1.180e+1, -2.853e-10
1.190e+1, -2.851e-10
1.200e+1, -2.845e-10
1.210e+1, -2.848e-10
1.220e+1, -2.845e-10
1.230e+1, -2.838e-10
1.240e+1, -2.837e-10
1.250e+1, -2.835e-10
1.260e+1, -2.834e-10
1.270e+1, -2.832e-10
1.280e+1, -2.833e-10
1.290e+1, -2.833e-10
1.300e+1, -2.834e-10
1.310e+1, -2.833e-10
1.320e+1, -2.831e-10
1.330e+1, -2.830e-10
1.340e+1, -2.829e-10
1.350e+1, -2.826e-10
1.360e+1, -2.825e-10
1.370e+1, -2.825e-10
1.380e+1, -2.828e-10
1.390e+1, -2.824e-10
1.400e+1, -2.820e-10
1.410e+1, -2.818e-10
1.420e+1, -2.822e-10
1.430e+1, -2.821e-10
1.440e+1, -2.821e-10
1.450e+1, -2.822e-10
1.460e+1, -2.825e-10
1.470e+1, -2.824e-10
1.480e+1, -2.825e-10
1.490e+1, -2.826e-10
1.500e+1, -2.826e-10
1.510e+1, -2.827e-10
1.520e+1, -2.830e-10
1.530e+1, -2.830e-10
1.540e+1, -2.829e-10
1.550e+1, -2.826e-10
1.560e+1, -2.826e-10
1.570e+1, -2.824e-10
1.580e+1, -2.822e-10
1.590e+1, -2.822e-10
1.600e+1, -2.821e-10
1.610e+1, -2.819e-10
1.620e+1, -2.817e-10
1.630e+1, -2.816e-10
1.640e+1, -2.815e-10
1.650e+1, -2.813e-10
