May 24, 2023   21:03:45
Cyclic Voltammetry
File: c:/users/mapence2/desktop/data/2023_05_24\expt2\mix_2\cv_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CV
Note: 

Init E (V) = 0
High E (V) = 0.7
Low E (V) = 0
Final E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.005
Segment = 3
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:
Segment 1:

Segment 2:

Segment 3:

Potential/V, Current/A

0.000, 8.719e-13
0.001, 6.639e-13
0.002, 5.403e-13
0.003, 4.056e-13
0.004, 3.544e-13
0.005, 2.953e-13
0.006, 1.733e-13
0.007, 1.536e-13
0.008, 2.331e-13
0.009, 1.559e-13
0.010, 3.465e-14
0.011, 3.938e-14
0.012, 1.654e-14
0.013, 4.568e-14
0.014, -4.411e-14
0.015, -6.616e-14
0.016, -9.136e-14
0.017, -2.087e-13
0.018, -2.591e-13
0.019, -2.615e-13
0.020, -2.056e-13
0.021, -3.056e-13
0.022, -3.442e-13
0.023, -3.780e-13
0.024, -4.174e-13
0.025, -4.340e-13
0.026, -4.347e-13
0.027, -5.056e-13
0.028, -6.104e-13
0.029, -6.072e-13
0.030, -6.206e-13
0.031, -6.112e-13
0.032, -6.836e-13
0.033, -7.332e-13
0.034, -7.750e-13
0.035, -8.333e-13
0.036, -7.970e-13
0.037, -8.608e-13
0.038, -9.081e-13
0.039, -9.160e-13
0.040, -9.325e-13
0.041, -9.884e-13
0.042, -1.067e-12
0.043, -1.139e-12
0.044, -1.098e-12
0.045, -1.110e-12
0.046, -1.213e-12
0.047, -1.292e-12
0.048, -1.243e-12
0.049, -1.260e-12
0.050, -1.256e-12
0.051, -1.323e-12
0.052, -1.398e-12
0.053, -1.440e-12
0.054, -1.402e-12
0.055, -1.485e-12
0.056, -1.534e-12
0.057, -1.592e-12
0.058, -1.632e-12
0.059, -1.636e-12
0.060, -1.616e-12
0.061, -1.708e-12
0.062, -1.740e-12
0.063, -1.804e-12
0.064, -1.796e-12
0.065, -1.792e-12
0.066, -1.889e-12
0.067, -2.011e-12
0.068, -1.933e-12
0.069, -1.931e-12
0.070, -1.988e-12
0.071, -2.049e-12
0.072, -2.079e-12
0.073, -2.072e-12
0.074, -2.073e-12
0.075, -2.097e-12
0.076, -2.189e-12
0.077, -2.243e-12
0.078, -2.314e-12
0.079, -2.323e-12
0.080, -2.360e-12
0.081, -2.323e-12
0.082, -2.456e-12
0.083, -2.483e-12
0.084, -2.501e-12
0.085, -2.487e-12
0.086, -2.553e-12
0.087, -2.592e-12
0.088, -2.638e-12
0.089, -2.675e-12
0.090, -2.720e-12
0.091, -2.716e-12
0.092, -2.775e-12
0.093, -2.821e-12
0.094, -2.816e-12
0.095, -2.922e-12
0.096, -2.910e-12
0.097, -3.030e-12
0.098, -3.049e-12
0.099, -3.005e-12
0.100, -3.077e-12
0.101, -3.183e-12
0.102, -3.212e-12
0.103, -3.242e-12
0.104, -3.224e-12
0.105, -3.256e-12
0.106, -3.321e-12
0.107, -3.350e-12
0.108, -3.449e-12
0.109, -3.481e-12
0.110, -3.465e-12
0.111, -3.561e-12
0.112, -3.622e-12
0.113, -3.517e-12
0.114, -3.492e-12
0.115, -3.613e-12
0.116, -3.680e-12
0.117, -3.754e-12
0.118, -3.802e-12
0.119, -3.904e-12
0.120, -3.873e-12
0.121, -3.940e-12
0.122, -3.967e-12
0.123, -3.977e-12
0.124, -4.044e-12
0.125, -4.147e-12
0.126, -4.135e-12
0.127, -4.113e-12
0.128, -4.181e-12
0.129, -4.277e-12
0.130, -4.270e-12
0.131, -4.363e-12
0.132, -4.400e-12
0.133, -4.410e-12
0.134, -4.452e-12
0.135, -4.588e-12
0.136, -4.593e-12
0.137, -4.566e-12
0.138, -4.599e-12
0.139, -4.655e-12
0.140, -4.720e-12
0.141, -4.715e-12
0.142, -4.760e-12
0.143, -4.837e-12
0.144, -4.870e-12
0.145, -4.907e-12
0.146, -4.963e-12
0.147, -4.998e-12
0.148, -5.087e-12
0.149, -5.106e-12
0.150, -5.121e-12
0.151, -5.190e-12
0.152, -5.238e-12
0.153, -5.244e-12
0.154, -5.354e-12
0.155, -5.405e-12
0.156, -5.483e-12
0.157, -5.530e-12
0.158, -5.538e-12
0.159, -5.626e-12
0.160, -5.671e-12
0.161, -5.686e-12
0.162, -5.705e-12
0.163, -5.789e-12
0.164, -5.865e-12
0.165, -5.898e-12
0.166, -5.959e-12
0.167, -5.993e-12
0.168, -6.078e-12
0.169, -6.120e-12
0.170, -6.194e-12
0.171, -6.215e-12
0.172, -6.275e-12
0.173, -6.331e-12
0.174, -6.416e-12
0.175, -6.453e-12
0.176, -6.504e-12
0.177, -6.555e-12
0.178, -6.617e-12
0.179, -6.689e-12
0.180, -6.741e-12
0.181, -6.794e-12
0.182, -6.905e-12
0.183, -6.920e-12
