May 24, 2023   20:41:44
Amperometric i-t Curve
File: c:/users/mapence2/desktop/data/2023_05_24\expt2\mix_1\it_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CA
Note: 

Init E (V) = 0.7
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, -2.262e-10
2.000e-1, -2.227e-10
3.000e-1, -2.195e-10
4.000e-1, -2.168e-10
5.000e-1, -2.142e-10
6.000e-1, -2.118e-10
7.000e-1, -2.095e-10
8.000e-1, -2.075e-10
9.000e-1, -2.056e-10
1.000e+0, -2.039e-10
1.100e+0, -2.020e-10
1.200e+0, -2.003e-10
1.300e+0, -1.988e-10
1.400e+0, -1.975e-10
1.500e+0, -1.959e-10
1.600e+0, -1.944e-10
1.700e+0, -1.932e-10
1.800e+0, -1.920e-10
1.900e+0, -1.910e-10
2.000e+0, -1.899e-10
2.100e+0, -1.888e-10
2.200e+0, -1.876e-10
2.300e+0, -1.865e-10
2.400e+0, -1.856e-10
2.500e+0, -1.845e-10
2.600e+0, -1.836e-10
2.700e+0, -1.827e-10
2.800e+0, -1.819e-10
2.900e+0, -1.812e-10
3.000e+0, -1.805e-10
3.100e+0, -1.798e-10
3.200e+0, -1.793e-10
3.300e+0, -1.785e-10
3.400e+0, -1.779e-10
3.500e+0, -1.773e-10
3.600e+0, -1.767e-10
3.700e+0, -1.761e-10
3.800e+0, -1.755e-10
3.900e+0, -1.749e-10
4.000e+0, -1.743e-10
4.100e+0, -1.737e-10
4.200e+0, -1.731e-10
4.300e+0, -1.726e-10
4.400e+0, -1.721e-10
4.500e+0, -1.716e-10
4.600e+0, -1.711e-10
4.700e+0, -1.708e-10
4.800e+0, -1.704e-10
4.900e+0, -1.699e-10
5.000e+0, -1.694e-10
5.100e+0, -1.690e-10
5.200e+0, -1.686e-10
5.300e+0, -1.682e-10
5.400e+0, -1.678e-10
5.500e+0, -1.674e-10
5.600e+0, -1.670e-10
5.700e+0, -1.668e-10
5.800e+0, -1.666e-10
5.900e+0, -1.663e-10
6.000e+0, -1.659e-10
6.100e+0, -1.656e-10
6.200e+0, -1.653e-10
6.300e+0, -1.649e-10
6.400e+0, -1.645e-10
6.500e+0, -1.642e-10
6.600e+0, -1.639e-10
6.700e+0, -1.637e-10
6.800e+0, -1.634e-10
6.900e+0, -1.632e-10
7.000e+0, -1.630e-10
7.100e+0, -1.628e-10
7.200e+0, -1.625e-10
7.300e+0, -1.622e-10
7.400e+0, -1.618e-10
7.500e+0, -1.615e-10
7.600e+0, -1.613e-10
7.700e+0, -1.610e-10
7.800e+0, -1.609e-10
7.900e+0, -1.607e-10
8.000e+0, -1.606e-10
8.100e+0, -1.603e-10
8.200e+0, -1.601e-10
8.300e+0, -1.599e-10
8.400e+0, -1.597e-10
8.500e+0, -1.596e-10
8.600e+0, -1.590e-10
8.700e+0, -1.590e-10
8.800e+0, -1.590e-10
8.900e+0, -1.588e-10
9.000e+0, -1.587e-10
9.100e+0, -1.584e-10
9.200e+0, -1.583e-10
9.300e+0, -1.584e-10
9.400e+0, -1.582e-10
9.500e+0, -1.579e-10
9.600e+0, -1.576e-10
