May 25, 2023   13:46:21
Amperometric i-t Curve
File: c:/users/mapence2/desktop/data/2023_05_24\expt3\mix_5\it_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CA
Note: 

Init E (V) = 0.7
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, -3.301e-10
2.000e-1, -3.248e-10
3.000e-1, -3.201e-10
4.000e-1, -3.158e-10
5.000e-1, -3.119e-10
6.000e-1, -3.082e-10
7.000e-1, -3.047e-10
8.000e-1, -3.017e-10
9.000e-1, -2.987e-10
1.000e+0, -2.959e-10
1.100e+0, -2.933e-10
1.200e+0, -2.910e-10
1.300e+0, -2.887e-10
1.400e+0, -2.866e-10
1.500e+0, -2.845e-10
1.600e+0, -2.826e-10
1.700e+0, -2.808e-10
1.800e+0, -2.791e-10
1.900e+0, -2.775e-10
2.000e+0, -2.761e-10
2.100e+0, -2.746e-10
2.200e+0, -2.731e-10
2.300e+0, -2.718e-10
2.400e+0, -2.706e-10
2.500e+0, -2.694e-10
2.600e+0, -2.682e-10
2.700e+0, -2.670e-10
2.800e+0, -2.658e-10
2.900e+0, -2.647e-10
3.000e+0, -2.637e-10
3.100e+0, -2.627e-10
3.200e+0, -2.617e-10
3.300e+0, -2.608e-10
3.400e+0, -2.599e-10
3.500e+0, -2.590e-10
3.600e+0, -2.582e-10
3.700e+0, -2.576e-10
3.800e+0, -2.568e-10
3.900e+0, -2.561e-10
4.000e+0, -2.555e-10
4.100e+0, -2.549e-10
4.200e+0, -2.544e-10
4.300e+0, -2.539e-10
4.400e+0, -2.533e-10
4.500e+0, -2.530e-10
4.600e+0, -2.527e-10
4.700e+0, -2.524e-10
4.800e+0, -2.519e-10
4.900e+0, -2.517e-10
5.000e+0, -2.514e-10
5.100e+0, -2.510e-10
5.200e+0, -2.507e-10
5.300e+0, -2.504e-10
5.400e+0, -2.501e-10
5.500e+0, -2.497e-10
5.600e+0, -2.495e-10
5.700e+0, -2.491e-10
5.800e+0, -2.488e-10
5.900e+0, -2.484e-10
6.000e+0, -2.480e-10
6.100e+0, -2.476e-10
6.200e+0, -2.473e-10
6.300e+0, -2.469e-10
6.400e+0, -2.466e-10
6.500e+0, -2.463e-10
6.600e+0, -2.459e-10
6.700e+0, -2.456e-10
6.800e+0, -2.453e-10
6.900e+0, -2.450e-10
7.000e+0, -2.447e-10
7.100e+0, -2.444e-10
7.200e+0, -2.441e-10
7.300e+0, -2.438e-10
7.400e+0, -2.436e-10
7.500e+0, -2.432e-10
7.600e+0, -2.430e-10
7.700e+0, -2.427e-10
7.800e+0, -2.423e-10
7.900e+0, -2.421e-10
8.000e+0, -2.417e-10
8.100e+0, -2.415e-10
8.200e+0, -2.414e-10
8.300e+0, -2.411e-10
8.400e+0, -2.409e-10
8.500e+0, -2.407e-10
8.600e+0, -2.404e-10
8.700e+0, -2.402e-10
8.800e+0, -2.399e-10
8.900e+0, -2.397e-10
9.000e+0, -2.395e-10
9.100e+0, -2.393e-10
9.200e+0, -2.390e-10
9.300e+0, -2.386e-10
9.400e+0, -2.384e-10
9.500e+0, -2.381e-10
9.600e+0, -2.379e-10
9.700e+0, -2.376e-10
9.800e+0, -2.372e-10
9.900e+0, -2.370e-10
1.000e+1, -2.367e-10
1.010e+1, -2.364e-10
1.020e+1, -2.361e-10
1.030e+1, -2.359e-10
1.040e+1, -2.357e-10
1.050e+1, -2.355e-10
1.060e+1, -2.353e-10
1.070e+1, -2.351e-10
1.080e+1, -2.350e-10
1.090e+1, -2.347e-10
1.100e+1, -2.345e-10
1.110e+1, -2.343e-10
1.120e+1, -2.341e-10
1.130e+1, -2.338e-10
1.140e+1, -2.336e-10
1.150e+1, -2.335e-10
1.160e+1, -2.333e-10
1.170e+1, -2.331e-10
1.180e+1, -2.328e-10
1.190e+1, -2.326e-10
1.200e+1, -2.324e-10
1.210e+1, -2.320e-10
1.220e+1, -2.317e-10
1.230e+1, -2.316e-10
1.240e+1, -2.314e-10
1.250e+1, -2.310e-10
1.260e+1, -2.308e-10
1.270e+1, -2.306e-10
1.280e+1, -2.304e-10
1.290e+1, -2.301e-10
1.300e+1, -2.299e-10
1.310e+1, -2.297e-10
1.320e+1, -2.294e-10
1.330e+1, -2.293e-10
1.340e+1, -2.291e-10
1.350e+1, -2.289e-10
1.360e+1, -2.287e-10
1.370e+1, -2.285e-10
1.380e+1, -2.284e-10
1.390e+1, -2.283e-10
1.400e+1, -2.282e-10
1.410e+1, -2.280e-10
1.420e+1, -2.278e-10
1.430e+1, -2.278e-10
1.440e+1, -2.276e-10
1.450e+1, -2.276e-10
1.460e+1, -2.274e-10
1.470e+1, -2.274e-10
1.480e+1, -2.272e-10
1.490e+1, -2.271e-10
1.500e+1, -2.270e-10
1.510e+1, -2.269e-10
1.520e+1, -2.268e-10
1.530e+1, -2.267e-10
1.540e+1, -2.266e-10
1.550e+1, -2.265e-10
1.560e+1, -2.265e-10
1.570e+1, -2.265e-10
1.580e+1, -2.265e-10
1.590e+1, -2.264e-10
1.600e+1, -2.263e-10
1.610e+1, -2.263e-10
1.620e+1, -2.262e-10
1.630e+1, -2.261e-10
1.640e+1, -2.261e-10
1.650e+1, -2.260e-10
1.660e+1, -2.259e-10
1.670e+1, -2.257e-10
1.680e+1, -2.257e-10
1.690e+1, -2.256e-10
1.700e+1, -2.254e-10
1.710e+1, -2.254e-10
1.720e+1, -2.253e-10
1.730e+1, -2.252e-10
1.740e+1, -2.251e-10
1.750e+1, -2.250e-10
1.760e+1, -2.250e-10
1.770e+1, -2.248e-10
1.780e+1, -2.247e-10
1.790e+1, -2.246e-10
1.800e+1, -2.246e-10
1.810e+1, -2.246e-10
1.820e+1, -2.246e-10
1.830e+1, -2.245e-10
