May 25, 2023   13:01:07
Amperometric i-t Curve
File: c:/users/mapence2/desktop/data/2023_05_24\expt3\mix_3\it_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CA
Note: 

Init E (V) = 0.7
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, -3.785e-10
2.000e-1, -3.738e-10
3.000e-1, -3.696e-10
4.000e-1, -3.661e-10
5.000e-1, -3.630e-10
6.000e-1, -3.601e-10
7.000e-1, -3.570e-10
8.000e-1, -3.542e-10
9.000e-1, -3.514e-10
1.000e+0, -3.490e-10
1.100e+0, -3.467e-10
1.200e+0, -3.445e-10
1.300e+0, -3.424e-10
1.400e+0, -3.406e-10
1.500e+0, -3.390e-10
1.600e+0, -3.375e-10
1.700e+0, -3.362e-10
1.800e+0, -3.349e-10
1.900e+0, -3.335e-10
2.000e+0, -3.324e-10
2.100e+0, -3.315e-10
2.200e+0, -3.306e-10
2.300e+0, -3.299e-10
2.400e+0, -3.294e-10
2.500e+0, -3.288e-10
2.600e+0, -3.285e-10
2.700e+0, -3.281e-10
2.800e+0, -3.277e-10
2.900e+0, -3.273e-10
3.000e+0, -3.270e-10
3.100e+0, -3.267e-10
3.200e+0, -3.262e-10
3.300e+0, -3.258e-10
3.400e+0, -3.253e-10
3.500e+0, -3.245e-10
3.600e+0, -3.237e-10
3.700e+0, -3.230e-10
3.800e+0, -3.221e-10
3.900e+0, -3.212e-10
4.000e+0, -3.204e-10
4.100e+0, -3.195e-10
4.200e+0, -3.186e-10
4.300e+0, -3.178e-10
4.400e+0, -3.169e-10
4.500e+0, -3.162e-10
4.600e+0, -3.156e-10
4.700e+0, -3.147e-10
4.800e+0, -3.142e-10
4.900e+0, -3.135e-10
5.000e+0, -3.126e-10
5.100e+0, -3.120e-10
5.200e+0, -3.117e-10
5.300e+0, -3.111e-10
5.400e+0, -3.106e-10
5.500e+0, -3.103e-10
5.600e+0, -3.099e-10
5.700e+0, -3.093e-10
5.800e+0, -3.088e-10
5.900e+0, -3.082e-10
6.000e+0, -3.079e-10
6.100e+0, -3.071e-10
6.200e+0, -3.064e-10
6.300e+0, -3.060e-10
6.400e+0, -3.054e-10
6.500e+0, -3.049e-10
6.600e+0, -3.047e-10
6.700e+0, -3.040e-10
6.800e+0, -3.033e-10
6.900e+0, -3.027e-10
7.000e+0, -3.020e-10
7.100e+0, -3.015e-10
7.200e+0, -3.009e-10
7.300e+0, -3.005e-10
7.400e+0, -3.002e-10
7.500e+0, -2.998e-10
7.600e+0, -2.993e-10
7.700e+0, -2.989e-10
7.800e+0, -2.989e-10
7.900e+0, -2.988e-10
8.000e+0, -2.986e-10
8.100e+0, -2.988e-10
8.200e+0, -2.989e-10
8.300e+0, -2.987e-10
8.400e+0, -2.985e-10
8.500e+0, -2.985e-10
8.600e+0, -2.983e-10
8.700e+0, -2.980e-10
8.800e+0, -2.980e-10
8.900e+0, -2.981e-10
9.000e+0, -2.983e-10
9.100e+0, -2.983e-10
9.200e+0, -2.987e-10
9.300e+0, -2.984e-10
9.400e+0, -2.982e-10
9.500e+0, -2.977e-10
9.600e+0, -2.974e-10
9.700e+0, -2.969e-10
9.800e+0, -2.961e-10
9.900e+0, -2.955e-10
1.000e+1, -2.948e-10
1.010e+1, -2.943e-10
1.020e+1, -2.938e-10
1.030e+1, -2.931e-10
1.040e+1, -2.927e-10
1.050e+1, -2.924e-10
1.060e+1, -2.921e-10
1.070e+1, -2.916e-10
1.080e+1, -2.911e-10
1.090e+1, -2.908e-10
1.100e+1, -2.905e-10
1.110e+1, -2.902e-10
1.120e+1, -2.897e-10
1.130e+1, -2.895e-10
1.140e+1, -2.892e-10
1.150e+1, -2.889e-10
1.160e+1, -2.886e-10
1.170e+1, -2.884e-10
1.180e+1, -2.880e-10
1.190e+1, -2.875e-10
1.200e+1, -2.870e-10
1.210e+1, -2.866e-10
1.220e+1, -2.861e-10
1.230e+1, -2.857e-10
1.240e+1, -2.853e-10
1.250e+1, -2.849e-10
1.260e+1, -2.844e-10
1.270e+1, -2.840e-10
1.280e+1, -2.835e-10
1.290e+1, -2.831e-10
1.300e+1, -2.827e-10
1.310e+1, -2.824e-10
1.320e+1, -2.819e-10
1.330e+1, -2.815e-10
1.340e+1, -2.811e-10
1.350e+1, -2.807e-10
1.360e+1, -2.803e-10
1.370e+1, -2.799e-10
1.380e+1, -2.796e-10
1.390e+1, -2.793e-10
1.400e+1, -2.789e-10
1.410e+1, -2.786e-10
1.420e+1, -2.783e-10
1.430e+1, -2.780e-10
1.440e+1, -2.776e-10
1.450e+1, -2.774e-10
1.460e+1, -2.771e-10
1.470e+1, -2.769e-10
1.480e+1, -2.766e-10
1.490e+1, -2.764e-10
1.500e+1, -2.761e-10
1.510e+1, -2.759e-10
1.520e+1, -2.757e-10
1.530e+1, -2.755e-10
1.540e+1, -2.753e-10
1.550e+1, -2.751e-10
1.560e+1, -2.749e-10
1.570e+1, -2.748e-10
1.580e+1, -2.746e-10
1.590e+1, -2.745e-10
1.600e+1, -2.744e-10
1.610e+1, -2.743e-10
1.620e+1, -2.741e-10
1.630e+1, -2.740e-10
1.640e+1, -2.740e-10
1.650e+1, -2.738e-10
1.660e+1, -2.737e-10
1.670e+1, -2.737e-10
1.680e+1, -2.735e-10
1.690e+1, -2.734e-10
1.700e+1, -2.733e-10
1.710e+1, -2.733e-10
1.720e+1, -2.732e-10
1.730e+1, -2.730e-10
1.740e+1, -2.729e-10
1.750e+1, -2.728e-10
1.760e+1, -2.727e-10
1.770e+1, -2.725e-10
1.780e+1, -2.724e-10
1.790e+1, -2.722e-10
1.800e+1, -2.721e-10
1.810e+1, -2.720e-10
1.820e+1, -2.722e-10
1.830e+1, -2.723e-10
1.840e+1, -2.723e-10
1.850e+1, -2.724e-10
