May 25, 2023   22:36:25
Amperometric i-t Curve
File: c:/users/mapence2/desktop/data/2023_05_24\expt5\mix_7\it_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CA
Note: 

Init E (V) = 0.7
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, -2.189e-10
2.000e-1, -2.139e-10
3.000e-1, -2.092e-10
4.000e-1, -2.050e-10
5.000e-1, -2.011e-10
6.000e-1, -1.974e-10
7.000e-1, -1.940e-10
8.000e-1, -1.911e-10
9.000e-1, -1.881e-10
1.000e+0, -1.854e-10
1.100e+0, -1.828e-10
1.200e+0, -1.803e-10
1.300e+0, -1.781e-10
1.400e+0, -1.758e-10
1.500e+0, -1.737e-10
1.600e+0, -1.719e-10
1.700e+0, -1.701e-10
1.800e+0, -1.684e-10
1.900e+0, -1.668e-10
2.000e+0, -1.652e-10
2.100e+0, -1.637e-10
2.200e+0, -1.623e-10
2.300e+0, -1.610e-10
2.400e+0, -1.598e-10
2.500e+0, -1.585e-10
2.600e+0, -1.573e-10
2.700e+0, -1.562e-10
2.800e+0, -1.551e-10
2.900e+0, -1.542e-10
3.000e+0, -1.534e-10
3.100e+0, -1.526e-10
3.200e+0, -1.518e-10
3.300e+0, -1.511e-10
3.400e+0, -1.503e-10
3.500e+0, -1.496e-10
3.600e+0, -1.489e-10
3.700e+0, -1.481e-10
3.800e+0, -1.474e-10
3.900e+0, -1.468e-10
4.000e+0, -1.463e-10
4.100e+0, -1.457e-10
4.200e+0, -1.452e-10
4.300e+0, -1.447e-10
4.400e+0, -1.443e-10
4.500e+0, -1.436e-10
4.600e+0, -1.431e-10
4.700e+0, -1.427e-10
4.800e+0, -1.422e-10
4.900e+0, -1.417e-10
5.000e+0, -1.411e-10
5.100e+0, -1.406e-10
5.200e+0, -1.402e-10
5.300e+0, -1.397e-10
5.400e+0, -1.393e-10
5.500e+0, -1.389e-10
5.600e+0, -1.385e-10
5.700e+0, -1.381e-10
5.800e+0, -1.377e-10
5.900e+0, -1.373e-10
6.000e+0, -1.368e-10
6.100e+0, -1.365e-10
6.200e+0, -1.362e-10
6.300e+0, -1.359e-10
6.400e+0, -1.356e-10
6.500e+0, -1.353e-10
6.600e+0, -1.350e-10
6.700e+0, -1.347e-10
6.800e+0, -1.344e-10
6.900e+0, -1.341e-10
7.000e+0, -1.338e-10
7.100e+0, -1.336e-10
7.200e+0, -1.333e-10
7.300e+0, -1.330e-10
7.400e+0, -1.327e-10
7.500e+0, -1.325e-10
7.600e+0, -1.323e-10
7.700e+0, -1.320e-10
7.800e+0, -1.318e-10
7.900e+0, -1.316e-10
8.000e+0, -1.313e-10
8.100e+0, -1.312e-10
8.200e+0, -1.309e-10
8.300e+0, -1.307e-10
8.400e+0, -1.304e-10
8.500e+0, -1.301e-10
8.600e+0, -1.298e-10
8.700e+0, -1.297e-10
8.800e+0, -1.294e-10
8.900e+0, -1.292e-10
9.000e+0, -1.290e-10
9.100e+0, -1.288e-10
9.200e+0, -1.285e-10
9.300e+0, -1.283e-10
9.400e+0, -1.282e-10
9.500e+0, -1.279e-10
9.600e+0, -1.277e-10
9.700e+0, -1.275e-10
9.800e+0, -1.274e-10
9.900e+0, -1.275e-10
1.000e+1, -1.273e-10
1.010e+1, -1.269e-10
1.020e+1, -1.268e-10
1.030e+1, -1.267e-10
1.040e+1, -1.264e-10
1.050e+1, -1.263e-10
1.060e+1, -1.261e-10
1.070e+1, -1.259e-10
1.080e+1, -1.258e-10
1.090e+1, -1.257e-10
1.100e+1, -1.253e-10
1.110e+1, -1.251e-10
1.120e+1, -1.250e-10
1.130e+1, -1.248e-10
1.140e+1, -1.246e-10
1.150e+1, -1.245e-10
1.160e+1, -1.243e-10
1.170e+1, -1.241e-10
1.180e+1, -1.239e-10
1.190e+1, -1.238e-10
1.200e+1, -1.237e-10
1.210e+1, -1.235e-10
1.220e+1, -1.235e-10
1.230e+1, -1.235e-10
1.240e+1, -1.237e-10
1.250e+1, -1.238e-10
1.260e+1, -1.240e-10
1.270e+1, -1.242e-10
1.280e+1, -1.244e-10
1.290e+1, -1.245e-10
1.300e+1, -1.248e-10
1.310e+1, -1.249e-10
1.320e+1, -1.251e-10
1.330e+1, -1.252e-10
1.340e+1, -1.252e-10
1.350e+1, -1.253e-10
1.360e+1, -1.254e-10
1.370e+1, -1.254e-10
1.380e+1, -1.254e-10
1.390e+1, -1.255e-10
1.400e+1, -1.254e-10
1.410e+1, -1.254e-10
1.420e+1, -1.254e-10
1.430e+1, -1.254e-10
1.440e+1, -1.254e-10
