May 25, 2023   22:13:12
Cyclic Voltammetry
File: c:/users/mapence2/desktop/data/2023_05_24\expt5\mix_6\cv_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CV
Note: 

Init E (V) = 0
High E (V) = 0.7
Low E (V) = 0
Final E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.005
Segment = 3
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:
Segment 1:

Segment 2:

Segment 3:

Potential/V, Current/A

0.000, 1.643e-11
0.001, 1.342e-11
0.002, 1.158e-11
0.003, 1.020e-11
0.004, 8.899e-12
0.005, 7.801e-12
0.006, 6.980e-12
0.007, 6.227e-12
0.008, 5.625e-12
0.009, 5.016e-12
0.010, 4.603e-12
0.011, 4.284e-12
0.012, 3.918e-12
0.013, 3.595e-12
0.014, 3.406e-12
0.015, 3.039e-12
0.016, 2.724e-12
0.017, 2.595e-12
0.018, 2.301e-12
0.019, 2.120e-12
0.020, 1.920e-12
0.021, 1.796e-12
0.022, 1.637e-12
0.023, 1.478e-12
0.024, 1.346e-12
0.025, 1.278e-12
0.026, 1.081e-12
0.027, 9.805e-13
0.028, 1.003e-12
0.029, 9.656e-13
0.030, 8.931e-13
0.031, 8.010e-13
0.032, 6.891e-13
0.033, 6.183e-13
0.034, 6.781e-13
0.035, 6.293e-13
0.036, 5.623e-13
0.037, 4.820e-13
0.038, 4.135e-13
0.039, 4.064e-13
0.040, 3.489e-13
0.041, 2.875e-13
0.042, 2.056e-13
0.043, 1.961e-13
0.044, 1.441e-13
0.045, 1.512e-13
0.046, 1.520e-13
0.047, 1.047e-13
0.048, 1.418e-14
0.049, -2.599e-14
0.050, -5.514e-15
0.051, 3.780e-14
0.052, -1.000e-13
0.053, -1.819e-13
0.054, -2.371e-13
0.055, -1.922e-13
0.056, -2.182e-13
0.057, -2.961e-13
0.058, -2.505e-13
0.059, -3.733e-13
0.060, -3.993e-13
0.061, -4.875e-13
0.062, -6.120e-13
0.063, -5.190e-13
0.064, -5.104e-13
0.065, -4.812e-13
0.066, -6.687e-13
0.067, -7.474e-13
0.068, -6.899e-13
0.069, -6.529e-13
0.070, -6.884e-13
0.071, -7.537e-13
0.072, -7.482e-13
0.073, -7.734e-13
0.074, -7.671e-13
0.075, -8.600e-13
0.076, -9.002e-13
0.077, -9.183e-13
0.078, -1.011e-12
0.079, -1.031e-12
0.080, -1.083e-12
0.081, -1.153e-12
0.082, -1.208e-12
0.083, -1.296e-12
0.084, -1.245e-12
0.085, -1.246e-12
0.086, -1.276e-12
0.087, -1.272e-12
0.088, -1.329e-12
0.089, -1.614e-12
0.090, -1.555e-12
0.091, -1.593e-12
0.092, -1.593e-12
0.093, -1.641e-12
0.094, -1.656e-12
0.095, -1.679e-12
0.096, -1.730e-12
0.097, -1.820e-12
0.098, -1.778e-12
0.099, -1.823e-12
0.100, -1.855e-12
0.101, -1.918e-12
0.102, -1.962e-12
0.103, -1.995e-12
0.104, -2.092e-12
0.105, -2.171e-12
0.106, -2.252e-12
0.107, -2.286e-12
0.108, -2.349e-12
0.109, -2.315e-12
0.110, -2.341e-12
0.111, -2.374e-12
0.112, -2.464e-12
0.113, -2.598e-12
0.114, -2.720e-12
0.115, -2.685e-12
0.116, -2.720e-12
0.117, -2.787e-12
0.118, -2.857e-12
0.119, -2.911e-12
0.120, -2.995e-12
0.121, -3.034e-12
0.122, -3.103e-12
0.123, -3.172e-12
0.124, -3.317e-12
0.125, -3.352e-12
0.126, -3.357e-12
0.127, -3.368e-12
0.128, -3.471e-12
0.129, -3.577e-12
0.130, -3.700e-12
0.131, -3.723e-12
0.132, -3.833e-12
0.133, -3.931e-12
0.134, -3.978e-12
0.135, -4.080e-12
0.136, -4.200e-12
0.137, -4.206e-12
0.138, -4.260e-12
0.139, -4.384e-12
0.140, -4.516e-12
0.141, -4.503e-12
0.142, -4.559e-12
0.143, -4.651e-12
0.144, -4.735e-12
0.145, -4.893e-12
0.146, -4.963e-12
0.147, -5.068e-12
0.148, -5.077e-12
0.149, -5.241e-12
0.150, -5.387e-12
0.151, -5.387e-12
0.152, -5.415e-12
0.153, -5.553e-12
0.154, -5.619e-12
0.155, -5.743e-12
0.156, -5.855e-12
0.157, -5.960e-12
0.158, -6.062e-12
0.159, -6.238e-12
0.160, -6.342e-12
0.161, -6.453e-12
0.162, -6.576e-12
0.163, -6.657e-12
0.164, -6.721e-12
0.165, -6.906e-12
0.166, -7.059e-12
0.167, -7.104e-12
0.168, -7.224e-12
0.169, -7.350e-12
0.170, -7.447e-12
0.171, -7.617e-12
0.172, -7.710e-12
0.173, -7.811e-12
0.174, -8.019e-12
0.175, -8.159e-12
0.176, -8.224e-12
0.177, -8.374e-12
0.178, -8.440e-12
0.179, -8.600e-12
0.180, -8.782e-12
0.181, -8.910e-12
0.182, -9.023e-12
0.183, -9.197e-12
0.184, -9.341e-12
0.185, -9.568e-12
0.186, -9.681e-12
0.187, -9.784e-12
0.188, -9.942e-12
0.189, -1.010e-11
0.190, -1.028e-11
0.191, -1.044e-11
0.192, -1.058e-11
0.193, -1.069e-11
0.194, -1.088e-11
0.195, -1.117e-11
0.196, -1.134e-11
0.197, -1.150e-11
0.198, -1.164e-11
0.199, -1.174e-11
0.200, -1.187e-11
0.201, -1.211e-11
0.202, -1.231e-11
0.203, -1.255e-11
0.204, -1.283e-11
0.205, -1.303e-11
0.206, -1.316e-11
0.207, -1.333e-11
0.208, -1.346e-11
0.209, -1.367e-11
0.210, -1.382e-11
0.211, -1.412e-11
0.212, -1.429e-11
0.213, -1.450e-11
0.214, -1.464e-11
0.215, -1.484e-11
0.216, -1.510e-11
0.217, -1.530e-11
0.218, -1.550e-11
0.219, -1.572e-11
0.220, -1.592e-11
0.221, -1.615e-11
0.222, -1.637e-11
0.223, -1.655e-11
0.224, -1.679e-11
0.225, -1.705e-11
0.226, -1.730e-11
0.227, -1.757e-11
0.228, -1.786e-11
0.229, -1.814e-11
0.230, -1.847e-11
0.231, -1.874e-11
0.232, -1.894e-11
0.233, -1.923e-11
0.234, -1.956e-11
0.235, -1.987e-11
0.236, -2.013e-11
0.237, -2.038e-11
0.238, -2.070e-11
0.239, -2.105e-11
0.240, -2.143e-11
0.241, -2.175e-11
0.242, -2.208e-11
0.243, -2.229e-11
0.244, -2.261e-11
0.245, -2.293e-11
0.246, -2.331e-11
0.247, -2.367e-11
0.248, -2.398e-11
0.249, -2.421e-11
0.250, -2.452e-11
0.251, -2.489e-11
0.252, -2.524e-11
0.253, -2.556e-11
0.254, -2.590e-11
0.255, -2.627e-11
0.256, -2.657e-11
0.257, -2.688e-11
0.258, -2.722e-11
0.259, -2.761e-11
0.260, -2.801e-11
0.261, -2.826e-11
0.262, -2.874e-11
0.263, -2.907e-11
0.264, -2.941e-11
0.265, -2.978e-11
0.266, -3.018e-11
0.267, -3.059e-11
0.268, -3.101e-11
0.269, -3.139e-11
0.270, -3.181e-11
0.271, -3.227e-11
0.272, -3.271e-11
0.273, -3.319e-11
0.274, -3.366e-11
0.275, -3.411e-11
0.276, -3.457e-11
0.277, -3.505e-11
0.278, -3.557e-11
0.279, -3.621e-11
0.280, -3.681e-11
0.281, -3.736e-11
0.282, -3.786e-11
0.283, -3.836e-11
0.284, -3.897e-11
0.285, -3.965e-11
0.286, -4.018e-11
0.287, -4.075e-11
0.288, -4.132e-11
0.289, -4.189e-11
0.290, -4.245e-11
0.291, -4.297e-11
0.292, -4.356e-11
0.293, -4.420e-11
0.294, -4.497e-11
0.295, -4.570e-11
0.296, -4.635e-11
0.297, -4.695e-11
0.298, -4.761e-11
0.299, -4.826e-11
0.300, -4.887e-11
0.301, -4.959e-11
0.302, -5.030e-11
0.303, -5.099e-11
0.304, -5.177e-11
0.305, -5.241e-11
0.306, -5.310e-11
0.307, -5.381e-11
0.308, -5.457e-11
0.309, -5.519e-11
0.310, -5.602e-11
0.311, -5.671e-11
0.312, -5.744e-11
0.313, -5.821e-11
0.314, -5.893e-11
0.315, -5.973e-11
0.316, -6.046e-11
0.317, -6.113e-11
0.318, -6.194e-11
0.319, -6.289e-11
0.320, -6.378e-11
0.321, -6.455e-11
0.322, -6.533e-11
0.323, -6.616e-11
0.324, -6.698e-11
0.325, -6.786e-11
0.326, -6.872e-11
0.327, -6.954e-11
0.328, -7.040e-11
0.329, -7.126e-11
0.330, -7.213e-11
