May 25, 2023   21:28:59
Amperometric i-t Curve
File: c:/users/mapence2/desktop/data/2023_05_24\expt5\mix_4\it_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CA
Note: 

Init E (V) = 0.7
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, -2.883e-10
2.000e-1, -2.838e-10
3.000e-1, -2.797e-10
4.000e-1, -2.759e-10
5.000e-1, -2.726e-10
6.000e-1, -2.695e-10
7.000e-1, -2.666e-10
8.000e-1, -2.640e-10
9.000e-1, -2.616e-10
1.000e+0, -2.594e-10
1.100e+0, -2.573e-10
1.200e+0, -2.553e-10
1.300e+0, -2.533e-10
1.400e+0, -2.514e-10
1.500e+0, -2.494e-10
1.600e+0, -2.475e-10
1.700e+0, -2.457e-10
1.800e+0, -2.440e-10
1.900e+0, -2.424e-10
2.000e+0, -2.410e-10
2.100e+0, -2.397e-10
2.200e+0, -2.386e-10
2.300e+0, -2.376e-10
2.400e+0, -2.367e-10
2.500e+0, -2.358e-10
2.600e+0, -2.351e-10
2.700e+0, -2.344e-10
2.800e+0, -2.337e-10
2.900e+0, -2.328e-10
3.000e+0, -2.320e-10
3.100e+0, -2.313e-10
3.200e+0, -2.305e-10
3.300e+0, -2.297e-10
3.400e+0, -2.288e-10
3.500e+0, -2.281e-10
3.600e+0, -2.273e-10
3.700e+0, -2.266e-10
3.800e+0, -2.259e-10
3.900e+0, -2.252e-10
4.000e+0, -2.245e-10
4.100e+0, -2.238e-10
4.200e+0, -2.231e-10
4.300e+0, -2.223e-10
4.400e+0, -2.216e-10
4.500e+0, -2.210e-10
4.600e+0, -2.204e-10
4.700e+0, -2.198e-10
4.800e+0, -2.192e-10
4.900e+0, -2.187e-10
5.000e+0, -2.181e-10
5.100e+0, -2.175e-10
5.200e+0, -2.170e-10
5.300e+0, -2.164e-10
5.400e+0, -2.158e-10
5.500e+0, -2.153e-10
5.600e+0, -2.149e-10
5.700e+0, -2.143e-10
5.800e+0, -2.139e-10
5.900e+0, -2.135e-10
6.000e+0, -2.130e-10
6.100e+0, -2.126e-10
6.200e+0, -2.122e-10
6.300e+0, -2.118e-10
6.400e+0, -2.115e-10
6.500e+0, -2.110e-10
6.600e+0, -2.107e-10
6.700e+0, -2.103e-10
6.800e+0, -2.100e-10
6.900e+0, -2.096e-10
7.000e+0, -2.093e-10
7.100e+0, -2.089e-10
7.200e+0, -2.085e-10
7.300e+0, -2.082e-10
7.400e+0, -2.078e-10
7.500e+0, -2.074e-10
7.600e+0, -2.071e-10
7.700e+0, -2.069e-10
7.800e+0, -2.066e-10
7.900e+0, -2.062e-10
8.000e+0, -2.059e-10
8.100e+0, -2.056e-10
8.200e+0, -2.052e-10
8.300e+0, -2.050e-10
8.400e+0, -2.046e-10
8.500e+0, -2.043e-10
8.600e+0, -2.041e-10
8.700e+0, -2.038e-10
8.800e+0, -2.037e-10
8.900e+0, -2.036e-10
9.000e+0, -2.033e-10
9.100e+0, -2.033e-10
9.200e+0, -2.031e-10
9.300e+0, -2.027e-10
9.400e+0, -2.027e-10
9.500e+0, -2.026e-10
9.600e+0, -2.023e-10
9.700e+0, -2.022e-10
9.800e+0, -2.020e-10
9.900e+0, -2.019e-10
1.000e+1, -2.018e-10
1.010e+1, -2.016e-10
1.020e+1, -2.012e-10
1.030e+1, -2.008e-10
1.040e+1, -2.003e-10
1.050e+1, -1.998e-10
1.060e+1, -1.994e-10
1.070e+1, -1.990e-10
1.080e+1, -1.986e-10
1.090e+1, -1.983e-10
1.100e+1, -1.979e-10
1.110e+1, -1.977e-10
1.120e+1, -1.975e-10
1.130e+1, -1.972e-10
1.140e+1, -1.971e-10
1.150e+1, -1.969e-10
1.160e+1, -1.966e-10
1.170e+1, -1.963e-10
1.180e+1, -1.961e-10
1.190e+1, -1.959e-10
1.200e+1, -1.957e-10
1.210e+1, -1.955e-10
1.220e+1, -1.954e-10
1.230e+1, -1.954e-10
1.240e+1, -1.952e-10
1.250e+1, -1.950e-10
1.260e+1, -1.949e-10
1.270e+1, -1.948e-10
1.280e+1, -1.948e-10
1.290e+1, -1.949e-10
1.300e+1, -1.950e-10
1.310e+1, -1.950e-10
1.320e+1, -1.950e-10
1.330e+1, -1.950e-10
1.340e+1, -1.952e-10
1.350e+1, -1.954e-10
1.360e+1, -1.953e-10
1.370e+1, -1.952e-10
1.380e+1, -1.950e-10
1.390e+1, -1.948e-10
1.400e+1, -1.948e-10
1.410e+1, -1.947e-10
1.420e+1, -1.946e-10
1.430e+1, -1.943e-10
1.440e+1, -1.940e-10
1.450e+1, -1.937e-10
1.460e+1, -1.934e-10
1.470e+1, -1.930e-10
1.480e+1, -1.928e-10
1.490e+1, -1.925e-10
1.500e+1, -1.923e-10
1.510e+1, -1.924e-10
1.520e+1, -1.923e-10
1.530e+1, -1.923e-10
1.540e+1, -1.924e-10
1.550e+1, -1.925e-10
1.560e+1, -1.930e-10
1.570e+1, -1.935e-10
1.580e+1, -1.937e-10
1.590e+1, -1.941e-10
1.600e+1, -1.946e-10
