May 25, 2023   20:20:57
Cyclic Voltammetry
File: c:/users/mapence2/desktop/data/2023_05_24\expt5\mix_1\cv_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CV
Note: 

Init E (V) = 0
High E (V) = 0.7
Low E (V) = 0
Final E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.005
Segment = 3
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:
Segment 1:

Segment 2:

Segment 3:

Potential/V, Current/A

0.000, 1.179e-11
0.001, 9.484e-12
0.002, 7.918e-12
0.003, 6.885e-12
0.004, 6.338e-12
0.005, 5.687e-12
0.006, 5.107e-12
0.007, 4.617e-12
0.008, 4.244e-12
0.009, 3.287e-12
0.010, 3.062e-12
0.011, 2.710e-12
0.012, 2.594e-12
0.013, 2.562e-12
0.014, 2.380e-12
0.015, 2.123e-12
0.016, 1.822e-12
0.017, 1.634e-12
0.018, 1.465e-12
0.019, 1.258e-12
0.020, 9.727e-13
0.021, 8.065e-13
0.022, 7.734e-13
0.023, 7.482e-13
0.024, 6.403e-13
0.025, 5.631e-13
0.026, 4.387e-13
0.027, 3.072e-13
0.028, 2.465e-13
0.029, 1.599e-13
0.030, 4.174e-14
0.031, -5.277e-14
0.032, -1.441e-13
0.033, -1.583e-13
0.034, -2.544e-13
0.035, -3.158e-13
0.036, -3.205e-13
0.037, -3.536e-13
0.038, -4.151e-13
0.039, -4.631e-13
0.040, -4.639e-13
0.041, -5.135e-13
0.042, -5.277e-13
0.043, -6.127e-13
0.044, -7.049e-13
0.045, -7.136e-13
0.046, -7.206e-13
0.047, -7.923e-13
0.048, -7.907e-13
0.049, -7.521e-13
0.050, -7.514e-13
0.051, -8.230e-13
0.052, -9.073e-13
0.053, -9.727e-13
0.054, -9.435e-13
0.055, -8.577e-13
0.056, -9.333e-13
0.057, -9.790e-13
0.058, -1.031e-12
0.059, -1.066e-12
0.060, -1.051e-12
0.061, -9.861e-13
0.062, -9.679e-13
0.063, -1.086e-12
0.064, -1.149e-12
0.065, -1.126e-12
0.066, -1.023e-12
0.067, -1.109e-12
0.068, -1.063e-12
0.069, -1.127e-12
0.070, -1.439e-12
0.071, -1.249e-12
0.072, -1.197e-12
0.073, -1.452e-12
0.074, -1.284e-12
0.075, -1.155e-12
0.076, -9.664e-13
0.077, -1.089e-12
0.078, -1.255e-12
0.079, -1.216e-12
0.080, -1.221e-12
0.081, -1.259e-12
0.082, -1.274e-12
0.083, -1.229e-12
0.084, -1.178e-12
0.085, -1.225e-12
0.086, -1.232e-12
0.087, -1.265e-12
0.088, -1.310e-12
0.089, -1.337e-12
0.090, -1.390e-12
0.091, -1.422e-12
0.092, -1.381e-12
0.093, -1.344e-12
0.094, -1.345e-12
0.095, -1.420e-12
0.096, -1.492e-12
0.097, -1.470e-12
0.098, -1.426e-12
0.099, -1.415e-12
0.100, -1.392e-12
0.101, -1.357e-12
0.102, -1.411e-12
0.103, -1.435e-12
0.104, -1.463e-12
0.105, -1.437e-12
0.106, -1.408e-12
0.107, -1.437e-12
0.108, -1.536e-12
0.109, -1.469e-12
0.110, -1.465e-12
0.111, -1.498e-12
0.112, -1.482e-12
0.113, -1.489e-12
0.114, -1.523e-12
0.115, -1.527e-12
0.116, -1.496e-12
0.117, -1.555e-12
0.118, -1.630e-12
0.119, -1.670e-12
0.120, -1.585e-12
0.121, -1.558e-12
0.122, -1.593e-12
0.123, -1.684e-12
0.124, -1.663e-12
0.125, -1.648e-12
0.126, -1.675e-12
0.127, -1.685e-12
0.128, -1.631e-12
0.129, -1.656e-12
0.130, -1.742e-12
0.131, -1.791e-12
0.132, -1.834e-12
0.133, -1.787e-12
0.134, -1.698e-12
0.135, -1.738e-12
0.136, -1.874e-12
0.137, -1.870e-12
0.138, -1.782e-12
0.139, -1.759e-12
0.140, -1.772e-12
0.141, -1.792e-12
0.142, -1.785e-12
0.143, -1.936e-12
0.144, -2.037e-12
0.145, -1.881e-12
0.146, -1.814e-12
0.147, -1.911e-12
0.148, -1.885e-12
0.149, -1.895e-12
0.150, -1.926e-12
0.151, -1.878e-12
0.152, -1.938e-12
0.153, -1.973e-12
0.154, -1.975e-12
0.155, -1.933e-12
0.156, -2.030e-12
0.157, -2.063e-12
0.158, -2.097e-12
0.159, -2.144e-12
0.160, -2.116e-12
0.161, -2.124e-12
0.162, -2.169e-12
0.163, -2.216e-12
0.164, -2.204e-12
0.165, -2.261e-12
0.166, -2.290e-12
0.167, -2.284e-12
0.168, -2.274e-12
0.169, -2.287e-12
0.170, -2.297e-12
0.171, -2.287e-12
0.172, -2.314e-12
0.173, -2.337e-12
0.174, -2.366e-12
0.175, -2.412e-12
0.176, -2.399e-12
0.177, -2.447e-12
0.178, -2.487e-12
0.179, -2.544e-12
0.180, -2.660e-12
0.181, -2.668e-12
0.182, -2.644e-12
0.183, -2.626e-12
0.184, -2.686e-12
0.185, -2.778e-12
0.186, -2.817e-12
0.187, -2.902e-12
0.188, -2.850e-12
0.189, -2.857e-12
0.190, -2.904e-12
0.191, -2.979e-12
0.192, -2.991e-12
0.193, -3.109e-12
0.194, -3.092e-12
0.195, -3.103e-12
0.196, -3.058e-12
0.197, -3.068e-12
0.198, -3.156e-12
0.199, -3.204e-12
0.200, -3.257e-12
0.201, -3.313e-12
0.202, -3.357e-12
0.203, -3.374e-12
0.204, -3.491e-12
0.205, -3.555e-12
0.206, -3.544e-12
0.207, -3.532e-12
0.208, -3.606e-12
0.209, -3.673e-12
0.210, -3.711e-12
0.211, -3.736e-12
0.212, -3.791e-12
0.213, -3.839e-12
0.214, -3.862e-12
0.215, -3.950e-12
0.216, -3.986e-12
0.217, -3.991e-12
0.218, -4.057e-12
0.219, -4.142e-12
0.220, -4.195e-12
0.221, -4.235e-12
0.222, -4.369e-12
0.223, -4.409e-12
0.224, -4.454e-12
0.225, -4.513e-12
0.226, -4.511e-12
0.227, -4.581e-12
0.228, -4.655e-12
0.229, -4.718e-12
0.230, -4.814e-12
0.231, -4.874e-12
0.232, -5.030e-12
0.233, -5.172e-12
0.234, -5.229e-12
0.235, -5.291e-12
0.236, -5.337e-12
0.237, -5.352e-12
0.238, -5.348e-12
0.239, -5.414e-12
0.240, -5.602e-12
0.241, -5.625e-12
0.242, -5.707e-12
0.243, -5.901e-12
0.244, -6.005e-12
0.245, -6.042e-12
0.246, -6.091e-12
0.247, -6.142e-12
0.248, -6.285e-12
0.249, -6.302e-12
0.250, -6.412e-12
0.251, -6.502e-12
0.252, -6.548e-12
0.253, -6.631e-12
0.254, -6.739e-12
0.255, -6.836e-12
0.256, -6.903e-12
0.257, -7.002e-12
