May 25, 2023   23:21:03
Cyclic Voltammetry
File: c:/users/mapence2/desktop/data/2023_05_24\expt5\mix_9\cv_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CV
Note: 

Init E (V) = 0
High E (V) = 0.7
Low E (V) = 0
Final E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.005
Segment = 3
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:
Segment 1:

Segment 2:

Segment 3:

Potential/V, Current/A

0.000, 1.557e-11
0.001, 1.252e-11
0.002, 1.048e-11
0.003, 8.960e-12
0.004, 7.786e-12
0.005, 6.967e-12
0.006, 6.232e-12
0.007, 5.567e-12
0.008, 4.991e-12
0.009, 4.515e-12
0.010, 4.146e-12
0.011, 3.703e-12
0.012, 3.413e-12
0.013, 3.122e-12
0.014, 2.801e-12
0.015, 2.531e-12
0.016, 2.295e-12
0.017, 2.138e-12
0.018, 2.052e-12
0.019, 1.887e-12
0.020, 1.621e-12
0.021, 1.609e-12
0.022, 1.488e-12
0.023, 1.306e-12
0.024, 1.196e-12
0.025, 1.084e-12
0.026, 9.364e-13
0.027, 7.978e-13
0.028, 8.309e-13
0.029, 8.285e-13
0.030, 7.065e-13
0.031, 6.190e-13
0.032, 5.308e-13
0.033, 5.167e-13
0.034, 4.363e-13
0.035, 3.725e-13
0.036, 4.032e-13
0.037, 4.442e-13
0.038, 3.119e-13
0.039, 3.150e-14
0.040, 7.797e-14
0.041, 2.221e-13
0.042, 2.812e-13
0.043, 3.221e-13
0.044, 1.764e-13
0.045, 2.599e-14
0.046, -7.880e-16
0.047, 7.872e-16
0.048, 4.095e-14
0.049, 1.575e-14
0.050, 3.229e-14
0.051, 4.095e-14
0.052, 7.876e-14
0.053, 8.900e-14
0.054, 1.654e-14
0.055, 5.513e-15
0.056, -8.191e-14
0.057, -1.575e-13
0.058, -3.150e-14
0.059, -1.189e-13
0.060, -2.457e-13
0.061, -2.796e-13
0.062, -2.087e-13
0.063, -1.646e-13
0.064, -2.071e-13
0.065, -2.339e-13
0.066, -2.056e-13
0.067, -2.670e-13
0.068, -2.481e-13
0.069, -2.646e-13
0.070, -3.418e-13
0.071, -3.765e-13
0.072, -4.434e-13
0.073, -3.780e-13
0.074, -3.568e-13
0.075, -3.922e-13
0.076, -4.151e-13
0.077, -4.686e-13
0.078, -4.789e-13
0.079, -5.552e-13
0.080, -5.773e-13
0.081, -6.183e-13
0.082, -6.190e-13
0.083, -6.033e-13
0.084, -6.246e-13
0.085, -6.332e-13
0.086, -7.151e-13
0.087, -7.584e-13
0.088, -7.561e-13
0.089, -7.986e-13
0.090, -8.136e-13
