May 25, 2023   22:58:26
Cyclic Voltammetry
File: c:/users/mapence2/desktop/data/2023_05_24\expt5\mix_8\cv_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CV
Note: 

Init E (V) = 0
High E (V) = 0.7
Low E (V) = 0
Final E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.005
Segment = 3
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:
Segment 1:

Segment 2:

Segment 3:

Potential/V, Current/A

0.000, 1.607e-11
0.001, 1.231e-11
0.002, 1.021e-11
0.003, 8.511e-12
0.004, 7.384e-12
0.005, 6.695e-12
0.006, 6.045e-12
0.007, 5.479e-12
0.008, 4.684e-12
0.009, 4.419e-12
0.010, 4.198e-12
0.011, 3.605e-12
0.012, 3.310e-12
0.013, 3.194e-12
0.014, 2.983e-12
0.015, 2.868e-12
0.016, 2.722e-12
0.017, 2.530e-12
0.018, 2.206e-12
0.019, 1.835e-12
0.020, 1.772e-12
0.021, 1.536e-12
0.022, 1.277e-12
0.023, 1.309e-12
0.024, 1.254e-12
0.025, 1.287e-12
0.026, 1.219e-12
0.027, 1.107e-12
0.028, 1.040e-12
0.029, 9.049e-13
0.030, 7.143e-13
0.031, 6.797e-13
0.032, 7.947e-13
0.033, 7.860e-13
0.034, 7.332e-13
0.035, 6.734e-13
0.036, 5.789e-13
0.037, 5.592e-13
0.038, 5.143e-13
0.039, 3.875e-13
0.040, 2.930e-13
0.041, 2.434e-13
0.042, 2.000e-13
0.043, 2.229e-13
0.044, 2.442e-13
0.045, 1.678e-13
0.046, 4.489e-14
0.047, -4.253e-14
0.048, -4.962e-14
0.049, 1.874e-13
0.050, 2.103e-13
0.051, 8.663e-15
0.052, -3.859e-14
0.053, -3.371e-13
0.054, -2.520e-13
0.055, -1.134e-13
0.056, -5.828e-14
0.057, -2.048e-13
0.058, -2.032e-13
0.059, -1.481e-13
0.060, -3.465e-14
0.061, -1.607e-13
0.062, -1.284e-13
0.063, -2.292e-13
0.064, -4.103e-13
0.065, -3.954e-13
0.066, -2.898e-13
0.067, -3.788e-13
0.068, -3.733e-13
0.069, -2.812e-13
0.070, -4.269e-13
0.071, -4.182e-13
0.072, -4.135e-13
0.073, -4.040e-13
0.074, -4.363e-13
0.075, -4.576e-13
0.076, -5.781e-13
0.077, -4.962e-13
0.078, -6.482e-13
0.079, -6.986e-13
0.080, -7.947e-13
0.081, -7.466e-13
0.082, -8.278e-13
0.083, -8.530e-13
0.084, -8.396e-13
0.085, -8.246e-13
0.086, -8.427e-13
0.087, -8.325e-13
0.088, -8.608e-13
0.089, -9.821e-13
0.090, -9.798e-13
0.091, -1.035e-12
0.092, -1.052e-12
0.093, -1.058e-12
0.094, -1.100e-12
0.095, -1.141e-12
0.096, -1.207e-12
0.097, -1.249e-12
0.098, -1.188e-12
0.099, -1.205e-12
0.100, -1.310e-12
0.101, -1.443e-12
0.102, -1.415e-12
0.103, -1.459e-12
0.104, -1.640e-12
0.105, -1.644e-12
0.106, -1.644e-12
0.107, -1.622e-12
0.108, -1.756e-12
0.109, -1.822e-12
0.110, -1.911e-12
0.111, -1.919e-12
0.112, -1.888e-12
0.113, -1.954e-12
0.114, -2.052e-12
0.115, -2.168e-12
0.116, -2.165e-12
0.117, -2.072e-12
0.118, -2.071e-12
0.119, -2.174e-12
0.120, -2.253e-12
0.121, -2.189e-12
0.122, -2.167e-12
0.123, -2.278e-12
0.124, -2.315e-12
0.125, -2.498e-12
0.126, -2.705e-12
0.127, -2.716e-12
0.128, -2.772e-12
0.129, -2.810e-12
0.130, -2.764e-12
0.131, -2.828e-12
0.132, -2.861e-12
0.133, -3.064e-12
0.134, -3.097e-12
0.135, -3.150e-12
0.136, -3.150e-12
0.137, -3.220e-12
0.138, -3.394e-12
0.139, -3.458e-12
0.140, -3.445e-12
0.141, -3.468e-12
0.142, -3.595e-12
0.143, -3.607e-12
0.144, -3.708e-12
0.145, -3.617e-12
0.146, -3.665e-12
0.147, -3.827e-12
0.148, -3.803e-12
0.149, -3.782e-12
0.150, -3.880e-12
0.151, -3.910e-12
0.152, -4.042e-12
0.153, -4.184e-12
0.154, -4.247e-12
0.155, -4.358e-12
0.156, -4.493e-12
0.157, -4.508e-12
0.158, -4.514e-12
0.159, -4.565e-12
0.160, -4.603e-12
0.161, -4.731e-12
0.162, -4.958e-12
0.163, -5.107e-12
0.164, -5.079e-12
0.165, -5.290e-12
0.166, -5.212e-12
0.167, -5.196e-12
0.168, -5.273e-12
0.169, -5.477e-12
0.170, -5.502e-12
0.171, -5.551e-12
0.172, -5.697e-12
0.173, -5.820e-12
0.174, -5.945e-12
0.175, -5.923e-12
0.176, -5.979e-12
0.177, -6.080e-12
0.178, -6.099e-12
0.179, -6.179e-12
0.180, -6.308e-12
0.181, -6.539e-12
0.182, -6.625e-12
0.183, -6.732e-12
0.184, -6.765e-12
0.185, -6.839e-12
0.186, -6.981e-12
0.187, -7.112e-12
0.188, -7.319e-12
0.189, -7.399e-12
0.190, -7.350e-12
0.191, -7.677e-12
0.192, -7.777e-12
0.193, -7.870e-12
0.194, -7.870e-12
0.195, -7.929e-12
0.196, -8.087e-12
0.197, -8.222e-12
0.198, -8.316e-12
0.199, -8.359e-12
0.200, -8.355e-12
0.201, -8.418e-12
0.202, -8.511e-12
0.203, -8.583e-12
0.204, -8.749e-12
0.205, -8.912e-12
0.206, -9.132e-12
0.207, -9.383e-12
0.208, -9.491e-12
0.209, -9.539e-12
0.210, -9.650e-12
0.211, -9.924e-12
0.212, -1.010e-11
0.213, -1.009e-11
0.214, -1.009e-11
0.215, -1.042e-11
0.216, -1.044e-11
0.217, -1.049e-11
0.218, -1.060e-11
0.219, -1.071e-11
0.220, -1.103e-11
0.221, -1.120e-11
0.222, -1.140e-11
0.223, -1.134e-11
0.224, -1.146e-11
0.225, -1.151e-11
0.226, -1.154e-11
0.227, -1.171e-11
0.228, -1.187e-11
0.229, -1.205e-11
0.230, -1.210e-11
0.231, -1.220e-11
0.232, -1.244e-11
0.233, -1.270e-11
0.234, -1.275e-11
0.235, -1.283e-11
0.236, -1.312e-11
0.237, -1.323e-11
0.238, -1.349e-11
0.239, -1.359e-11
0.240, -1.368e-11
0.241, -1.380e-11
0.242, -1.390e-11
0.243, -1.395e-11
0.244, -1.422e-11
0.245, -1.443e-11
0.246, -1.458e-11
0.247, -1.473e-11
0.248, -1.488e-11
0.249, -1.508e-11
0.250, -1.524e-11
0.251, -1.544e-11
0.252, -1.560e-11
0.253, -1.580e-11
0.254, -1.607e-11
0.255, -1.629e-11
0.256, -1.643e-11
0.257, -1.660e-11
0.258, -1.677e-11
0.259, -1.696e-11
0.260, -1.717e-11
0.261, -1.733e-11
0.262, -1.746e-11
0.263, -1.761e-11
0.264, -1.784e-11
0.265, -1.812e-11
0.266, -1.828e-11
0.267, -1.847e-11
0.268, -1.865e-11
0.269, -1.882e-11
0.270, -1.905e-11
0.271, -1.946e-11
0.272, -1.964e-11
0.273, -1.988e-11
0.274, -2.006e-11
0.275, -2.021e-11
0.276, -2.049e-11
0.277, -2.087e-11
0.278, -2.095e-11
0.279, -2.135e-11
0.280, -2.179e-11
0.281, -2.190e-11
0.282, -2.210e-11
0.283, -2.240e-11
0.284, -2.265e-11
0.285, -2.286e-11
0.286, -2.313e-11
0.287, -2.349e-11
0.288, -2.391e-11
0.289, -2.422e-11
0.290, -2.455e-11
0.291, -2.488e-11
0.292, -2.515e-11
0.293, -2.540e-11
0.294, -2.569e-11
0.295, -2.602e-11
0.296, -2.634e-11
0.297, -2.665e-11
0.298, -2.689e-11
0.299, -2.718e-11
0.300, -2.771e-11
0.301, -2.806e-11
0.302, -2.854e-11
0.303, -2.897e-11
0.304, -2.925e-11
