May 24, 2023   21:49:10
Amperometric i-t Curve
File: c:/users/mapence2/desktop/data/2023_05_24\expt2\mix_4\it_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CA
Note: 

Init E (V) = 0.7
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, -3.044e-10
2.000e-1, -3.005e-10
3.000e-1, -2.968e-10
4.000e-1, -2.935e-10
5.000e-1, -2.904e-10
6.000e-1, -2.877e-10
7.000e-1, -2.850e-10
8.000e-1, -2.825e-10
9.000e-1, -2.802e-10
1.000e+0, -2.781e-10
1.100e+0, -2.762e-10
1.200e+0, -2.743e-10
1.300e+0, -2.723e-10
1.400e+0, -2.705e-10
1.500e+0, -2.689e-10
1.600e+0, -2.674e-10
1.700e+0, -2.658e-10
1.800e+0, -2.644e-10
1.900e+0, -2.630e-10
2.000e+0, -2.617e-10
2.100e+0, -2.604e-10
2.200e+0, -2.592e-10
2.300e+0, -2.581e-10
2.400e+0, -2.571e-10
2.500e+0, -2.561e-10
2.600e+0, -2.551e-10
2.700e+0, -2.543e-10
2.800e+0, -2.534e-10
2.900e+0, -2.526e-10
3.000e+0, -2.518e-10
3.100e+0, -2.509e-10
3.200e+0, -2.500e-10
3.300e+0, -2.492e-10
3.400e+0, -2.483e-10
3.500e+0, -2.475e-10
3.600e+0, -2.469e-10
3.700e+0, -2.463e-10
3.800e+0, -2.458e-10
3.900e+0, -2.451e-10
4.000e+0, -2.443e-10
4.100e+0, -2.437e-10
4.200e+0, -2.432e-10
4.300e+0, -2.427e-10
4.400e+0, -2.420e-10
4.500e+0, -2.413e-10
4.600e+0, -2.406e-10
4.700e+0, -2.402e-10
4.800e+0, -2.399e-10
4.900e+0, -2.394e-10
5.000e+0, -2.389e-10
5.100e+0, -2.386e-10
5.200e+0, -2.382e-10
5.300e+0, -2.375e-10
5.400e+0, -2.368e-10
5.500e+0, -2.364e-10
5.600e+0, -2.359e-10
5.700e+0, -2.354e-10
5.800e+0, -2.351e-10
5.900e+0, -2.348e-10
6.000e+0, -2.342e-10
6.100e+0, -2.342e-10
6.200e+0, -2.338e-10
6.300e+0, -2.333e-10
6.400e+0, -2.333e-10
6.500e+0, -2.327e-10
6.600e+0, -2.320e-10
6.700e+0, -2.318e-10
6.800e+0, -2.321e-10
6.900e+0, -2.317e-10
7.000e+0, -2.312e-10
7.100e+0, -2.307e-10
7.200e+0, -2.304e-10
7.300e+0, -2.302e-10
7.400e+0, -2.300e-10
7.500e+0, -2.295e-10
7.600e+0, -2.291e-10
7.700e+0, -2.288e-10
7.800e+0, -2.285e-10
7.900e+0, -2.282e-10
8.000e+0, -2.278e-10
8.100e+0, -2.274e-10
8.200e+0, -2.270e-10
8.300e+0, -2.267e-10
8.400e+0, -2.265e-10
8.500e+0, -2.260e-10
8.600e+0, -2.258e-10
8.700e+0, -2.256e-10
8.800e+0, -2.254e-10
8.900e+0, -2.254e-10
9.000e+0, -2.253e-10
9.100e+0, -2.251e-10
9.200e+0, -2.247e-10
9.300e+0, -2.245e-10
9.400e+0, -2.243e-10
9.500e+0, -2.241e-10
9.600e+0, -2.239e-10
9.700e+0, -2.237e-10
9.800e+0, -2.235e-10
9.900e+0, -2.233e-10
1.000e+1, -2.231e-10
1.010e+1, -2.230e-10
1.020e+1, -2.227e-10
1.030e+1, -2.225e-10
1.040e+1, -2.223e-10
1.050e+1, -2.222e-10
1.060e+1, -2.220e-10
1.070e+1, -2.219e-10
1.080e+1, -2.217e-10
1.090e+1, -2.215e-10
1.100e+1, -2.213e-10
1.110e+1, -2.211e-10
1.120e+1, -2.210e-10
1.130e+1, -2.209e-10
1.140e+1, -2.207e-10
1.150e+1, -2.205e-10
1.160e+1, -2.203e-10
1.170e+1, -2.201e-10
1.180e+1, -2.199e-10
1.190e+1, -2.199e-10
1.200e+1, -2.197e-10
1.210e+1, -2.197e-10
1.220e+1, -2.197e-10
1.230e+1, -2.197e-10
1.240e+1, -2.195e-10
1.250e+1, -2.194e-10
1.260e+1, -2.193e-10
1.270e+1, -2.191e-10
1.280e+1, -2.190e-10
1.290e+1, -2.189e-10
1.300e+1, -2.188e-10
1.310e+1, -2.187e-10
1.320e+1, -2.186e-10
1.330e+1, -2.185e-10
1.340e+1, -2.184e-10
1.350e+1, -2.183e-10
1.360e+1, -2.182e-10
