May 24, 2023   23:41:17
Cyclic Voltammetry
File: c:/users/mapence2/desktop/data/2023_05_24\expt2\mix_9\cv_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CV
Note: 

Init E (V) = 0
High E (V) = 0.7
Low E (V) = 0
Final E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.005
Segment = 3
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:
Segment 1:

Segment 2:

Segment 3:

Potential/V, Current/A

0.000, 6.601e-12
0.001, 5.030e-12
0.002, 4.060e-12
0.003, 3.344e-12
0.004, 2.812e-12
0.005, 2.374e-12
0.006, 1.942e-12
0.007, 1.615e-12
0.008, 1.355e-12
0.009, 1.115e-12
0.010, 9.317e-13
0.011, 8.333e-13
0.012, 7.096e-13
0.013, 6.316e-13
0.014, 5.466e-13
0.015, 4.025e-13
0.016, 2.694e-13
0.017, 1.922e-13
0.018, 1.355e-13
0.019, 4.332e-14
0.020, -8.427e-14
0.021, -9.294e-14
0.022, -1.142e-13
0.023, -2.725e-13
0.024, -4.151e-13
0.025, -4.245e-13
0.026, -3.938e-13
0.027, -7.395e-13
0.028, -6.427e-13
0.029, -6.781e-13
0.030, -7.033e-13
0.031, -7.947e-13
0.032, -7.923e-13
0.033, -8.648e-13
0.034, -8.041e-13
0.035, -8.490e-13
0.036, -8.915e-13
0.037, -9.404e-13
0.038, -9.908e-13
0.039, -9.971e-13
0.040, -1.106e-12
0.041, -1.225e-12
0.042, -1.196e-12
0.043, -1.238e-12
0.044, -1.313e-12
0.045, -1.265e-12
0.046, -1.401e-12
0.047, -1.466e-12
0.048, -1.446e-12
0.049, -1.496e-12
0.050, -1.604e-12
0.051, -1.663e-12
0.052, -1.657e-12
0.053, -1.730e-12
0.054, -1.747e-12
0.055, -1.828e-12
0.056, -1.846e-12
0.057, -1.781e-12
0.058, -1.832e-12
0.059, -1.906e-12
0.060, -1.994e-12
0.061, -1.997e-12
0.062, -1.992e-12
0.063, -2.064e-12
0.064, -2.117e-12
0.065, -2.167e-12
0.066, -2.206e-12
0.067, -2.350e-12
0.068, -2.352e-12
0.069, -2.317e-12
0.070, -2.409e-12
0.071, -2.448e-12
0.072, -2.501e-12
0.073, -2.537e-12
0.074, -2.527e-12
0.075, -2.582e-12
0.076, -2.599e-12
0.077, -2.683e-12
0.078, -2.701e-12
0.079, -2.764e-12
0.080, -2.794e-12
0.081, -2.912e-12
0.082, -2.857e-12
0.083, -2.839e-12
0.084, -2.932e-12
0.085, -3.105e-12
0.086, -3.083e-12
0.087, -3.078e-12
0.088, -3.043e-12
0.089, -3.089e-12
0.090, -3.142e-12
0.091, -3.151e-12
0.092, -3.246e-12
0.093, -3.273e-12
0.094, -3.322e-12
0.095, -3.330e-12
0.096, -3.395e-12
0.097, -3.428e-12
0.098, -3.459e-12
0.099, -3.549e-12
0.100, -3.637e-12
0.101, -3.663e-12
0.102, -3.611e-12
0.103, -3.676e-12
0.104, -3.757e-12
0.105, -3.833e-12
0.106, -3.912e-12
0.107, -3.900e-12
0.108, -3.935e-12
0.109, -3.984e-12
0.110, -4.042e-12
