May 25, 2023   12:38:30
Amperometric i-t Curve
File: c:/users/mapence2/desktop/data/2023_05_24\expt3\mix_2\it_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CA
Note: 

Init E (V) = 0.7
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, -4.289e-10
2.000e-1, -4.245e-10
3.000e-1, -4.202e-10
4.000e-1, -4.164e-10
5.000e-1, -4.140e-10
6.000e-1, -4.108e-10
7.000e-1, -4.077e-10
8.000e-1, -4.051e-10
9.000e-1, -4.027e-10
1.000e+0, -4.002e-10
1.100e+0, -3.982e-10
1.200e+0, -3.959e-10
1.300e+0, -3.938e-10
1.400e+0, -3.920e-10
1.500e+0, -3.903e-10
1.600e+0, -3.887e-10
1.700e+0, -3.873e-10
1.800e+0, -3.860e-10
1.900e+0, -3.848e-10
2.000e+0, -3.836e-10
2.100e+0, -3.824e-10
2.200e+0, -3.813e-10
2.300e+0, -3.804e-10
2.400e+0, -3.796e-10
2.500e+0, -3.788e-10
2.600e+0, -3.781e-10
2.700e+0, -3.775e-10
2.800e+0, -3.769e-10
2.900e+0, -3.763e-10
3.000e+0, -3.756e-10
3.100e+0, -3.750e-10
3.200e+0, -3.743e-10
3.300e+0, -3.736e-10
3.400e+0, -3.728e-10
3.500e+0, -3.719e-10
3.600e+0, -3.711e-10
3.700e+0, -3.702e-10
3.800e+0, -3.693e-10
3.900e+0, -3.687e-10
4.000e+0, -3.679e-10
4.100e+0, -3.671e-10
4.200e+0, -3.663e-10
4.300e+0, -3.654e-10
4.400e+0, -3.646e-10
4.500e+0, -3.638e-10
4.600e+0, -3.629e-10
4.700e+0, -3.621e-10
4.800e+0, -3.612e-10
4.900e+0, -3.604e-10
5.000e+0, -3.597e-10
5.100e+0, -3.589e-10
5.200e+0, -3.581e-10
5.300e+0, -3.575e-10
5.400e+0, -3.566e-10
5.500e+0, -3.560e-10
5.600e+0, -3.559e-10
5.700e+0, -3.556e-10
5.800e+0, -3.553e-10
5.900e+0, -3.547e-10
6.000e+0, -3.539e-10
6.100e+0, -3.531e-10
6.200e+0, -3.523e-10
6.300e+0, -3.518e-10
6.400e+0, -3.513e-10
6.500e+0, -3.507e-10
6.600e+0, -3.501e-10
6.700e+0, -3.496e-10
6.800e+0, -3.492e-10
6.900e+0, -3.489e-10
7.000e+0, -3.485e-10
7.100e+0, -3.479e-10
7.200e+0, -3.476e-10
7.300e+0, -3.473e-10
7.400e+0, -3.469e-10
7.500e+0, -3.465e-10
7.600e+0, -3.462e-10
7.700e+0, -3.459e-10
