May 25, 2023   16:53:42
Cyclic Voltammetry
File: c:/users/mapence2/desktop/data/2023_05_24\expt4\mix_2\cv_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CV
Note: 

Init E (V) = 0
High E (V) = 0.7
Low E (V) = 0
Final E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.005
Segment = 3
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:
Segment 1:

Segment 2:

Segment 3:

Potential/V, Current/A

0.000, 8.307e-12
0.001, 6.613e-12
0.002, 5.471e-12
0.003, 4.663e-12
0.004, 4.065e-12
0.005, 3.580e-12
0.006, 3.217e-12
0.007, 2.912e-12
0.008, 2.501e-12
0.009, 2.275e-12
0.010, 2.123e-12
0.011, 1.897e-12
0.012, 1.652e-12
0.013, 1.481e-12
0.014, 1.311e-12
0.015, 1.098e-12
0.016, 9.522e-13
0.017, 8.364e-13
0.018, 6.939e-13
0.019, 5.411e-13
0.020, 4.229e-13
0.021, 3.914e-13
0.022, 3.016e-13
0.023, 1.394e-13
0.024, 4.804e-14
0.025, -1.969e-14
0.026, -9.530e-14
0.027, -1.536e-13
0.028, -2.631e-13
0.029, -3.450e-13
0.030, -3.977e-13
0.031, -4.804e-13
0.032, -5.127e-13
0.033, -5.860e-13
0.034, -6.395e-13
0.035, -7.017e-13
0.036, -7.490e-13
0.037, -8.089e-13
0.038, -9.049e-13
0.039, -9.593e-13
0.040, -1.018e-12
0.041, -1.082e-12
0.042, -1.140e-12
0.043, -1.219e-12
0.044, -1.288e-12
0.045, -1.340e-12
0.046, -1.391e-12
0.047, -1.459e-12
0.048, -1.535e-12
0.049, -1.592e-12
0.050, -1.637e-12
0.051, -1.670e-12
0.052, -1.728e-12
0.053, -1.818e-12
0.054, -1.867e-12
0.055, -1.912e-12
0.056, -1.951e-12
0.057, -2.039e-12
0.058, -2.119e-12
0.059, -2.142e-12
0.060, -2.194e-12
0.061, -2.326e-12
0.062, -2.468e-12
0.063, -2.514e-12
0.064, -2.505e-12
0.065, -2.564e-12
0.066, -2.608e-12
0.067, -2.708e-12
0.068, -2.727e-12
0.069, -2.767e-12
0.070, -2.825e-12
0.071, -2.872e-12
0.072, -2.966e-12
0.073, -3.031e-12
0.074, -3.094e-12
0.075, -3.171e-12
0.076, -3.235e-12
0.077, -3.318e-12
0.078, -3.342e-12
0.079, -3.380e-12
0.080, -3.476e-12
0.081, -3.587e-12
0.082, -3.591e-12
0.083, -3.649e-12
0.084, -3.689e-12
0.085, -3.759e-12
0.086, -3.769e-12
0.087, -3.801e-12
0.088, -3.906e-12
0.089, -4.031e-12
0.090, -4.085e-12
0.091, -4.158e-12
0.092, -4.206e-12
0.093, -4.262e-12
0.094, -4.369e-12
0.095, -4.423e-12
0.096, -4.482e-12
0.097, -4.607e-12
0.098, -4.648e-12
0.099, -4.751e-12
0.100, -4.856e-12
0.101, -4.938e-12
0.102, -5.020e-12
0.103, -5.113e-12
0.104, -5.216e-12
0.105, -5.307e-12
0.106, -5.418e-12
0.107, -5.477e-12
0.108, -5.478e-12
0.109, -5.638e-12
0.110, -5.727e-12
0.111, -5.763e-12
0.112, -5.894e-12
0.113, -6.001e-12
0.114, -6.061e-12
0.115, -6.179e-12
0.116, -6.279e-12
0.117, -6.422e-12
0.118, -6.531e-12
0.119, -6.594e-12
0.120, -6.694e-12
0.121, -6.796e-12
0.122, -6.917e-12
0.123, -7.087e-12
0.124, -7.204e-12
0.125, -7.334e-12
0.126, -7.477e-12
0.127, -7.558e-12
0.128, -7.657e-12
0.129, -7.767e-12
0.130, -7.872e-12
0.131, -7.976e-12
0.132, -8.132e-12
0.133, -8.259e-12
