May 25, 2023   18:50:39
Amperometric i-t Curve
File: c:/users/mapence2/desktop/data/2023_05_24\expt4\mix_7\it_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CA
Note: 

Init E (V) = 0.7
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, -3.461e-10
2.000e-1, -3.403e-10
3.000e-1, -3.351e-10
4.000e-1, -3.303e-10
5.000e-1, -3.259e-10
6.000e-1, -3.217e-10
7.000e-1, -3.178e-10
8.000e-1, -3.142e-10
9.000e-1, -3.109e-10
1.000e+0, -3.077e-10
1.100e+0, -3.048e-10
1.200e+0, -3.019e-10
1.300e+0, -2.993e-10
1.400e+0, -2.968e-10
1.500e+0, -2.944e-10
1.600e+0, -2.922e-10
1.700e+0, -2.902e-10
1.800e+0, -2.883e-10
1.900e+0, -2.865e-10
2.000e+0, -2.849e-10
2.100e+0, -2.833e-10
2.200e+0, -2.818e-10
2.300e+0, -2.802e-10
2.400e+0, -2.785e-10
2.500e+0, -2.772e-10
2.600e+0, -2.759e-10
2.700e+0, -2.746e-10
2.800e+0, -2.734e-10
2.900e+0, -2.721e-10
3.000e+0, -2.710e-10
3.100e+0, -2.699e-10
3.200e+0, -2.687e-10
3.300e+0, -2.677e-10
3.400e+0, -2.667e-10
3.500e+0, -2.657e-10
3.600e+0, -2.649e-10
3.700e+0, -2.641e-10
3.800e+0, -2.634e-10
3.900e+0, -2.628e-10
4.000e+0, -2.624e-10
4.100e+0, -2.620e-10
4.200e+0, -2.618e-10
4.300e+0, -2.617e-10
4.400e+0, -2.619e-10
4.500e+0, -2.621e-10
4.600e+0, -2.625e-10
4.700e+0, -2.630e-10
4.800e+0, -2.635e-10
4.900e+0, -2.642e-10
5.000e+0, -2.649e-10
5.100e+0, -2.656e-10
5.200e+0, -2.662e-10
5.300e+0, -2.669e-10
5.400e+0, -2.675e-10
5.500e+0, -2.678e-10
5.600e+0, -2.680e-10
5.700e+0, -2.680e-10
5.800e+0, -2.679e-10
5.900e+0, -2.680e-10
6.000e+0, -2.678e-10
6.100e+0, -2.675e-10
6.200e+0, -2.672e-10
6.300e+0, -2.670e-10
6.400e+0, -2.667e-10
6.500e+0, -2.664e-10
6.600e+0, -2.661e-10
6.700e+0, -2.659e-10
6.800e+0, -2.656e-10
6.900e+0, -2.653e-10
7.000e+0, -2.650e-10
7.100e+0, -2.646e-10
7.200e+0, -2.642e-10
7.300e+0, -2.638e-10
7.400e+0, -2.632e-10
7.500e+0, -2.626e-10
7.600e+0, -2.619e-10
7.700e+0, -2.613e-10
7.800e+0, -2.606e-10
7.900e+0, -2.599e-10
8.000e+0, -2.591e-10
8.100e+0, -2.582e-10
8.200e+0, -2.574e-10
8.300e+0, -2.566e-10
8.400e+0, -2.557e-10
8.500e+0, -2.549e-10
8.600e+0, -2.542e-10
8.700e+0, -2.534e-10
8.800e+0, -2.527e-10
8.900e+0, -2.519e-10
9.000e+0, -2.512e-10
9.100e+0, -2.504e-10
9.200e+0, -2.498e-10
9.300e+0, -2.494e-10
9.400e+0, -2.487e-10
9.500e+0, -2.481e-10
9.600e+0, -2.477e-10
9.700e+0, -2.472e-10
9.800e+0, -2.467e-10
9.900e+0, -2.462e-10
1.000e+1, -2.458e-10
1.010e+1, -2.452e-10
1.020e+1, -2.448e-10
1.030e+1, -2.443e-10
1.040e+1, -2.439e-10
1.050e+1, -2.434e-10
1.060e+1, -2.431e-10
1.070e+1, -2.427e-10
1.080e+1, -2.424e-10
1.090e+1, -2.420e-10
1.100e+1, -2.417e-10
1.110e+1, -2.413e-10
1.120e+1, -2.411e-10
1.130e+1, -2.408e-10
1.140e+1, -2.404e-10
1.150e+1, -2.401e-10
1.160e+1, -2.396e-10
1.170e+1, -2.391e-10
1.180e+1, -2.386e-10
1.190e+1, -2.381e-10
1.200e+1, -2.376e-10
1.210e+1, -2.371e-10
1.220e+1, -2.367e-10
1.230e+1, -2.363e-10
1.240e+1, -2.359e-10
1.250e+1, -2.356e-10
1.260e+1, -2.353e-10
1.270e+1, -2.351e-10
1.280e+1, -2.348e-10
1.290e+1, -2.346e-10
1.300e+1, -2.345e-10
1.310e+1, -2.342e-10
1.320e+1, -2.341e-10
1.330e+1, -2.339e-10
1.340e+1, -2.337e-10
1.350e+1, -2.335e-10
1.360e+1, -2.333e-10
1.370e+1, -2.330e-10
1.380e+1, -2.328e-10
1.390e+1, -2.325e-10
1.400e+1, -2.322e-10
1.410e+1, -2.319e-10
1.420e+1, -2.317e-10
1.430e+1, -2.316e-10
1.440e+1, -2.314e-10
1.450e+1, -2.312e-10
1.460e+1, -2.311e-10
1.470e+1, -2.310e-10
1.480e+1, -2.308e-10
1.490e+1, -2.307e-10
1.500e+1, -2.306e-10
1.510e+1, -2.306e-10
1.520e+1, -2.305e-10
1.530e+1, -2.303e-10
1.540e+1, -2.304e-10
1.550e+1, -2.300e-10
1.560e+1, -2.299e-10
1.570e+1, -2.299e-10
1.580e+1, -2.297e-10
1.590e+1, -2.295e-10
1.600e+1, -2.290e-10
1.610e+1, -2.288e-10
1.620e+1, -2.286e-10
1.630e+1, -2.286e-10
1.640e+1, -2.284e-10
1.650e+1, -2.282e-10
1.660e+1, -2.282e-10
1.670e+1, -2.281e-10
1.680e+1, -2.283e-10
1.690e+1, -2.285e-10
1.700e+1, -2.286e-10
1.710e+1, -2.288e-10
1.720e+1, -2.291e-10
1.730e+1, -2.296e-10
1.740e+1, -2.301e-10
1.750e+1, -2.306e-10
1.760e+1, -2.310e-10
1.770e+1, -2.315e-10
1.780e+1, -2.318e-10
1.790e+1, -2.321e-10
1.800e+1, -2.325e-10
1.810e+1, -2.328e-10
1.820e+1, -2.331e-10
1.830e+1, -2.332e-10
1.840e+1, -2.332e-10
1.850e+1, -2.332e-10
1.860e+1, -2.332e-10
1.870e+1, -2.331e-10
1.880e+1, -2.330e-10
1.890e+1, -2.329e-10
1.900e+1, -2.329e-10
1.910e+1, -2.327e-10
1.920e+1, -2.325e-10
1.930e+1, -2.324e-10
1.940e+1, -2.321e-10
1.950e+1, -2.320e-10
1.960e+1, -2.317e-10
1.970e+1, -2.316e-10
1.980e+1, -2.314e-10
1.990e+1, -2.312e-10
2.000e+1, -2.311e-10
2.010e+1, -2.308e-10
2.020e+1, -2.307e-10
2.030e+1, -2.305e-10
2.040e+1, -2.303e-10
2.050e+1, -2.300e-10
2.060e+1, -2.298e-10
2.070e+1, -2.294e-10
2.080e+1, -2.292e-10
2.090e+1, -2.290e-10
2.100e+1, -2.287e-10
2.110e+1, -2.284e-10
2.120e+1, -2.282e-10
2.130e+1, -2.279e-10
2.140e+1, -2.276e-10
2.150e+1, -2.274e-10
2.160e+1, -2.272e-10
2.170e+1, -2.269e-10
2.180e+1, -2.266e-10
2.190e+1, -2.264e-10
2.200e+1, -2.262e-10
2.210e+1, -2.260e-10
2.220e+1, -2.258e-10
2.230e+1, -2.256e-10
2.240e+1, -2.254e-10
2.250e+1, -2.252e-10
2.260e+1, -2.250e-10
2.270e+1, -2.248e-10
2.280e+1, -2.246e-10
