Mar. 16, 2023   08:29:55
Cyclic Voltammetry
File: c:/users/oliverrz/desktop/electrolab/data/2023_03_16\fcmeoh_macros_0_um\electrode2_cv_150mvs_0_um.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CV
Note: 

Init E (V) = -0.2
High E (V) = 0.3
Low E (V) = -0.2
Final E (V) = -0.2
Init P/N = P
Scan Rate (V/s) = 0.15
Segment = 3
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7

Results:

Channel 1:
Segment 1:

Segment 2:

Segment 3:

Potential/V, Current/A

-0.200, 1.090e-9
-0.199, 8.216e-10
-0.198, 7.763e-10
-0.197, 5.807e-10
-0.196, 7.686e-10
-0.195, 5.375e-10
-0.194, 6.050e-10
-0.193, 6.258e-10
-0.192, 4.276e-10
-0.191, 6.257e-10
-0.190, 4.189e-10
-0.189, 4.906e-10
-0.188, 5.053e-10
-0.187, 3.421e-10
-0.186, 5.266e-10
-0.185, 3.159e-10
-0.184, 4.138e-10
-0.183, 4.163e-10
-0.182, 2.363e-10
-0.181, 4.574e-10
-0.180, 2.384e-10
-0.179, 3.147e-10
-0.178, 3.522e-10
-0.177, 1.623e-10
-0.176, 3.705e-10
-0.175, 1.848e-10
-0.174, 2.331e-10
-0.173, 2.744e-10
-0.172, 1.059e-10
-0.171, 2.962e-10
-0.170, 1.073e-10
-0.169, 1.795e-10
-0.168, 2.119e-10
-0.167, 3.601e-11
-0.166, 2.384e-10
-0.165, 4.214e-11
-0.164, 1.175e-10
-0.163, 1.509e-10
-0.162, -1.780e-11
-0.161, 1.701e-10
-0.160, -4.348e-12
-0.159, 6.173e-11
-0.158, 8.324e-11
-0.157, -7.264e-11
-0.156, 1.205e-10
-0.155, -6.843e-11
-0.154, 9.991e-12
-0.153, 2.795e-11
-0.152, -1.313e-10
-0.151, 7.444e-11
-0.150, -1.290e-10
-0.149, -4.175e-11
-0.148, -1.433e-11
-0.147, -1.894e-10
-0.146, 2.285e-11
-0.145, -1.748e-10
-0.144, -9.711e-11
-0.143, -6.126e-11
-0.142, -2.379e-10
-0.141, -3.036e-11
-0.140, -2.213e-10
-0.139, -1.474e-10
-0.138, -1.104e-10
-0.137, -2.921e-10
-0.136, -6.436e-11
-0.135, -2.695e-10
-0.134, -1.972e-10
-0.133, -1.515e-10
-0.132, -3.355e-10
-0.131, -1.242e-10
-0.130, -3.075e-10
-0.129, -2.482e-10
-0.128, -2.063e-10
-0.127, -3.691e-10
-0.126, -1.788e-10
-0.125, -3.540e-10
-0.124, -2.861e-10
-0.123, -2.556e-10
-0.122, -4.093e-10
-0.121, -2.184e-10
-0.120, -4.077e-10
-0.119, -3.221e-10
-0.118, -2.992e-10
-0.117, -4.669e-10
-0.116, -2.488e-10
-0.115, -4.485e-10
-0.114, -3.767e-10
-0.113, -3.308e-10
-0.112, -5.032e-10
-0.111, -2.994e-10
-0.110, -4.913e-10
-0.109, -4.092e-10
-0.108, -3.803e-10
-0.107, -5.352e-10
-0.106, -3.395e-10
-0.105, -5.411e-10
-0.104, -4.451e-10
-0.103, -4.225e-10
-0.102, -5.974e-10
-0.101, -3.688e-10
-0.100, -5.782e-10
-0.099, -5.015e-10
-0.098, -4.429e-10
-0.097, -6.429e-10
-0.096, -4.202e-10
-0.095, -6.010e-10
-0.094, -5.505e-10
-0.093, -4.990e-10
-0.092, -6.632e-10
-0.091, -4.681e-10
-0.090, -6.497e-10
-0.089, -5.867e-10
-0.088, -5.361e-10
-0.087, -7.074e-10
-0.086, -5.086e-10
-0.085, -6.854e-10
-0.084, -6.205e-10
-0.083, -5.759e-10
-0.082, -7.522e-10
-0.081, -5.503e-10
-0.080, -7.281e-10
-0.079, -6.593e-10
-0.078, -6.261e-10
-0.077, -7.872e-10
-0.076, -5.868e-10
-0.075, -7.757e-10
-0.074, -6.990e-10
-0.073, -6.675e-10
-0.072, -8.308e-10
-0.071, -6.170e-10
-0.070, -8.252e-10
-0.069, -7.387e-10
-0.068, -7.000e-10
-0.067, -8.776e-10
-0.066, -6.699e-10
-0.065, -8.559e-10
-0.064, -7.888e-10
-0.063, -7.388e-10
-0.062, -9.210e-10
-0.061, -7.074e-10
-0.060, -8.944e-10
-0.059, -8.226e-10
-0.058, -7.865e-10
-0.057, -9.562e-10
-0.056, -7.425e-10
-0.055, -9.426e-10
-0.054, -8.657e-10
-0.053, -8.157e-10
-0.052, -1.010e-9
-0.051, -7.888e-10
-0.050, -9.751e-10
-0.049, -9.256e-10
-0.048, -8.477e-10
-0.047, -1.038e-9
-0.046, -8.468e-10
-0.045, -1.002e-9
-0.044, -9.473e-10
-0.043, -9.132e-10
-0.042, -1.064e-9
-0.041, -8.808e-10
-0.040, -1.057e-9
-0.039, -9.760e-10
-0.038, -9.529e-10
-0.037, -1.114e-9
-0.036, -9.007e-10
-0.035, -1.098e-9
-0.034, -1.021e-9
-0.033, -9.742e-10
-0.032, -1.148e-9
-0.031, -9.411e-10
-0.030, -1.125e-9
-0.029, -1.056e-9
-0.028, -1.012e-9
-0.027, -1.183e-9
-0.026, -9.835e-10
-0.025, -1.166e-9
-0.024, -1.083e-9
-0.023, -1.043e-9
-0.022, -1.222e-9
-0.021, -9.974e-10
-0.020, -1.192e-9
-0.019, -1.124e-9
