Mar. 16, 2023   08:32:45
Cyclic Voltammetry
File: c:/users/oliverrz/desktop/electrolab/data/2023_03_16\fcmeoh_macros_0_um\electrode4_cv_200mvs_0_um.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CV
Note: 

Init E (V) = -0.2
High E (V) = 0.3
Low E (V) = -0.2
Final E (V) = -0.2
Init P/N = P
Scan Rate (V/s) = 0.2
Segment = 3
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7

Results:

Channel 1:
Segment 1:

Segment 2:

Segment 3:

Potential/V, Current/A

-0.200, 1.694e-9
-0.199, 1.289e-9
-0.198, 1.043e-9
-0.197, 9.259e-10
-0.196, 1.084e-9
-0.195, 1.014e-9
-0.194, 7.869e-10
-0.193, 9.223e-10
-0.192, 9.804e-10
-0.191, 7.526e-10
-0.190, 7.515e-10
-0.189, 9.449e-10
-0.188, 7.367e-10
-0.187, 6.371e-10
-0.186, 8.459e-10
-0.185, 7.495e-10
-0.184, 5.597e-10
-0.183, 7.086e-10
-0.182, 7.618e-10
-0.181, 5.406e-10
-0.180, 5.603e-10
-0.179, 7.341e-10
-0.178, 5.570e-10
-0.177, 4.382e-10
-0.176, 6.668e-10
-0.175, 5.890e-10
-0.174, 3.790e-10
-0.173, 5.403e-10
-0.172, 5.989e-10
-0.171, 3.640e-10
-0.170, 4.104e-10
-0.169, 5.621e-10
-0.168, 4.041e-10
-0.167, 2.813e-10
-0.166, 5.000e-10
-0.165, 4.392e-10
-0.164, 2.298e-10
-0.163, 3.822e-10
-0.162, 4.662e-10
-0.161, 2.082e-10
-0.160, 2.749e-10
-0.159, 4.298e-10
-0.158, 2.555e-10
-0.157, 1.507e-10
-0.156, 3.706e-10
-0.155, 2.950e-10
-0.154, 9.630e-11
-0.153, 2.330e-10
-0.152, 3.292e-10
-0.151, 9.660e-11
-0.150, 1.249e-10
-0.149, 3.012e-10
-0.148, 1.254e-10
-0.147, 2.276e-11
-0.146, 2.503e-10
-0.145, 1.527e-10
-0.144, -1.819e-11
-0.143, 1.238e-10
-0.142, 1.867e-10
-0.141, -3.434e-11
-0.140, 6.911e-12
-0.139, 1.771e-10
-0.138, 1.951e-11
-0.137, -1.116e-10
-0.136, 1.281e-10
-0.135, 4.176e-11
-0.134, -1.475e-10
-0.133, 1.114e-11
-0.132, 7.336e-11
-0.131, -1.479e-10
-0.130, -1.025e-10
-0.129, 4.915e-11
-0.128, -1.104e-10
-0.127, -2.151e-10
-0.126, -4.706e-12
-0.125, -6.407e-11
-0.124, -2.646e-10
-0.123, -1.151e-10
-0.122, -2.006e-11
-0.121, -2.838e-10
-0.120, -2.167e-10
-0.119, -4.901e-11
-0.118, -2.285e-10
-0.117, -3.272e-10
-0.116, -1.082e-10
-0.115, -1.848e-10
-0.114, -3.726e-10
-0.113, -2.353e-10
-0.112, -1.404e-10
-0.111, -3.803e-10
-0.110, -3.375e-10
