Mar. 16, 2023   08:36:05
Cyclic Voltammetry
File: c:/users/oliverrz/desktop/electrolab/data/2023_03_16\fcmeoh_macros_0_um\electrode7_cv_50mvs_0_um.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CV
Note: 

Init E (V) = -0.2
High E (V) = 0.3
Low E (V) = -0.2
Final E (V) = -0.2
Init P/N = P
Scan Rate (V/s) = 0.05
Segment = 3
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7

Results:

Channel 1:
Segment 1:

Segment 2:

Segment 3:

Potential/V, Current/A

-0.200, 2.752e-9
-0.199, 2.493e-9
-0.198, 2.436e-9
-0.197, 2.406e-9
-0.196, 2.379e-9
-0.195, 2.355e-9
-0.194, 2.328e-9
-0.193, 2.312e-9
-0.192, 2.294e-9
-0.191, 2.274e-9
-0.190, 2.254e-9
-0.189, 2.235e-9
-0.188, 2.219e-9
-0.187, 2.204e-9
-0.186, 2.186e-9
-0.185, 2.165e-9
-0.184, 2.148e-9
-0.183, 2.132e-9
-0.182, 2.120e-9
-0.181, 2.102e-9
-0.180, 2.080e-9
-0.179, 2.065e-9
-0.178, 2.053e-9
-0.177, 2.040e-9
-0.176, 2.026e-9
-0.175, 2.005e-9
-0.174, 1.992e-9
-0.173, 1.980e-9
-0.172, 1.967e-9
-0.171, 1.953e-9
-0.170, 1.935e-9
-0.169, 1.919e-9
-0.168, 1.910e-9
-0.167, 1.896e-9
-0.166, 1.882e-9
-0.165, 1.865e-9
-0.164, 1.848e-9
-0.163, 1.842e-9
-0.162, 1.829e-9
-0.161, 1.813e-9
-0.160, 1.798e-9
-0.159, 1.783e-9
-0.158, 1.775e-9
-0.157, 1.765e-9
-0.156, 1.750e-9
-0.155, 1.736e-9
-0.154, 1.719e-9
-0.153, 1.708e-9
-0.152, 1.700e-9
-0.151, 1.683e-9
-0.150, 1.669e-9
-0.149, 1.654e-9
-0.148, 1.644e-9
-0.147, 1.634e-9
-0.146, 1.619e-9
-0.145, 1.602e-9
-0.144, 1.590e-9
-0.143, 1.579e-9
-0.142, 1.571e-9
-0.141, 1.557e-9
-0.140, 1.539e-9
-0.139, 1.529e-9
-0.138, 1.518e-9
-0.137, 1.508e-9
-0.136, 1.497e-9
-0.135, 1.478e-9
-0.134, 1.468e-9
-0.133, 1.458e-9
-0.132, 1.446e-9
-0.131, 1.436e-9
-0.130, 1.417e-9
-0.129, 1.406e-9
-0.128, 1.395e-9
-0.127, 1.383e-9
-0.126, 1.372e-9
-0.125, 1.355e-9
-0.124, 1.342e-9
-0.123, 1.335e-9
-0.122, 1.325e-9
-0.121, 1.313e-9
-0.120, 1.296e-9
-0.119, 1.284e-9
-0.118, 1.278e-9
-0.117, 1.267e-9
-0.116, 1.255e-9
-0.115, 1.240e-9
-0.114, 1.229e-9
-0.113, 1.219e-9
-0.112, 1.212e-9
-0.111, 1.198e-9
-0.110, 1.183e-9
-0.109, 1.171e-9
-0.108, 1.161e-9
-0.107, 1.154e-9
-0.106, 1.140e-9
-0.105, 1.124e-9
-0.104, 1.112e-9
-0.103, 1.102e-9
-0.102, 1.093e-9
-0.101, 1.081e-9
-0.100, 1.065e-9
-0.099, 1.056e-9
-0.098, 1.049e-9
-0.097, 1.040e-9
-0.096, 1.027e-9
-0.095, 1.010e-9
-0.094, 1.001e-9
-0.093, 9.939e-10
