Mar. 16, 2023   08:34:45
Cyclic Voltammetry
File: c:/users/oliverrz/desktop/electrolab/data/2023_03_16\fcmeoh_macros_0_um\electrode6_cv_50mvs_0_um.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CV
Note: 

Init E (V) = -0.2
High E (V) = 0.3
Low E (V) = -0.2
Final E (V) = -0.2
Init P/N = P
Scan Rate (V/s) = 0.05
Segment = 3
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7

Results:

Channel 1:
Segment 1:

Segment 2:

Segment 3:

Potential/V, Current/A

-0.200, 2.645e-9
-0.199, 2.387e-9
-0.198, 2.329e-9
-0.197, 2.299e-9
-0.196, 2.270e-9
-0.195, 2.248e-9
-0.194, 2.227e-9
-0.193, 2.208e-9
-0.192, 2.187e-9
-0.191, 2.163e-9
-0.190, 2.142e-9
-0.189, 2.126e-9
-0.188, 2.110e-9
-0.187, 2.092e-9
-0.186, 2.070e-9
-0.185, 2.052e-9
-0.184, 2.039e-9
-0.183, 2.023e-9
-0.182, 2.008e-9
-0.181, 1.989e-9
-0.180, 1.970e-9
-0.179, 1.957e-9
-0.178, 1.943e-9
-0.177, 1.928e-9
-0.176, 1.911e-9
-0.175, 1.892e-9
-0.174, 1.880e-9
-0.173, 1.868e-9
-0.172, 1.852e-9
-0.171, 1.835e-9
-0.170, 1.818e-9
-0.169, 1.807e-9
-0.168, 1.796e-9
-0.167, 1.783e-9
-0.166, 1.766e-9
-0.165, 1.751e-9
-0.164, 1.740e-9
-0.163, 1.729e-9
-0.162, 1.715e-9
-0.161, 1.698e-9
-0.160, 1.684e-9
-0.159, 1.672e-9
-0.158, 1.661e-9
-0.157, 1.648e-9
-0.156, 1.630e-9
-0.155, 1.617e-9
-0.154, 1.603e-9
-0.153, 1.591e-9
-0.152, 1.579e-9
-0.151, 1.562e-9
-0.150, 1.549e-9
-0.149, 1.539e-9
-0.148, 1.527e-9
-0.147, 1.517e-9
-0.146, 1.499e-9
-0.145, 1.486e-9
-0.144, 1.477e-9
-0.143, 1.464e-9
-0.142, 1.454e-9
-0.141, 1.435e-9
-0.140, 1.422e-9
-0.139, 1.413e-9
-0.138, 1.403e-9
-0.137, 1.390e-9
-0.136, 1.376e-9
-0.135, 1.359e-9
-0.134, 1.351e-9
-0.133, 1.340e-9
-0.132, 1.325e-9
-0.131, 1.313e-9
