Mar. 16, 2023   08:37:53
Cyclic Voltammetry
File: c:/users/oliverrz/desktop/electrolab/data/2023_03_16\fcmeoh_macros_0_um\electrode8_cv_150mvs_0_um.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CV
Note: 

Init E (V) = -0.2
High E (V) = 0.3
Low E (V) = -0.2
Final E (V) = -0.2
Init P/N = P
Scan Rate (V/s) = 0.15
Segment = 3
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7

Results:

Channel 1:
Segment 1:

Segment 2:

Segment 3:

Potential/V, Current/A

-0.200, 1.714e-9
-0.199, 1.617e-9
-0.198, 1.355e-9
-0.197, 1.408e-9
-0.196, 1.433e-9
-0.195, 1.222e-9
-0.194, 1.437e-9
-0.193, 1.205e-9
-0.192, 1.282e-9
-0.191, 1.306e-9
-0.190, 1.103e-9
-0.189, 1.339e-9
-0.188, 1.094e-9
-0.187, 1.189e-9
-0.186, 1.220e-9
-0.185, 1.005e-9
-0.184, 1.255e-9
-0.183, 1.020e-9
-0.182, 1.090e-9
-0.181, 1.144e-9
-0.180, 9.319e-10
-0.179, 1.159e-9
-0.178, 9.497e-10
-0.177, 1.012e-9
-0.176, 1.053e-9
-0.175, 8.759e-10
-0.174, 1.079e-9
-0.173, 8.679e-10
-0.172, 9.591e-10
-0.171, 9.843e-10
-0.170, 7.929e-10
-0.169, 1.028e-9
-0.168, 7.999e-10
-0.167, 8.801e-10
-0.166, 9.256e-10
-0.165, 7.252e-10
-0.164, 9.532e-10
-0.163, 7.413e-10
-0.162, 8.212e-10
-0.161, 8.502e-10
-0.160, 6.765e-10
-0.159, 8.953e-10
-0.158, 6.660e-10
-0.157, 7.707e-10
-0.156, 7.951e-10
-0.155, 5.997e-10
-0.154, 8.428e-10
-0.153, 6.025e-10
-0.152, 7.028e-10
-0.151, 7.461e-10
-0.150, 5.300e-10
-0.149, 7.810e-10
-0.148, 5.560e-10
-0.147, 6.418e-10
-0.146, 6.835e-10
-0.145, 4.817e-10
-0.144, 7.300e-10
-0.143, 5.017e-10
-0.142, 5.818e-10
-0.141, 6.226e-10
-0.140, 4.309e-10
-0.139, 6.697e-10
-0.138, 4.454e-10
-0.137, 5.259e-10
-0.136, 5.773e-10
-0.135, 3.818e-10
-0.134, 6.112e-10
-0.133, 3.934e-10
-0.132, 4.826e-10
-0.131, 5.112e-10
-0.130, 3.331e-10
-0.129, 5.505e-10
-0.128, 3.331e-10
-0.127, 4.322e-10
-0.126, 4.554e-10
-0.125, 2.781e-10
-0.124, 5.092e-10
-0.123, 2.781e-10
-0.122, 3.835e-10
-0.121, 4.059e-10
-0.120, 2.271e-10
-0.119, 4.567e-10
-0.118, 2.338e-10
-0.117, 3.298e-10
-0.116, 3.622e-10
-0.115, 1.716e-10
-0.114, 4.075e-10
-0.113, 1.817e-10
-0.112, 2.870e-10
-0.111, 3.109e-10
-0.110, 1.221e-10
-0.109, 3.643e-10
-0.108, 1.254e-10
-0.107, 2.362e-10
-0.106, 2.681e-10
-0.105, 6.298e-11
-0.104, 3.221e-10
-0.103, 8.442e-11
-0.102, 1.659e-10
-0.101, 2.226e-10
-0.100, 2.825e-11
-0.099, 2.506e-10
-0.098, 5.456e-11
-0.097, 1.272e-10
-0.096, 1.602e-10
-0.095, -5.161e-12
-0.094, 2.076e-10
-0.093, -9.078e-12
-0.092, 9.587e-11
-0.091, 1.139e-10
-0.090, -7.013e-11
-0.089, 1.702e-10
-0.088, -5.912e-11
-0.087, 4.074e-11
-0.086, 7.252e-11
-0.085, -1.117e-10
-0.084, 1.132e-10
-0.083, -9.481e-11
-0.082, -6.343e-12
-0.081, 1.376e-11
-0.080, -1.468e-10
-0.079, 6.631e-11
-0.078, -1.593e-10
-0.077, -4.921e-11
-0.076, -3.251e-11
-0.075, -2.173e-10
-0.074, 3.697e-11
-0.073, -2.114e-10
-0.072, -1.003e-10
-0.071, -6.525e-11
-0.070, -2.604e-10
-0.069, -2.512e-11
-0.068, -2.446e-10
-0.067, -1.552e-10
-0.066, -1.177e-10
-0.065, -3.092e-10
-0.064, -7.419e-11
-0.063, -2.975e-10
-0.062, -2.049e-10
-0.061, -1.700e-10
-0.060, -3.553e-10
-0.059, -1.215e-10
-0.058, -3.492e-10
-0.057, -2.588e-10
-0.056, -2.187e-10
-0.055, -4.060e-10
-0.054, -1.831e-10
-0.053, -3.939e-10
-0.052, -3.057e-10
-0.051, -2.822e-10
-0.050, -4.514e-10
-0.049, -2.336e-10
-0.048, -4.527e-10
-0.047, -3.488e-10
-0.046, -3.378e-10
-0.045, -5.092e-10
-0.044, -2.781e-10
-0.043, -5.106e-10
-0.042, -4.052e-10
-0.041, -3.884e-10
-0.040, -5.604e-10
-0.039, -3.347e-10
-0.038, -5.648e-10
-0.037, -4.608e-10
-0.036, -4.361e-10
-0.035, -6.185e-10
-0.034, -3.918e-10
-0.033, -6.224e-10
-0.032, -5.090e-10
-0.031, -4.981e-10
-0.030, -6.775e-10
-0.029, -4.385e-10
-0.028, -6.811e-10
-0.027, -5.684e-10
-0.026, -5.519e-10
-0.025, -7.514e-10
-0.024, -4.927e-10
-0.023, -7.279e-10
-0.022, -6.382e-10
-0.021, -5.962e-10
-0.020, -7.869e-10
-0.019, -5.650e-10
-0.018, -7.738e-10
-0.017, -6.884e-10
-0.016, -6.658e-10
-0.015, -8.279e-10
-0.014, -6.212e-10
-0.013, -8.477e-10
-0.012, -7.261e-10
-0.011, -7.208e-10
-0.010, -8.987e-10
-0.009, -6.577e-10
-0.008, -8.890e-10
-0.007, -7.828e-10
-0.006, -7.661e-10
-0.005, -9.441e-10
-0.004, -7.204e-10
-0.003, -9.358e-10
-0.002, -8.347e-10
-0.001, -8.258e-10
-0.000, -1.029e-9
0.001, -7.675e-10
0.002, -1.002e-9
0.003, -8.722e-10
0.004, -8.740e-10
