May 25, 2023   18:02:41
Cyclic Voltammetry
File: c:/users/mapence2/desktop/data/2023_05_24\expt4\mix_5\cv_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CV
Note: 

Init E (V) = 0
High E (V) = 0.7
Low E (V) = 0
Final E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.005
Segment = 3
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:
Segment 1:

Segment 2:

Segment 3:

Potential/V, Current/A

0.000, 2.203e-11
0.001, 1.945e-11
0.002, 1.751e-11
0.003, 1.595e-11
0.004, 1.463e-11
0.005, 1.352e-11
0.006, 1.262e-11
0.007, 1.177e-11
0.008, 1.100e-11
0.009, 1.032e-11
0.010, 9.701e-12
0.011, 9.051e-12
0.012, 8.474e-12
0.013, 7.912e-12
0.014, 7.397e-12
0.015, 6.924e-12
0.016, 6.468e-12
0.017, 5.993e-12
0.018, 5.558e-12
0.019, 5.189e-12
0.020, 4.833e-12
0.021, 4.553e-12
0.022, 4.254e-12
0.023, 3.952e-12
0.024, 3.660e-12
0.025, 3.407e-12
0.026, 3.186e-12
0.027, 2.994e-12
0.028, 2.753e-12
0.029, 2.579e-12
0.030, 2.382e-12
0.031, 2.252e-12
0.032, 2.136e-12
0.033, 1.998e-12
0.034, 1.851e-12
0.035, 1.739e-12
0.036, 1.581e-12
0.037, 1.478e-12
0.038, 1.374e-12
0.039, 1.288e-12
0.040, 1.188e-12
0.041, 1.078e-12
0.042, 9.664e-13
0.043, 9.104e-13
0.044, 8.451e-13
0.045, 7.451e-13
0.046, 6.899e-13
0.047, 6.017e-13
0.048, 5.411e-13
0.049, 5.041e-13
0.050, 4.576e-13
0.051, 4.017e-13
0.052, 3.316e-13
0.053, 2.851e-13
0.054, 2.363e-13
0.055, 2.103e-13
0.056, 1.134e-13
0.057, 7.009e-14
0.058, 4.489e-14
0.059, -7.880e-16
0.060, -5.514e-15
0.061, -9.372e-14
0.062, -1.701e-13
0.063, -1.780e-13
0.064, -2.363e-13
0.065, -2.741e-13
0.066, -2.938e-13
0.067, -3.410e-13
0.068, -3.702e-13
0.069, -4.190e-13
0.070, -4.387e-13
0.071, -5.009e-13
0.072, -5.419e-13
0.073, -5.560e-13
0.074, -6.017e-13
0.075, -6.309e-13
0.076, -6.466e-13
0.077, -6.884e-13
0.078, -7.380e-13
0.079, -7.592e-13
0.080, -8.065e-13
0.081, -8.474e-13
0.082, -8.506e-13
0.083, -8.782e-13
0.084, -9.309e-13
0.085, -9.467e-13
0.086, -9.955e-13
0.087, -1.021e-12
0.088, -1.055e-12
0.089, -1.088e-12
0.090, -1.110e-12
0.091, -1.161e-12
0.092, -1.216e-12
