May 25, 2023   18:05:11
Amperometric i-t Curve
File: c:/users/mapence2/desktop/data/2023_05_24\expt4\mix_5\it_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CA
Note: 

Init E (V) = 0.7
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, -1.245e-10
2.000e-1, -1.213e-10
3.000e-1, -1.183e-10
4.000e-1, -1.154e-10
5.000e-1, -1.128e-10
6.000e-1, -1.104e-10
7.000e-1, -1.082e-10
8.000e-1, -1.061e-10
9.000e-1, -1.041e-10
1.000e+0, -1.022e-10
1.100e+0, -1.006e-10
1.200e+0, -9.894e-11
1.300e+0, -9.748e-11
1.400e+0, -9.602e-11
1.500e+0, -9.478e-11
1.600e+0, -9.341e-11
1.700e+0, -9.216e-11
1.800e+0, -9.095e-11
1.900e+0, -8.986e-11
2.000e+0, -8.880e-11
2.100e+0, -8.785e-11
2.200e+0, -8.687e-11
2.300e+0, -8.593e-11
2.400e+0, -8.511e-11
2.500e+0, -8.429e-11
2.600e+0, -8.351e-11
2.700e+0, -8.275e-11
2.800e+0, -8.211e-11
2.900e+0, -8.145e-11
3.000e+0, -8.079e-11
3.100e+0, -8.010e-11
3.200e+0, -7.943e-11
3.300e+0, -7.892e-11
3.400e+0, -7.842e-11
3.500e+0, -7.790e-11
3.600e+0, -7.743e-11
3.700e+0, -7.691e-11
3.800e+0, -7.638e-11
3.900e+0, -7.597e-11
4.000e+0, -7.549e-11
4.100e+0, -7.508e-11
4.200e+0, -7.472e-11
4.300e+0, -7.435e-11
4.400e+0, -7.389e-11
4.500e+0, -7.353e-11
4.600e+0, -7.312e-11
4.700e+0, -7.282e-11
4.800e+0, -7.235e-11
4.900e+0, -7.189e-11
5.000e+0, -7.153e-11
5.100e+0, -7.123e-11
5.200e+0, -7.092e-11
5.300e+0, -7.066e-11
5.400e+0, -7.028e-11
5.500e+0, -7.003e-11
5.600e+0, -6.971e-11
5.700e+0, -6.936e-11
5.800e+0, -6.903e-11
5.900e+0, -6.880e-11
6.000e+0, -6.863e-11
6.100e+0, -6.832e-11
6.200e+0, -6.817e-11
6.300e+0, -6.786e-11
6.400e+0, -6.752e-11
6.500e+0, -6.724e-11
6.600e+0, -6.700e-11
6.700e+0, -6.686e-11
6.800e+0, -6.659e-11
6.900e+0, -6.639e-11
7.000e+0, -6.621e-11
7.100e+0, -6.598e-11
7.200e+0, -6.572e-11
7.300e+0, -6.555e-11
7.400e+0, -6.514e-11
7.500e+0, -6.504e-11
7.600e+0, -6.486e-11
7.700e+0, -6.464e-11
7.800e+0, -6.442e-11
7.900e+0, -6.418e-11
8.000e+0, -6.406e-11
8.100e+0, -6.384e-11
8.200e+0, -6.364e-11
8.300e+0, -6.348e-11
8.400e+0, -6.325e-11
8.500e+0, -6.305e-11
8.600e+0, -6.302e-11
8.700e+0, -6.274e-11
8.800e+0, -6.257e-11
8.900e+0, -6.246e-11
9.000e+0, -6.249e-11
9.100e+0, -6.235e-11
9.200e+0, -6.212e-11
9.300e+0, -6.205e-11
9.400e+0, -6.190e-11
9.500e+0, -6.178e-11
9.600e+0, -6.161e-11
9.700e+0, -6.161e-11
9.800e+0, -6.140e-11
9.900e+0, -6.132e-11
1.000e+1, -6.123e-11
1.010e+1, -6.111e-11
1.020e+1, -6.106e-11
1.030e+1, -6.082e-11
1.040e+1, -6.077e-11
1.050e+1, -6.068e-11
1.060e+1, -6.055e-11
1.070e+1, -6.048e-11
1.080e+1, -6.047e-11
1.090e+1, -6.028e-11
1.100e+1, -6.008e-11
1.110e+1, -5.997e-11
1.120e+1, -5.982e-11
1.130e+1, -5.973e-11
1.140e+1, -5.966e-11
1.150e+1, -5.981e-11
1.160e+1, -5.950e-11
1.170e+1, -5.935e-11
1.180e+1, -5.925e-11
1.190e+1, -5.916e-11
1.200e+1, -5.910e-11
1.210e+1, -5.897e-11
1.220e+1, -5.890e-11
1.230e+1, -5.882e-11
1.240e+1, -5.873e-11
1.250e+1, -5.865e-11
1.260e+1, -5.865e-11
1.270e+1, -5.859e-11
1.280e+1, -5.853e-11
1.290e+1, -5.849e-11
1.300e+1, -5.842e-11
1.310e+1, -5.840e-11
1.320e+1, -5.839e-11
1.330e+1, -5.829e-11
1.340e+1, -5.833e-11
1.350e+1, -5.835e-11
1.360e+1, -5.829e-11
1.370e+1, -5.826e-11
1.380e+1, -5.827e-11
1.390e+1, -5.822e-11
1.400e+1, -5.815e-11
1.410e+1, -5.815e-11
1.420e+1, -5.809e-11
1.430e+1, -5.808e-11
1.440e+1, -5.797e-11
1.450e+1, -5.798e-11
1.460e+1, -5.784e-11
1.470e+1, -5.785e-11
1.480e+1, -5.781e-11
1.490e+1, -5.773e-11
1.500e+1, -5.772e-11
1.510e+1, -5.765e-11
1.520e+1, -5.761e-11
1.530e+1, -5.757e-11
1.540e+1, -5.755e-11
1.550e+1, -5.752e-11
1.560e+1, -5.746e-11
1.570e+1, -5.738e-11
1.580e+1, -5.741e-11
1.590e+1, -5.739e-11
1.600e+1, -5.734e-11
1.610e+1, -5.729e-11
1.620e+1, -5.730e-11
1.630e+1, -5.725e-11
1.640e+1, -5.735e-11
1.650e+1, -5.738e-11
1.660e+1, -5.732e-11
1.670e+1, -5.736e-11
1.680e+1, -5.740e-11
1.690e+1, -5.740e-11
1.700e+1, -5.742e-11
1.710e+1, -5.744e-11
1.720e+1, -5.744e-11
1.730e+1, -5.743e-11
1.740e+1, -5.746e-11
1.750e+1, -5.745e-11
1.760e+1, -5.742e-11
1.770e+1, -5.749e-11
1.780e+1, -5.739e-11
1.790e+1, -5.744e-11
1.800e+1, -5.731e-11
1.810e+1, -5.729e-11
1.820e+1, -5.733e-11
1.830e+1, -5.729e-11
1.840e+1, -5.722e-11
1.850e+1, -5.715e-11
1.860e+1, -5.707e-11
1.870e+1, -5.704e-11
1.880e+1, -5.701e-11
1.890e+1, -5.693e-11
1.900e+1, -5.695e-11
1.910e+1, -5.687e-11
1.920e+1, -5.673e-11
1.930e+1, -5.672e-11
1.940e+1, -5.670e-11
1.950e+1, -5.660e-11
1.960e+1, -5.655e-11
1.970e+1, -5.647e-11
1.980e+1, -5.631e-11
1.990e+1, -5.624e-11
2.000e+1, -5.620e-11
2.010e+1, -5.614e-11
2.020e+1, -5.610e-11
2.030e+1, -5.606e-11
2.040e+1, -5.595e-11
2.050e+1, -5.591e-11
2.060e+1, -5.586e-11
2.070e+1, -5.578e-11
2.080e+1, -5.573e-11
2.090e+1, -5.566e-11
2.100e+1, -5.567e-11
2.110e+1, -5.564e-11
2.120e+1, -5.554e-11
2.130e+1, -5.548e-11
2.140e+1, -5.546e-11
2.150e+1, -5.536e-11
2.160e+1, -5.533e-11
2.170e+1, -5.529e-11
2.180e+1, -5.526e-11
2.190e+1, -5.514e-11
2.200e+1, -5.515e-11
2.210e+1, -5.504e-11
2.220e+1, -5.500e-11
2.230e+1, -5.500e-11
2.240e+1, -5.493e-11
2.250e+1, -5.488e-11
2.260e+1, -5.476e-11
2.270e+1, -5.481e-11
2.280e+1, -5.480e-11
2.290e+1, -5.470e-11
2.300e+1, -5.469e-11
2.310e+1, -5.469e-11
2.320e+1, -5.461e-11
2.330e+1, -5.457e-11
2.340e+1, -5.458e-11
2.350e+1, -5.449e-11
2.360e+1, -5.450e-11
2.370e+1, -5.444e-11
2.380e+1, -5.437e-11
2.390e+1, -5.443e-11
2.400e+1, -5.434e-11
2.410e+1, -5.435e-11
2.420e+1, -5.421e-11
2.430e+1, -5.420e-11
2.440e+1, -5.418e-11
2.450e+1, -5.420e-11
2.460e+1, -5.421e-11
2.470e+1, -5.409e-11
2.480e+1, -5.406e-11
2.490e+1, -5.405e-11
2.500e+1, -5.404e-11
2.510e+1, -5.398e-11
2.520e+1, -5.392e-11
2.530e+1, -5.394e-11
2.540e+1, -5.389e-11
2.550e+1, -5.382e-11
2.560e+1, -5.383e-11
2.570e+1, -5.388e-11
2.580e+1, -5.393e-11
2.590e+1, -5.388e-11
2.600e+1, -5.388e-11
2.610e+1, -5.374e-11
2.620e+1, -5.374e-11
2.630e+1, -5.377e-11
2.640e+1, -5.368e-11
2.650e+1, -5.359e-11
2.660e+1, -5.374e-11
2.670e+1, -5.355e-11
2.680e+1, -5.365e-11
2.690e+1, -5.356e-11
2.700e+1, -5.355e-11
2.710e+1, -5.355e-11
2.720e+1, -5.355e-11
2.730e+1, -5.351e-11
2.740e+1, -5.341e-11
2.750e+1, -5.338e-11
2.760e+1, -5.334e-11
2.770e+1, -5.333e-11
2.780e+1, -5.328e-11
2.790e+1, -5.335e-11
2.800e+1, -5.332e-11
2.810e+1, -5.332e-11
2.820e+1, -5.326e-11
2.830e+1, -5.330e-11
2.840e+1, -5.327e-11
2.850e+1, -5.318e-11
2.860e+1, -5.325e-11
2.870e+1, -5.316e-11
2.880e+1, -5.316e-11
2.890e+1, -5.315e-11
2.900e+1, -5.314e-11
2.910e+1, -5.310e-11
2.920e+1, -5.312e-11
2.930e+1, -5.307e-11
2.940e+1, -5.308e-11
2.950e+1, -5.308e-11
2.960e+1, -5.311e-11
2.970e+1, -5.308e-11
2.980e+1, -5.307e-11
2.990e+1, -5.313e-11
3.000e+1, -5.308e-11
