May 24, 2023   16:34:06
Cyclic Voltammetry
File: c:/users/mapence2/desktop/data/2023_05_24\expt1\mix_1\cv_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CV
Note: 

Init E (V) = 0
High E (V) = 0.7
Low E (V) = 0
Final E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.005
Segment = 3
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:
Segment 1:

Segment 2:

Segment 3:

Potential/V, Current/A

0.000, 1.282e-11
0.001, 1.050e-11
0.002, 8.964e-12
0.003, 7.760e-12
0.004, 6.797e-12
0.005, 5.957e-12
0.006, 5.270e-12
0.007, 4.540e-12
0.008, 3.989e-12
0.009, 3.495e-12
0.010, 2.970e-12
0.011, 2.490e-12
0.012, 2.080e-12
0.013, 1.733e-12
0.014, 1.279e-12
0.015, 1.007e-12
0.016, 7.262e-13
0.017, 4.497e-13
0.018, 2.489e-13
0.019, 1.370e-13
0.020, 3.308e-14
0.021, -2.016e-13
0.022, -3.694e-13
0.023, -4.261e-13
0.024, -5.482e-13
0.025, -5.986e-13
0.026, -7.151e-13
0.027, -8.931e-13
0.028, -9.664e-13
0.029, -1.009e-12
0.030, -1.219e-12
0.031, -1.318e-12
0.032, -1.309e-12
0.033, -1.478e-12
0.034, -1.552e-12
0.035, -1.771e-12
0.036, -1.797e-12
0.037, -1.811e-12
0.038, -1.948e-12
0.039, -2.055e-12
0.040, -2.156e-12
0.041, -2.200e-12
0.042, -2.311e-12
0.043, -2.416e-12
0.044, -2.515e-12
0.045, -2.588e-12
0.046, -2.636e-12
0.047, -2.843e-12
0.048, -2.894e-12
0.049, -2.969e-12
0.050, -3.075e-12
0.051, -3.180e-12
0.052, -3.266e-12
0.053, -3.317e-12
0.054, -3.367e-12
0.055, -3.415e-12
0.056, -3.581e-12
0.057, -3.755e-12
0.058, -3.737e-12
0.059, -3.813e-12
0.060, -3.943e-12
0.061, -4.041e-12
0.062, -4.088e-12
0.063, -4.143e-12
0.064, -4.176e-12
0.065, -4.249e-12
0.066, -4.396e-12
0.067, -4.391e-12
0.068, -4.487e-12
0.069, -4.610e-12
0.070, -4.777e-12
0.071, -4.803e-12
0.072, -4.873e-12
0.073, -4.964e-12
0.074, -5.040e-12
0.075, -5.039e-12
0.076, -5.126e-12
0.077, -5.248e-12
0.078, -5.360e-12
0.079, -5.413e-12
0.080, -5.485e-12
0.081, -5.577e-12
0.082, -5.661e-12
0.083, -5.678e-12
0.084, -5.785e-12
0.085, -5.894e-12
0.086, -5.983e-12
0.087, -6.038e-12
0.088, -6.112e-12
0.089, -6.183e-12
0.090, -6.320e-12
0.091, -6.359e-12
0.092, -6.452e-12
0.093, -6.589e-12
0.094, -6.690e-12
0.095, -6.774e-12
0.096, -6.867e-12
0.097, -6.922e-12
0.098, -7.024e-12
0.099, -7.028e-12
0.100, -7.110e-12
0.101, -7.266e-12
0.102, -7.242e-12
0.103, -7.319e-12
0.104, -7.551e-12
0.105, -7.676e-12
0.106, -7.683e-12
0.107, -7.742e-12
0.108, -7.859e-12
0.109, -7.934e-12
0.110, -8.057e-12
0.111, -8.136e-12
0.112, -8.178e-12
0.113, -8.323e-12
0.114, -8.407e-12
0.115, -8.507e-12
0.116, -8.589e-12
0.117, -8.713e-12
0.118, -8.904e-12
0.119, -8.892e-12
0.120, -8.949e-12
0.121, -9.027e-12
0.122, -9.176e-12
0.123, -9.246e-12
0.124, -9.285e-12
0.125, -9.474e-12
0.126, -9.646e-12
0.127, -9.582e-12
0.128, -9.717e-12
0.129, -9.857e-12
0.130, -9.953e-12
0.131, -1.003e-11
0.132, -1.017e-11
0.133, -1.034e-11
0.134, -1.043e-11
0.135, -1.047e-11
0.136, -1.054e-11
0.137, -1.069e-11
0.138, -1.074e-11
0.139, -1.090e-11
0.140, -1.102e-11
0.141, -1.112e-11
0.142, -1.123e-11
0.143, -1.127e-11
0.144, -1.139e-11
0.145, -1.153e-11
0.146, -1.164e-11
0.147, -1.175e-11
0.148, -1.187e-11
0.149, -1.192e-11
0.150, -1.208e-11
0.151, -1.221e-11
0.152, -1.234e-11
0.153, -1.241e-11
0.154, -1.254e-11
0.155, -1.270e-11
0.156, -1.283e-11
0.157, -1.297e-11
0.158, -1.309e-11
0.159, -1.319e-11
0.160, -1.332e-11
0.161, -1.345e-11
0.162, -1.358e-11
0.163, -1.369e-11
0.164, -1.379e-11
0.165, -1.391e-11
0.166, -1.405e-11
0.167, -1.423e-11
0.168, -1.436e-11
0.169, -1.450e-11
0.170, -1.460e-11
0.171, -1.473e-11
0.172, -1.494e-11
0.173, -1.507e-11
0.174, -1.519e-11
0.175, -1.538e-11
0.176, -1.555e-11
0.177, -1.573e-11
0.178, -1.586e-11
0.179, -1.601e-11
0.180, -1.616e-11
0.181, -1.628e-11
0.182, -1.644e-11
0.183, -1.661e-11
0.184, -1.674e-11
0.185, -1.702e-11
0.186, -1.707e-11
0.187, -1.720e-11
0.188, -1.732e-11
0.189, -1.756e-11
0.190, -1.782e-11
0.191, -1.796e-11
0.192, -1.807e-11
0.193, -1.821e-11
0.194, -1.833e-11
0.195, -1.844e-11
0.196, -1.861e-11
0.197, -1.877e-11
0.198, -1.898e-11
0.199, -1.913e-11
0.200, -1.924e-11
0.201, -1.949e-11
0.202, -1.967e-11
0.203, -1.986e-11
0.204, -2.000e-11
0.205, -2.016e-11
0.206, -2.041e-11
0.207, -2.059e-11
0.208, -2.075e-11
0.209, -2.091e-11
0.210, -2.110e-11
0.211, -2.128e-11
0.212, -2.150e-11
0.213, -2.169e-11
0.214, -2.189e-11
0.215, -2.212e-11
0.216, -2.232e-11
0.217, -2.246e-11
0.218, -2.258e-11
0.219, -2.275e-11
0.220, -2.295e-11
0.221, -2.319e-11
0.222, -2.336e-11
0.223, -2.356e-11
0.224, -2.380e-11
0.225, -2.402e-11
0.226, -2.420e-11
0.227, -2.444e-11
0.228, -2.467e-11
0.229, -2.486e-11
0.230, -2.510e-11
0.231, -2.533e-11
0.232, -2.557e-11
0.233, -2.579e-11
0.234, -2.604e-11
0.235, -2.625e-11
0.236, -2.643e-11
0.237, -2.675e-11
0.238, -2.699e-11
0.239, -2.717e-11
0.240, -2.739e-11
0.241, -2.756e-11
0.242, -2.790e-11
0.243, -2.818e-11
0.244, -2.839e-11
0.245, -2.866e-11
0.246, -2.891e-11
0.247, -2.913e-11
0.248, -2.942e-11
0.249, -2.961e-11
0.250, -2.987e-11
0.251, -3.018e-11
0.252, -3.044e-11
0.253, -3.072e-11
0.254, -3.101e-11
0.255, -3.128e-11
0.256, -3.158e-11
0.257, -3.185e-11
0.258, -3.210e-11
0.259, -3.237e-11
0.260, -3.266e-11
0.261, -3.297e-11
0.262, -3.329e-11
0.263, -3.359e-11
0.264, -3.392e-11
0.265, -3.419e-11
0.266, -3.444e-11
0.267, -3.473e-11
0.268, -3.505e-11
0.269, -3.539e-11
0.270, -3.566e-11
0.271, -3.596e-11
0.272, -3.624e-11
0.273, -3.662e-11
0.274, -3.691e-11
0.275, -3.727e-11
0.276, -3.764e-11
0.277, -3.796e-11
0.278, -3.826e-11
0.279, -3.860e-11
0.280, -3.895e-11
0.281, -3.933e-11
0.282, -3.970e-11
0.283, -4.005e-11
0.284, -4.043e-11
0.285, -4.072e-11
0.286, -4.116e-11
0.287, -4.157e-11
0.288, -4.189e-11
0.289, -4.233e-11
0.290, -4.275e-11
0.291, -4.316e-11
0.292, -4.355e-11
0.293, -4.395e-11
0.294, -4.438e-11
0.295, -4.480e-11
0.296, -4.524e-11
0.297, -4.571e-11
0.298, -4.611e-11
0.299, -4.656e-11
0.300, -4.706e-11
0.301, -4.750e-11
0.302, -4.800e-11
0.303, -4.850e-11
0.304, -4.896e-11
0.305, -4.946e-11
0.306, -4.995e-11
0.307, -5.044e-11
0.308, -5.094e-11
0.309, -5.148e-11
0.310, -5.197e-11
0.311, -5.250e-11
0.312, -5.307e-11
0.313, -5.363e-11
0.314, -5.419e-11
0.315, -5.475e-11
0.316, -5.529e-11
0.317, -5.588e-11
0.318, -5.644e-11
0.319, -5.702e-11
0.320, -5.774e-11
0.321, -5.829e-11
0.322, -5.884e-11
0.323, -5.948e-11
0.324, -6.016e-11
0.325, -6.084e-11
0.326, -6.145e-11
0.327, -6.203e-11
0.328, -6.274e-11
0.329, -6.340e-11
0.330, -6.401e-11
0.331, -6.472e-11
0.332, -6.538e-11
0.333, -6.613e-11
0.334, -6.678e-11
0.335, -6.748e-11
0.336, -6.817e-11
0.337, -6.889e-11
0.338, -6.962e-11
0.339, -7.038e-11
0.340, -7.112e-11
0.341, -7.189e-11
0.342, -7.268e-11
0.343, -7.350e-11
0.344, -7.426e-11
0.345, -7.512e-11
0.346, -7.591e-11
0.347, -7.672e-11
0.348, -7.755e-11
0.349, -7.835e-11
0.350, -7.933e-11
0.351, -8.015e-11
0.352, -8.104e-11
0.353, -8.191e-11
0.354, -8.274e-11
