May 24, 2023   18:04:10
Cyclic Voltammetry
File: c:/users/mapence2/desktop/data/2023_05_24\expt1\mix_5\cv_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CV
Note: 

Init E (V) = 0
High E (V) = 0.7
Low E (V) = 0
Final E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.005
Segment = 3
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:
Segment 1:

Segment 2:

Segment 3:

Potential/V, Current/A

0.000, 8.842e-12
0.001, 6.979e-12
0.002, 5.796e-12
0.003, 5.104e-12
0.004, 4.404e-12
0.005, 3.805e-12
0.006, 3.409e-12
0.007, 3.020e-12
0.008, 2.591e-12
0.009, 2.256e-12
0.010, 2.021e-12
0.011, 1.537e-12
0.012, 1.487e-12
0.013, 1.543e-12
0.014, 1.325e-12
0.015, 7.577e-13
0.016, 4.938e-13
0.017, 4.269e-13
0.018, 1.221e-13
0.019, 1.166e-13
0.020, 2.260e-13
0.021, 8.663e-14
0.022, -1.481e-13
0.023, -1.536e-13
0.024, -9.530e-14
0.025, -1.284e-13
0.026, -3.268e-13
0.027, -4.481e-13
0.028, -4.757e-13
0.029, -5.340e-13
0.030, -6.277e-13
0.031, -7.332e-13
0.032, -8.317e-13
0.033, -8.986e-13
0.034, -9.845e-13
0.035, -1.014e-12
0.036, -1.105e-12
0.037, -1.148e-12
0.038, -1.248e-12
0.039, -1.317e-12
0.040, -1.448e-12
0.041, -1.540e-12
0.042, -1.604e-12
0.043, -1.774e-12
0.044, -1.828e-12
0.045, -1.695e-12
0.046, -1.824e-12
0.047, -2.030e-12
0.048, -2.137e-12
0.049, -2.156e-12
0.050, -2.045e-12
0.051, -2.350e-12
0.052, -2.410e-12
0.053, -2.410e-12
0.054, -2.435e-12
0.055, -2.525e-12
0.056, -2.567e-12
0.057, -2.695e-12
0.058, -2.826e-12
0.059, -2.926e-12
0.060, -2.920e-12
0.061, -2.920e-12
0.062, -2.976e-12
0.063, -3.021e-12
0.064, -3.054e-12
0.065, -3.105e-12
0.066, -3.314e-12
0.067, -3.401e-12
0.068, -3.464e-12
0.069, -3.571e-12
0.070, -3.627e-12
0.071, -3.629e-12
0.072, -3.586e-12
0.073, -3.737e-12
0.074, -3.821e-12
0.075, -3.888e-12
0.076, -3.991e-12
0.077, -4.105e-12
0.078, -4.160e-12
0.079, -4.244e-12
0.080, -4.287e-12
0.081, -4.341e-12
0.082, -4.440e-12
0.083, -4.477e-12
0.084, -4.514e-12
0.085, -4.532e-12
0.086, -4.618e-12
0.087, -4.735e-12
0.088, -4.848e-12
0.089, -4.943e-12
0.090, -5.032e-12
0.091, -5.322e-12
0.092, -5.284e-12
0.093, -5.238e-12
0.094, -5.323e-12
0.095, -5.400e-12
0.096, -5.442e-12
0.097, -5.720e-12
0.098, -5.872e-12
0.099, -5.712e-12
0.100, -5.718e-12
0.101, -6.091e-12
0.102, -6.235e-12
0.103, -6.137e-12
0.104, -6.302e-12
0.105, -6.260e-12
0.106, -6.341e-12
0.107, -6.371e-12
0.108, -6.425e-12
0.109, -6.461e-12
0.110, -6.530e-12
0.111, -6.553e-12
0.112, -6.720e-12
0.113, -6.769e-12
0.114, -6.872e-12
0.115, -7.019e-12
0.116, -7.013e-12
0.117, -7.087e-12
0.118, -7.162e-12
0.119, -7.320e-12
0.120, -7.510e-12
0.121, -7.660e-12
0.122, -7.594e-12
0.123, -7.684e-12
0.124, -7.711e-12
0.125, -7.850e-12
0.126, -8.028e-12
0.127, -8.054e-12
0.128, -8.029e-12
0.129, -8.187e-12
0.130, -8.308e-12
0.131, -8.412e-12
0.132, -8.420e-12
0.133, -8.530e-12
0.134, -8.656e-12
0.135, -9.487e-12
0.136, -8.986e-12
0.137, -8.916e-12
0.138, -9.050e-12
0.139, -9.149e-12
0.140, -9.205e-12
0.141, -9.281e-12
0.142, -9.404e-12
0.143, -9.513e-12
0.144, -9.529e-12
0.145, -9.696e-12
0.146, -9.779e-12
0.147, -9.881e-12
0.148, -9.987e-12
0.149, -1.005e-11
0.150, -1.019e-11
0.151, -1.029e-11
0.152, -1.039e-11
0.153, -1.053e-11
0.154, -1.063e-11
0.155, -1.075e-11
0.156, -1.083e-11
0.157, -1.094e-11
0.158, -1.107e-11
0.159, -1.125e-11
0.160, -1.135e-11
0.161, -1.138e-11
0.162, -1.146e-11
0.163, -1.162e-11
0.164, -1.173e-11
0.165, -1.190e-11
0.166, -1.202e-11
0.167, -1.212e-11
0.168, -1.222e-11
0.169, -1.235e-11
0.170, -1.249e-11
0.171, -1.264e-11
0.172, -1.274e-11
0.173, -1.283e-11
