May 24, 2023   17:41:33
Cyclic Voltammetry
File: c:/users/mapence2/desktop/data/2023_05_24\expt1\mix_4\cv_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CV
Note: 

Init E (V) = 0
High E (V) = 0.7
Low E (V) = 0
Final E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.005
Segment = 3
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:
Segment 1:

Segment 2:

Segment 3:

Potential/V, Current/A

0.000, 6.220e-12
0.001, 4.913e-12
0.002, 3.928e-12
0.003, 3.332e-12
0.004, 3.020e-12
0.005, 2.637e-12
0.006, 2.263e-12
0.007, 1.908e-12
0.008, 1.704e-12
0.009, 1.603e-12
0.010, 1.188e-12
0.011, 9.333e-13
0.012, 8.656e-13
0.013, 7.498e-13
0.014, 4.733e-13
0.015, 2.946e-13
0.016, 2.268e-13
0.017, 1.087e-13
0.018, 3.387e-14
0.019, -6.222e-14
0.020, -1.087e-13
0.021, -1.953e-13
0.022, -2.331e-13
0.023, -3.056e-13
0.024, -3.749e-13
0.025, -4.576e-13
0.026, -5.033e-13
0.027, -6.183e-13
0.028, -6.797e-13
0.029, -8.002e-13
0.030, -8.317e-13
0.031, -8.876e-13
0.032, -1.025e-12
0.033, -1.223e-12
0.034, -1.180e-12
0.035, -1.167e-12
0.036, -1.195e-12
0.037, -1.313e-12
0.038, -1.497e-12
0.039, -1.478e-12
0.040, -1.558e-12
0.041, -1.685e-12
0.042, -1.903e-12
0.043, -2.015e-12
0.044, -2.047e-12
0.045, -2.037e-12
0.046, -2.068e-12
0.047, -2.078e-12
0.048, -2.182e-12
0.049, -2.275e-12
0.050, -2.413e-12
0.051, -2.450e-12
0.052, -2.351e-12
0.053, -2.512e-12
0.054, -2.640e-12
0.055, -2.633e-12
0.056, -2.846e-12
0.057, -2.870e-12
0.058, -2.942e-12
0.059, -2.970e-12
0.060, -3.153e-12
0.061, -3.153e-12
0.062, -3.145e-12
0.063, -3.225e-12
0.064, -3.285e-12
0.065, -3.446e-12
0.066, -3.528e-12
0.067, -3.528e-12
0.068, -3.535e-12
0.069, -3.635e-12
0.070, -3.755e-12
0.071, -3.817e-12
0.072, -3.909e-12
0.073, -3.968e-12
0.074, -4.025e-12
0.075, -4.131e-12
0.076, -4.201e-12
0.077, -4.270e-12
0.078, -4.305e-12
0.079, -4.416e-12
0.080, -4.425e-12
0.081, -4.503e-12
0.082, -4.613e-12
0.083, -4.698e-12
0.084, -4.833e-12
0.085, -4.824e-12
0.086, -4.871e-12
0.087, -4.918e-12
0.088, -5.028e-12
0.089, -5.185e-12
0.090, -5.307e-12
0.091, -5.382e-12
0.092, -5.400e-12
0.093, -5.425e-12
0.094, -5.670e-12
0.095, -5.934e-12
0.096, -5.916e-12
0.097, -5.838e-12
0.098, -5.868e-12
0.099, -5.977e-12
0.100, -6.027e-12
0.101, -6.110e-12
0.102, -6.118e-12
0.103, -6.222e-12
0.104, -6.343e-12
0.105, -6.456e-12
0.106, -6.508e-12
0.107, -6.549e-12
0.108, -6.615e-12
0.109, -6.765e-12
0.110, -6.857e-12
0.111, -7.010e-12
0.112, -7.050e-12
0.113, -7.074e-12
0.114, -7.265e-12
0.115, -7.370e-12
0.116, -7.410e-12
0.117, -7.428e-12
0.118, -7.544e-12
0.119, -7.650e-12
0.120, -7.707e-12
0.121, -7.771e-12
0.122, -7.911e-12
0.123, -8.092e-12
0.124, -8.118e-12
0.125, -8.172e-12
0.126, -8.249e-12
0.127, -8.337e-12
0.128, -8.377e-12
0.129, -8.528e-12
0.130, -8.602e-12
0.131, -8.737e-12
0.132, -8.830e-12
0.133, -8.912e-12
0.134, -9.024e-12
0.135, -9.165e-12
0.136, -9.301e-12
0.137, -9.374e-12
0.138, -9.448e-12
0.139, -9.594e-12
0.140, -9.731e-12
0.141, -9.835e-12
0.142, -1.002e-11
0.143, -1.015e-11
0.144, -1.010e-11
0.145, -1.009e-11
0.146, -1.031e-11
0.147, -1.060e-11
0.148, -1.059e-11
0.149, -1.064e-11
0.150, -1.071e-11
0.151, -1.078e-11
0.152, -1.091e-11
0.153, -1.100e-11
0.154, -1.111e-11
0.155, -1.123e-11
0.156, -1.133e-11
0.157, -1.145e-11
0.158, -1.162e-11
0.159, -1.171e-11
0.160, -1.185e-11
0.161, -1.200e-11
0.162, -1.209e-11
0.163, -1.220e-11
0.164, -1.230e-11
0.165, -1.240e-11
0.166, -1.245e-11
0.167, -1.258e-11
0.168, -1.278e-11
0.169, -1.297e-11
0.170, -1.296e-11
0.171, -1.301e-11
0.172, -1.318e-11
0.173, -1.331e-11
0.174, -1.346e-11
0.175, -1.357e-11
0.176, -1.369e-11
0.177, -1.382e-11
0.178, -1.393e-11
0.179, -1.410e-11
0.180, -1.413e-11
0.181, -1.431e-11
0.182, -1.445e-11
0.183, -1.460e-11
0.184, -1.469e-11
0.185, -1.484e-11
0.186, -1.495e-11
0.187, -1.507e-11
0.188, -1.531e-11
0.189, -1.561e-11
0.190, -1.572e-11
0.191, -1.574e-11
0.192, -1.584e-11
0.193, -1.592e-11
0.194, -1.621e-11
0.195, -1.620e-11
0.196, -1.644e-11
0.197, -1.674e-11
0.198, -1.687e-11
0.199, -1.683e-11
0.200, -1.709e-11
0.201, -1.703e-11
0.202, -1.719e-11
0.203, -1.727e-11
0.204, -1.744e-11
0.205, -1.764e-11
0.206, -1.763e-11
0.207, -1.780e-11
0.208, -1.807e-11
0.209, -1.823e-11
0.210, -1.824e-11
0.211, -1.839e-11
0.212, -1.850e-11
0.213, -1.866e-11
0.214, -1.876e-11
0.215, -1.886e-11
0.216, -1.905e-11
0.217, -1.914e-11
0.218, -1.911e-11
0.219, -1.950e-11
0.220, -1.966e-11
0.221, -1.982e-11
0.222, -1.996e-11
0.223, -2.016e-11
0.224, -2.028e-11
0.225, -2.024e-11
0.226, -2.058e-11
0.227, -2.105e-11
0.228, -2.105e-11
0.229, -2.113e-11
0.230, -2.119e-11
0.231, -2.142e-11
0.232, -2.171e-11
0.233, -2.166e-11
0.234, -2.183e-11
0.235, -2.204e-11
0.236, -2.217e-11
0.237, -2.229e-11
0.238, -2.230e-11
0.239, -2.237e-11
0.240, -2.271e-11
0.241, -2.283e-11
0.242, -2.295e-11
0.243, -2.315e-11
0.244, -2.332e-11
0.245, -2.343e-11
0.246, -2.364e-11
0.247, -2.384e-11
0.248, -2.404e-11
0.249, -2.427e-11
0.250, -2.447e-11
0.251, -2.455e-11
0.252, -2.466e-11
0.253, -2.487e-11
0.254, -2.499e-11
0.255, -2.516e-11
0.256, -2.533e-11
0.257, -2.550e-11
0.258, -2.570e-11
0.259, -2.589e-11
0.260, -2.616e-11
0.261, -2.635e-11
0.262, -2.649e-11
0.263, -2.666e-11
0.264, -2.684e-11
0.265, -2.698e-11
0.266, -2.717e-11
0.267, -2.737e-11
0.268, -2.760e-11
0.269, -2.779e-11
0.270, -2.803e-11
0.271, -2.825e-11
0.272, -2.843e-11
0.273, -2.864e-11
0.274, -2.885e-11
0.275, -2.909e-11
0.276, -2.931e-11
0.277, -2.959e-11
0.278, -2.999e-11
0.279, -3.022e-11
0.280, -3.043e-11
0.281, -3.071e-11
0.282, -3.090e-11
0.283, -3.122e-11
0.284, -3.155e-11
0.285, -3.187e-11
0.286, -3.215e-11
0.287, -3.232e-11
0.288, -3.256e-11
0.289, -3.283e-11
0.290, -3.302e-11
0.291, -3.335e-11
0.292, -3.374e-11
0.293, -3.396e-11
0.294, -3.409e-11
0.295, -3.433e-11
0.296, -3.459e-11
0.297, -3.483e-11
0.298, -3.519e-11
0.299, -3.549e-11
0.300, -3.581e-11
0.301, -3.621e-11
0.302, -3.657e-11
0.303, -3.677e-11
0.304, -3.697e-11
0.305, -3.748e-11
0.306, -3.801e-11
0.307, -3.840e-11
0.308, -3.896e-11
0.309, -3.941e-11
0.310, -3.966e-11
0.311, -3.986e-11
0.312, -4.048e-11
0.313, -4.065e-11
0.314, -4.116e-11
0.315, -4.161e-11
0.316, -4.216e-11
0.317, -4.261e-11
0.318, -4.313e-11
0.319, -4.368e-11
0.320, -4.380e-11
0.321, -4.411e-11
0.322, -4.480e-11
0.323, -4.504e-11
0.324, -4.554e-11
0.325, -4.600e-11
0.326, -4.637e-11
0.327, -4.704e-11
0.328, -4.729e-11
0.329, -4.798e-11
0.330, -4.862e-11
0.331, -4.919e-11
0.332, -4.974e-11
0.333, -5.011e-11
0.334, -5.035e-11
0.335, -5.096e-11
0.336, -5.193e-11
0.337, -5.234e-11
0.338, -5.277e-11
0.339, -5.331e-11
0.340, -5.370e-11
0.341, -5.404e-11
0.342, -5.468e-11
0.343, -5.543e-11
0.344, -5.594e-11
0.345, -5.640e-11
0.346, -5.708e-11
0.347, -5.809e-11
0.348, -5.862e-11
0.349, -5.907e-11
0.350, -5.970e-11
0.351, -6.057e-11
0.352, -6.135e-11
0.353, -6.206e-11
0.354, -6.277e-11
0.355, -6.334e-11
0.356, -6.385e-11
0.357, -6.449e-11
0.358, -6.546e-11
0.359, -6.650e-11
0.360, -6.705e-11
0.361, -6.759e-11
0.362, -6.809e-11
0.363, -6.869e-11
0.364, -6.945e-11
0.365, -7.014e-11
0.366, -7.079e-11
0.367, -7.150e-11
0.368, -7.214e-11
0.369, -7.324e-11
0.370, -7.407e-11
0.371, -7.451e-11
0.372, -7.527e-11
0.373, -7.617e-11
