,Filename,Concentration / mM,Potential Data,Current Data,Min Current / A,Max Current / A,Run
0,1_CV_1.txt,500.0,[0.    0.001 0.002 ... 0.003 0.002 0.001],[-1.282e-11 -1.050e-11 -8.964e-12 ... -8.257e-12 -8.345e-12 -8.431e-12],-1.282e-11,3.203e-10,1
1,2_CV_1.txt,1.0,[0.    0.001 0.002 ... 0.003 0.002 0.001],[-7.013e-12 -5.656e-12 -4.763e-12 ... -8.127e-12 -8.200e-12 -8.354e-12],-8.546e-12,9.617e-11,1
2,3_CV_1.txt,63.375,[0.    0.001 0.002 ... 0.003 0.002 0.001],[-4.504e-12 -3.813e-12 -3.494e-12 ... -8.734e-12 -8.837e-12 -8.927e-12],-8.927e-12,1.789e-10,1
3,4_CV_1.txt,125.75,[0.    0.001 0.002 ... 0.003 0.002 0.001],[-6.220e-12 -4.913e-12 -3.928e-12 ... -6.888e-12 -6.978e-12 -7.060e-12],-7.06e-12,2.008e-10,1
4,5_CV_1.txt,250.5,[0.    0.001 0.002 ... 0.003 0.002 0.001],[-8.842e-12 -6.979e-12 -5.796e-12 ... -7.146e-12 -7.207e-12 -7.252e-12],-8.842e-12,2.525e-10,1
5,6_CV_1.txt,188.125,[0.    0.001 0.002 ... 0.003 0.002 0.001],[-3.351e-12 -2.912e-12 -2.577e-12 ... -4.162e-12 -4.288e-12 -4.341e-12],-4.341e-12,2.197e-10,1
6,7_CV_1.txt,312.875,[0.    0.001 0.002 ... 0.003 0.002 0.001],[-2.627e-12 -2.084e-12 -1.678e-12 ... -4.328e-12 -4.381e-12 -4.440e-12],-4.44e-12,2.726e-10,1
7,8_CV_1.txt,375.25,[0.    0.001 0.002 ... 0.003 0.002 0.001],[ 5.836e-13  7.553e-13  7.561e-13 ... -4.349e-12 -4.365e-12 -4.361e-12],-4.365e-12,2.535e-10,1
8,9_CV_1.txt,437.625,[0.    0.001 0.002 ... 0.003 0.002 0.001],[-4.160e-12 -3.373e-12 -2.872e-12 ... -4.574e-12 -4.577e-12 -4.624e-12],-4.624e-12,2.693e-10,1
