May 24, 2023   16:34:42
Amperometric i-t Curve
File: c:/users/mapence2/desktop/data/2023_05_24\expt1\mix_1\it_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CA
Note: 

Init E (V) = 0.7
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, -4.474e-10
2.000e-1, -4.419e-10
3.000e-1, -4.370e-10
4.000e-1, -4.324e-10
5.000e-1, -4.283e-10
6.000e-1, -4.244e-10
7.000e-1, -4.207e-10
8.000e-1, -4.172e-10
9.000e-1, -4.140e-10
1.000e+0, -4.110e-10
1.100e+0, -4.082e-10
1.200e+0, -4.055e-10
1.300e+0, -4.031e-10
1.400e+0, -4.007e-10
1.500e+0, -3.983e-10
1.600e+0, -3.962e-10
1.700e+0, -3.941e-10
1.800e+0, -3.921e-10
1.900e+0, -3.902e-10
2.000e+0, -3.885e-10
2.100e+0, -3.866e-10
2.200e+0, -3.849e-10
2.300e+0, -3.833e-10
2.400e+0, -3.819e-10
2.500e+0, -3.804e-10
2.600e+0, -3.791e-10
2.700e+0, -3.779e-10
2.800e+0, -3.767e-10
2.900e+0, -3.754e-10
3.000e+0, -3.742e-10
3.100e+0, -3.731e-10
3.200e+0, -3.719e-10
3.300e+0, -3.707e-10
3.400e+0, -3.697e-10
3.500e+0, -3.686e-10
3.600e+0, -3.677e-10
3.700e+0, -3.669e-10
3.800e+0, -3.659e-10
3.900e+0, -3.651e-10
4.000e+0, -3.642e-10
4.100e+0, -3.634e-10
4.200e+0, -3.626e-10
4.300e+0, -3.618e-10
4.400e+0, -3.611e-10
4.500e+0, -3.603e-10
4.600e+0, -3.595e-10
4.700e+0, -3.588e-10
4.800e+0, -3.581e-10
4.900e+0, -3.573e-10
5.000e+0, -3.567e-10
5.100e+0, -3.560e-10
5.200e+0, -3.553e-10
5.300e+0, -3.547e-10
5.400e+0, -3.541e-10
5.500e+0, -3.534e-10
5.600e+0, -3.529e-10
5.700e+0, -3.523e-10
5.800e+0, -3.517e-10
5.900e+0, -3.512e-10
6.000e+0, -3.506e-10
6.100e+0, -3.501e-10
6.200e+0, -3.496e-10
6.300e+0, -3.490e-10
6.400e+0, -3.487e-10
6.500e+0, -3.482e-10
6.600e+0, -3.476e-10
6.700e+0, -3.472e-10
6.800e+0, -3.467e-10
6.900e+0, -3.462e-10
7.000e+0, -3.458e-10
7.100e+0, -3.454e-10
7.200e+0, -3.450e-10
7.300e+0, -3.445e-10
7.400e+0, -3.441e-10
7.500e+0, -3.438e-10
7.600e+0, -3.433e-10
7.700e+0, -3.431e-10
7.800e+0, -3.426e-10
7.900e+0, -3.423e-10
8.000e+0, -3.419e-10
8.100e+0, -3.417e-10
8.200e+0, -3.410e-10
8.300e+0, -3.408e-10
8.400e+0, -3.402e-10
8.500e+0, -3.399e-10
8.600e+0, -3.395e-10
8.700e+0, -3.391e-10
8.800e+0, -3.388e-10
8.900e+0, -3.385e-10
9.000e+0, -3.383e-10
9.100e+0, -3.381e-10
9.200e+0, -3.378e-10
9.300e+0, -3.374e-10
9.400e+0, -3.373e-10
9.500e+0, -3.373e-10
9.600e+0, -3.370e-10
9.700e+0, -3.368e-10
9.800e+0, -3.366e-10
9.900e+0, -3.363e-10
