May 24, 2023   17:19:31
Amperometric i-t Curve
File: c:/users/mapence2/desktop/data/2023_05_24\expt1\mix_3\it_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CA
Note: 

Init E (V) = 0.7
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, -2.876e-10
2.000e-1, -2.831e-10
3.000e-1, -2.791e-10
4.000e-1, -2.754e-10
5.000e-1, -2.719e-10
6.000e-1, -2.686e-10
7.000e-1, -2.655e-10
8.000e-1, -2.628e-10
9.000e-1, -2.604e-10
1.000e+0, -2.580e-10
1.100e+0, -2.558e-10
1.200e+0, -2.536e-10
1.300e+0, -2.516e-10
1.400e+0, -2.497e-10
1.500e+0, -2.478e-10
1.600e+0, -2.461e-10
1.700e+0, -2.443e-10
1.800e+0, -2.428e-10
1.900e+0, -2.414e-10
2.000e+0, -2.400e-10
2.100e+0, -2.385e-10
2.200e+0, -2.373e-10
2.300e+0, -2.359e-10
2.400e+0, -2.347e-10
2.500e+0, -2.335e-10
2.600e+0, -2.325e-10
2.700e+0, -2.314e-10
2.800e+0, -2.304e-10
2.900e+0, -2.293e-10
3.000e+0, -2.285e-10
3.100e+0, -2.274e-10
3.200e+0, -2.265e-10
3.300e+0, -2.255e-10
3.400e+0, -2.247e-10
3.500e+0, -2.239e-10
3.600e+0, -2.231e-10
3.700e+0, -2.223e-10
3.800e+0, -2.215e-10
3.900e+0, -2.208e-10
4.000e+0, -2.200e-10
4.100e+0, -2.194e-10
4.200e+0, -2.188e-10
4.300e+0, -2.181e-10
4.400e+0, -2.174e-10
4.500e+0, -2.168e-10
4.600e+0, -2.161e-10
4.700e+0, -2.155e-10
4.800e+0, -2.150e-10
4.900e+0, -2.144e-10
5.000e+0, -2.138e-10
5.100e+0, -2.131e-10
5.200e+0, -2.126e-10
5.300e+0, -2.120e-10
5.400e+0, -2.114e-10
5.500e+0, -2.109e-10
5.600e+0, -2.104e-10
5.700e+0, -2.098e-10
5.800e+0, -2.093e-10
5.900e+0, -2.088e-10
6.000e+0, -2.083e-10
6.100e+0, -2.078e-10
6.200e+0, -2.074e-10
6.300e+0, -2.070e-10
6.400e+0, -2.065e-10
6.500e+0, -2.060e-10
6.600e+0, -2.056e-10
6.700e+0, -2.052e-10
6.800e+0, -2.048e-10
6.900e+0, -2.044e-10
7.000e+0, -2.039e-10
7.100e+0, -2.036e-10
7.200e+0, -2.032e-10
7.300e+0, -2.029e-10
7.400e+0, -2.024e-10
7.500e+0, -2.021e-10
7.600e+0, -2.017e-10
7.700e+0, -2.013e-10
7.800e+0, -2.009e-10
7.900e+0, -2.006e-10
8.000e+0, -2.003e-10
8.100e+0, -1.999e-10
8.200e+0, -1.996e-10
8.300e+0, -1.993e-10
8.400e+0, -1.989e-10
8.500e+0, -1.986e-10
8.600e+0, -1.983e-10
8.700e+0, -1.980e-10
8.800e+0, -1.976e-10
8.900e+0, -1.973e-10
9.000e+0, -1.969e-10
9.100e+0, -1.967e-10
9.200e+0, -1.965e-10
9.300e+0, -1.963e-10
9.400e+0, -1.961e-10
9.500e+0, -1.957e-10
9.600e+0, -1.954e-10
9.700e+0, -1.951e-10
9.800e+0, -1.949e-10
9.900e+0, -1.946e-10
1.000e+1, -1.943e-10
1.010e+1, -1.940e-10
1.020e+1, -1.940e-10
1.030e+1, -1.938e-10
1.040e+1, -1.934e-10
1.050e+1, -1.931e-10
1.060e+1, -1.929e-10
