May 24, 2023   19:34:39
Cyclic Voltammetry
File: c:/users/mapence2/desktop/data/2023_05_24\expt1\mix_9\cv_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CV
Note: 

Init E (V) = 0
High E (V) = 0.7
Low E (V) = 0
Final E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.005
Segment = 3
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:
Segment 1:

Segment 2:

Segment 3:

Potential/V, Current/A

0.000, 4.160e-12
0.001, 3.373e-12
0.002, 2.872e-12
0.003, 2.512e-12
0.004, 2.173e-12
0.005, 1.915e-12
0.006, 1.679e-12
0.007, 1.517e-12
0.008, 1.275e-12
0.009, 1.045e-12
0.010, 8.656e-13
0.011, 7.490e-13
0.012, 5.812e-13
0.013, 3.694e-13
0.014, 2.694e-13
0.015, 2.213e-13
0.016, 1.000e-13
0.017, -4.253e-14
0.018, -1.197e-13
0.019, -1.670e-13
0.020, -2.213e-13
0.021, -4.237e-13
0.022, -4.332e-13
0.023, -5.135e-13
0.024, -6.127e-13
0.025, -7.096e-13
0.026, -7.687e-13
0.027, -8.199e-13
0.028, -9.065e-13
0.029, -1.076e-12
0.030, -1.215e-12
0.031, -1.134e-12
0.032, -1.215e-12
0.033, -1.397e-12
0.034, -1.455e-12
0.035, -1.490e-12
0.036, -1.467e-12
0.037, -1.559e-12
0.038, -1.611e-12
0.039, -1.801e-12
0.040, -1.755e-12
0.041, -1.882e-12
0.042, -2.232e-12
0.043, -1.875e-12
0.044, -1.923e-12
0.045, -1.965e-12
0.046, -2.161e-12
0.047, -2.273e-12
0.048, -2.256e-12
0.049, -2.267e-12
0.050, -2.333e-12
0.051, -2.366e-12
0.052, -2.479e-12
0.053, -2.520e-12
0.054, -2.579e-12
0.055, -2.635e-12
0.056, -2.711e-12
0.057, -2.767e-12
0.058, -2.853e-12
0.059, -2.935e-12
0.060, -3.038e-12
0.061, -2.968e-12
0.062, -2.992e-12
0.063, -3.161e-12
0.064, -3.188e-12
0.065, -3.176e-12
0.066, -3.272e-12
0.067, -3.387e-12
0.068, -3.346e-12
0.069, -3.462e-12
0.070, -3.572e-12
0.071, -3.620e-12
0.072, -3.674e-12
0.073, -3.658e-12
0.074, -3.689e-12
0.075, -3.821e-12
0.076, -3.887e-12
0.077, -3.876e-12
0.078, -4.010e-12
0.079, -4.111e-12
0.080, -4.078e-12
0.081, -4.118e-12
0.082, -4.223e-12
0.083, -4.221e-12
0.084, -4.349e-12
0.085, -4.422e-12
0.086, -4.401e-12
0.087, -4.519e-12
0.088, -4.609e-12
0.089, -4.629e-12
0.090, -4.735e-12
0.091, -4.803e-12
0.092, -4.829e-12
0.093, -4.891e-12
0.094, -4.904e-12
0.095, -4.962e-12
0.096, -5.039e-12
0.097, -5.072e-12
0.098, -5.242e-12
0.099, -5.337e-12
0.100, -5.273e-12
0.101, -5.346e-12
0.102, -5.528e-12
0.103, -5.609e-12
0.104, -5.585e-12
0.105, -5.593e-12
0.106, -5.588e-12
0.107, -5.675e-12
0.108, -5.968e-12
0.109, -6.001e-12
0.110, -5.981e-12
0.111, -5.964e-12
0.112, -6.082e-12
0.113, -6.110e-12
0.114, -6.201e-12
0.115, -6.217e-12
0.116, -6.263e-12
0.117, -6.337e-12
0.118, -6.407e-12
0.119, -6.521e-12
0.120, -6.676e-12
0.121, -6.709e-12
0.122, -6.730e-12
0.123, -6.834e-12
0.124, -6.894e-12
0.125, -6.915e-12
0.126, -6.968e-12
0.127, -7.017e-12
0.128, -7.119e-12
0.129, -7.177e-12
0.130, -7.245e-12
0.131, -7.347e-12
0.132, -7.392e-12
0.133, -7.498e-12
0.134, -7.696e-12
0.135, -7.729e-12
0.136, -7.753e-12
