May 25, 2023   12:15:17
Cyclic Voltammetry
File: c:/users/mapence2/desktop/data/2023_05_24\expt3\mix_1\cv_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CV
Note: 

Init E (V) = 0
High E (V) = 0.7
Low E (V) = 0
Final E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.005
Segment = 3
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:
Segment 1:

Segment 2:

Segment 3:

Potential/V, Current/A

0.000, 4.237e-12
0.001, 5.389e-12
0.002, 6.885e-12
0.003, 8.179e-12
0.004, 9.107e-12
0.005, 9.852e-12
0.006, 1.031e-11
0.007, 1.061e-11
0.008, 1.074e-11
0.009, 1.074e-11
0.010, 1.072e-11
0.011, 1.063e-11
0.012, 1.055e-11
0.013, 1.037e-11
0.014, 1.017e-11
0.015, 9.950e-12
0.016, 9.728e-12
0.017, 9.537e-12
0.018, 9.247e-12
0.019, 8.978e-12
0.020, 8.764e-12
0.021, 8.500e-12
0.022, 8.250e-12
0.023, 7.985e-12
0.024, 7.672e-12
0.025, 7.388e-12
0.026, 7.150e-12
0.027, 6.834e-12
0.028, 6.565e-12
0.029, 6.402e-12
0.030, 6.117e-12
0.031, 5.871e-12
0.032, 5.515e-12
0.033, 5.235e-12
0.034, 5.093e-12
0.035, 4.931e-12
0.036, 4.681e-12
0.037, 4.535e-12
0.038, 4.292e-12
0.039, 3.994e-12
0.040, 3.780e-12
0.041, 3.547e-12
0.042, 3.317e-12
0.043, 3.139e-12
0.044, 2.898e-12
0.045, 2.595e-12
0.046, 2.401e-12
0.047, 2.338e-12
0.048, 2.060e-12
0.049, 1.769e-12
0.050, 1.583e-12
0.051, 1.412e-12
0.052, 1.288e-12
0.053, 1.073e-12
0.054, 8.490e-13
0.055, 6.340e-13
0.056, 4.253e-13
0.057, 2.646e-13
0.058, 2.678e-14
0.059, -1.142e-13
0.060, -2.599e-13
0.061, -5.757e-13
0.062, -8.262e-13
0.063, -9.687e-13
0.064, -1.136e-12
0.065, -1.328e-12
0.066, -1.537e-12
0.067, -1.744e-12
0.068, -1.997e-12
0.069, -2.149e-12
0.070, -2.434e-12
0.071, -2.683e-12
0.072, -2.891e-12
0.073, -3.169e-12
0.074, -3.230e-12
0.075, -3.417e-12
0.076, -3.610e-12
0.077, -3.769e-12
0.078, -3.962e-12
0.079, -4.213e-12
0.080, -4.444e-12
0.081, -4.614e-12
0.082, -4.790e-12
0.083, -4.996e-12
0.084, -5.115e-12
0.085, -5.347e-12
0.086, -5.557e-12
0.087, -5.737e-12
0.088, -5.982e-12
0.089, -6.185e-12
0.090, -6.369e-12
0.091, -6.567e-12
0.092, -6.729e-12
0.093, -6.903e-12
0.094, -7.154e-12
0.095, -7.358e-12
0.096, -7.572e-12
0.097, -7.754e-12
0.098, -7.955e-12
0.099, -8.149e-12
0.100, -8.348e-12
0.101, -8.547e-12
0.102, -8.754e-12
0.103, -9.007e-12
0.104, -9.258e-12
0.105, -9.434e-12
0.106, -9.618e-12
0.107, -9.905e-12
0.108, -1.018e-11
0.109, -1.042e-11
0.110, -1.049e-11
0.111, -1.061e-11
0.112, -1.087e-11
0.113, -1.112e-11
0.114, -1.126e-11
0.115, -1.145e-11
0.116, -1.173e-11
0.117, -1.186e-11
0.118, -1.204e-11
0.119, -1.227e-11
0.120, -1.248e-11
0.121, -1.262e-11
0.122, -1.292e-11
0.123, -1.317e-11
0.124, -1.338e-11
0.125, -1.362e-11
0.126, -1.379e-11
0.127, -1.398e-11
0.128, -1.420e-11
0.129, -1.449e-11
0.130, -1.483e-11
0.131, -1.493e-11
0.132, -1.509e-11
0.133, -1.529e-11
0.134, -1.553e-11
0.135, -1.576e-11
0.136, -1.597e-11
