May 25, 2023   14:30:35
Cyclic Voltammetry
File: c:/users/mapence2/desktop/data/2023_05_24\expt3\mix_7\cv_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CV
Note: 

Init E (V) = 0
High E (V) = 0.7
Low E (V) = 0
Final E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.005
Segment = 3
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:
Segment 1:

Segment 2:

Segment 3:

Potential/V, Current/A

0.000, 2.729e-11
0.001, 2.460e-11
0.002, 2.282e-11
0.003, 2.142e-11
0.004, 2.018e-11
0.005, 1.912e-11
0.006, 1.840e-11
0.007, 1.764e-11
0.008, 1.699e-11
0.009, 1.641e-11
0.010, 1.590e-11
0.011, 1.538e-11
0.012, 1.499e-11
0.013, 1.456e-11
0.014, 1.397e-11
0.015, 1.346e-11
0.016, 1.308e-11
0.017, 1.270e-11
0.018, 1.235e-11
0.019, 1.204e-11
0.020, 1.169e-11
0.021, 1.127e-11
0.022, 1.079e-11
0.023, 1.043e-11
0.024, 1.017e-11
0.025, 9.897e-12
0.026, 9.630e-12
0.027, 9.357e-12
0.028, 9.051e-12
0.029, 8.774e-12
0.030, 8.463e-12
0.031, 8.197e-12
0.032, 8.033e-12
0.033, 7.844e-12
0.034, 7.585e-12
0.035, 7.215e-12
0.036, 7.043e-12
0.037, 6.872e-12
0.038, 6.806e-12
0.039, 6.619e-12
0.040, 6.351e-12
0.041, 6.053e-12
0.042, 5.781e-12
0.043, 5.614e-12
0.044, 5.376e-12
0.045, 5.060e-12
0.046, 4.877e-12
0.047, 4.709e-12
0.048, 4.466e-12
0.049, 4.313e-12
0.050, 4.180e-12
0.051, 4.013e-12
0.052, 3.733e-12
0.053, 3.494e-12
0.054, 3.187e-12
0.055, 3.027e-12
0.056, 2.882e-12
0.057, 2.668e-12
0.058, 2.464e-12
0.059, 2.290e-12
0.060, 2.115e-12
0.061, 1.856e-12
0.062, 1.635e-12
0.063, 1.266e-12
0.064, 1.194e-12
0.065, 9.483e-13
0.066, 9.034e-13
0.067, 7.017e-13
0.068, 5.245e-13
0.069, 3.048e-13
0.070, 2.182e-13
0.071, -1.213e-13
0.072, -3.190e-13
0.073, -3.867e-13
0.074, -5.576e-13
0.075, -7.230e-13
0.076, -9.427e-13
0.077, -1.192e-12
0.078, -1.361e-12
0.079, -1.550e-12
