May 25, 2023   14:08:33
Amperometric i-t Curve
File: c:/users/mapence2/desktop/data/2023_05_24\expt3\mix_6\it_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CA
Note: 

Init E (V) = 0.7
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, -2.072e-10
2.000e-1, -2.038e-10
3.000e-1, -2.008e-10
4.000e-1, -1.980e-10
5.000e-1, -1.954e-10
6.000e-1, -1.929e-10
7.000e-1, -1.908e-10
8.000e-1, -1.887e-10
9.000e-1, -1.868e-10
1.000e+0, -1.849e-10
1.100e+0, -1.832e-10
1.200e+0, -1.815e-10
1.300e+0, -1.800e-10
1.400e+0, -1.786e-10
1.500e+0, -1.773e-10
1.600e+0, -1.760e-10
1.700e+0, -1.747e-10
1.800e+0, -1.736e-10
1.900e+0, -1.726e-10
2.000e+0, -1.715e-10
2.100e+0, -1.705e-10
2.200e+0, -1.696e-10
2.300e+0, -1.686e-10
2.400e+0, -1.678e-10
2.500e+0, -1.671e-10
2.600e+0, -1.663e-10
2.700e+0, -1.656e-10
2.800e+0, -1.650e-10
2.900e+0, -1.643e-10
3.000e+0, -1.637e-10
3.100e+0, -1.632e-10
3.200e+0, -1.626e-10
3.300e+0, -1.620e-10
3.400e+0, -1.614e-10
3.500e+0, -1.608e-10
3.600e+0, -1.603e-10
3.700e+0, -1.599e-10
3.800e+0, -1.594e-10
3.900e+0, -1.589e-10
4.000e+0, -1.586e-10
4.100e+0, -1.581e-10
4.200e+0, -1.576e-10
4.300e+0, -1.572e-10
4.400e+0, -1.568e-10
4.500e+0, -1.563e-10
4.600e+0, -1.559e-10
4.700e+0, -1.555e-10
4.800e+0, -1.551e-10
4.900e+0, -1.547e-10
5.000e+0, -1.542e-10
5.100e+0, -1.537e-10
5.200e+0, -1.532e-10
5.300e+0, -1.529e-10
5.400e+0, -1.526e-10
5.500e+0, -1.523e-10
5.600e+0, -1.519e-10
5.700e+0, -1.517e-10
5.800e+0, -1.513e-10
5.900e+0, -1.511e-10
6.000e+0, -1.508e-10
6.100e+0, -1.505e-10
6.200e+0, -1.503e-10
6.300e+0, -1.500e-10
6.400e+0, -1.497e-10
6.500e+0, -1.495e-10
6.600e+0, -1.495e-10
6.700e+0, -1.492e-10
6.800e+0, -1.490e-10
6.900e+0, -1.487e-10
7.000e+0, -1.484e-10
7.100e+0, -1.480e-10
7.200e+0, -1.477e-10
7.300e+0, -1.474e-10
7.400e+0, -1.472e-10
7.500e+0, -1.471e-10
7.600e+0, -1.469e-10
7.700e+0, -1.467e-10
7.800e+0, -1.464e-10
7.900e+0, -1.462e-10
8.000e+0, -1.460e-10
8.100e+0, -1.459e-10
8.200e+0, -1.457e-10
8.300e+0, -1.455e-10
8.400e+0, -1.452e-10
8.500e+0, -1.449e-10
8.600e+0, -1.446e-10
8.700e+0, -1.445e-10
8.800e+0, -1.443e-10
8.900e+0, -1.442e-10
9.000e+0, -1.441e-10
9.100e+0, -1.440e-10
9.200e+0, -1.439e-10
9.300e+0, -1.438e-10
9.400e+0, -1.437e-10
9.500e+0, -1.434e-10
9.600e+0, -1.432e-10
9.700e+0, -1.430e-10
9.800e+0, -1.428e-10
9.900e+0, -1.428e-10
1.000e+1, -1.426e-10
1.010e+1, -1.424e-10
1.020e+1, -1.422e-10
1.030e+1, -1.420e-10
1.040e+1, -1.418e-10
1.050e+1, -1.417e-10
1.060e+1, -1.415e-10
1.070e+1, -1.414e-10
1.080e+1, -1.413e-10
1.090e+1, -1.413e-10
1.100e+1, -1.410e-10
1.110e+1, -1.409e-10
1.120e+1, -1.408e-10
1.130e+1, -1.408e-10
1.140e+1, -1.406e-10
1.150e+1, -1.406e-10
1.160e+1, -1.405e-10
1.170e+1, -1.403e-10
1.180e+1, -1.400e-10
1.190e+1, -1.398e-10
1.200e+1, -1.396e-10
1.210e+1, -1.396e-10
1.220e+1, -1.396e-10
1.230e+1, -1.396e-10
1.240e+1, -1.393e-10
1.250e+1, -1.390e-10
1.260e+1, -1.388e-10
1.270e+1, -1.387e-10
1.280e+1, -1.388e-10
1.290e+1, -1.386e-10
1.300e+1, -1.384e-10
1.310e+1, -1.384e-10
1.320e+1, -1.382e-10
1.330e+1, -1.382e-10
1.340e+1, -1.380e-10
1.350e+1, -1.381e-10
1.360e+1, -1.382e-10
1.370e+1, -1.379e-10
1.380e+1, -1.377e-10
1.390e+1, -1.376e-10
1.400e+1, -1.375e-10
1.410e+1, -1.373e-10
1.420e+1, -1.371e-10
1.430e+1, -1.369e-10
1.440e+1, -1.368e-10
1.450e+1, -1.368e-10
1.460e+1, -1.367e-10
1.470e+1, -1.365e-10
1.480e+1, -1.364e-10
1.490e+1, -1.364e-10
1.500e+1, -1.366e-10
1.510e+1, -1.363e-10
1.520e+1, -1.362e-10
1.530e+1, -1.361e-10
1.540e+1, -1.359e-10
1.550e+1, -1.358e-10
1.560e+1, -1.356e-10
1.570e+1, -1.355e-10
1.580e+1, -1.353e-10
1.590e+1, -1.352e-10
1.600e+1, -1.352e-10
1.610e+1, -1.352e-10
1.620e+1, -1.350e-10
1.630e+1, -1.349e-10
1.640e+1, -1.348e-10
1.650e+1, -1.347e-10
1.660e+1, -1.346e-10
1.670e+1, -1.345e-10
1.680e+1, -1.343e-10
1.690e+1, -1.342e-10
1.700e+1, -1.341e-10
1.710e+1, -1.341e-10
1.720e+1, -1.340e-10
1.730e+1, -1.339e-10
1.740e+1, -1.338e-10
1.750e+1, -1.338e-10
1.760e+1, -1.337e-10
1.770e+1, -1.335e-10
1.780e+1, -1.334e-10
1.790e+1, -1.333e-10
1.800e+1, -1.332e-10
1.810e+1, -1.332e-10
1.820e+1, -1.330e-10
1.830e+1, -1.328e-10
1.840e+1, -1.328e-10
1.850e+1, -1.326e-10
1.860e+1, -1.325e-10
1.870e+1, -1.326e-10
1.880e+1, -1.324e-10
1.890e+1, -1.327e-10
1.900e+1, -1.324e-10
1.910e+1, -1.323e-10
1.920e+1, -1.321e-10
1.930e+1, -1.320e-10
1.940e+1, -1.322e-10
1.950e+1, -1.318e-10
1.960e+1, -1.318e-10
1.970e+1, -1.323e-10
1.980e+1, -1.320e-10
1.990e+1, -1.317e-10
2.000e+1, -1.316e-10
2.010e+1, -1.316e-10
2.020e+1, -1.315e-10
2.030e+1, -1.317e-10
2.040e+1, -1.316e-10
2.050e+1, -1.315e-10
2.060e+1, -1.314e-10
2.070e+1, -1.314e-10
2.080e+1, -1.315e-10
2.090e+1, -1.315e-10
2.100e+1, -1.314e-10
2.110e+1, -1.312e-10
2.120e+1, -1.312e-10
2.130e+1, -1.313e-10
2.140e+1, -1.313e-10
2.150e+1, -1.314e-10
2.160e+1, -1.308e-10
2.170e+1, -1.307e-10
2.180e+1, -1.304e-10
2.190e+1, -1.302e-10
2.200e+1, -1.303e-10
2.210e+1, -1.301e-10
2.220e+1, -1.302e-10
2.230e+1, -1.301e-10
2.240e+1, -1.299e-10
2.250e+1, -1.300e-10
2.260e+1, -1.301e-10
2.270e+1, -1.301e-10
2.280e+1, -1.298e-10
2.290e+1, -1.298e-10
2.300e+1, -1.299e-10
2.310e+1, -1.300e-10
2.320e+1, -1.300e-10
2.330e+1, -1.299e-10
2.340e+1, -1.298e-10
2.350e+1, -1.298e-10
2.360e+1, -1.298e-10
2.370e+1, -1.299e-10
2.380e+1, -1.299e-10
2.390e+1, -1.297e-10
2.400e+1, -1.296e-10
2.410e+1, -1.300e-10
2.420e+1, -1.298e-10
2.430e+1, -1.295e-10
2.440e+1, -1.298e-10
2.450e+1, -1.296e-10
2.460e+1, -1.297e-10
2.470e+1, -1.293e-10
2.480e+1, -1.296e-10
2.490e+1, -1.302e-10
2.500e+1, -1.302e-10
2.510e+1, -1.300e-10
2.520e+1, -1.300e-10
2.530e+1, -1.299e-10
2.540e+1, -1.300e-10
2.550e+1, -1.300e-10
2.560e+1, -1.299e-10
2.570e+1, -1.297e-10
2.580e+1, -1.296e-10
2.590e+1, -1.296e-10
2.600e+1, -1.295e-10
2.610e+1, -1.292e-10
2.620e+1, -1.291e-10
2.630e+1, -1.292e-10
2.640e+1, -1.292e-10
2.650e+1, -1.294e-10
2.660e+1, -1.292e-10
2.670e+1, -1.290e-10
2.680e+1, -1.289e-10
2.690e+1, -1.289e-10
2.700e+1, -1.288e-10
2.710e+1, -1.285e-10
2.720e+1, -1.283e-10
2.730e+1, -1.282e-10
2.740e+1, -1.281e-10
2.750e+1, -1.278e-10
2.760e+1, -1.279e-10
2.770e+1, -1.278e-10
2.780e+1, -1.277e-10
2.790e+1, -1.277e-10
2.800e+1, -1.275e-10
2.810e+1, -1.273e-10
2.820e+1, -1.271e-10
2.830e+1, -1.270e-10
2.840e+1, -1.270e-10
2.850e+1, -1.268e-10
2.860e+1, -1.267e-10
2.870e+1, -1.265e-10
2.880e+1, -1.265e-10
2.890e+1, -1.265e-10
2.900e+1, -1.264e-10
2.910e+1, -1.264e-10
2.920e+1, -1.262e-10
2.930e+1, -1.261e-10
2.940e+1, -1.261e-10
2.950e+1, -1.262e-10
2.960e+1, -1.261e-10
2.970e+1, -1.260e-10
2.980e+1, -1.260e-10
2.990e+1, -1.259e-10
3.000e+1, -1.258e-10
