May 25, 2023   14:53:12
Cyclic Voltammetry
File: c:/users/mapence2/desktop/data/2023_05_24\expt3\mix_8\cv_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CV
Note: 

Init E (V) = 0
High E (V) = 0.7
Low E (V) = 0
Final E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.005
Segment = 3
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:
Segment 1:

Segment 2:

Segment 3:

Potential/V, Current/A

0.000, 3.202e-11
0.001, 2.883e-11
0.002, 2.660e-11
0.003, 2.498e-11
0.004, 2.366e-11
0.005, 2.250e-11
0.006, 2.145e-11
0.007, 2.053e-11
0.008, 1.969e-11
0.009, 1.896e-11
0.010, 1.829e-11
0.011, 1.764e-11
0.012, 1.695e-11
0.013, 1.644e-11
0.014, 1.578e-11
0.015, 1.535e-11
0.016, 1.484e-11
0.017, 1.437e-11
0.018, 1.391e-11
0.019, 1.342e-11
0.020, 1.302e-11
0.021, 1.272e-11
0.022, 1.232e-11
0.023, 1.193e-11
0.024, 1.157e-11
0.025, 1.126e-11
0.026, 1.095e-11
0.027, 1.058e-11
0.028, 1.030e-11
0.029, 9.981e-12
0.030, 9.696e-12
0.031, 9.525e-12
0.032, 9.314e-12
0.033, 8.953e-12
0.034, 8.769e-12
0.035, 8.474e-12
0.036, 8.159e-12
0.037, 8.050e-12
0.038, 7.872e-12
0.039, 7.674e-12
0.040, 7.533e-12
0.041, 7.280e-12
0.042, 7.092e-12
0.043, 6.894e-12
0.044, 6.668e-12
0.045, 6.415e-12
0.046, 6.192e-12
0.047, 6.033e-12
0.048, 5.751e-12
0.049, 5.475e-12
0.050, 5.278e-12
0.051, 5.061e-12
0.052, 4.880e-12
0.053, 4.696e-12
0.054, 4.488e-12
0.055, 4.276e-12
0.056, 4.125e-12
0.057, 3.886e-12
0.058, 3.736e-12
0.059, 3.541e-12
0.060, 3.346e-12
0.061, 3.206e-12
0.062, 3.075e-12
0.063, 2.879e-12
0.064, 2.612e-12
0.065, 2.464e-12
0.066, 2.294e-12
0.067, 2.074e-12
0.068, 1.945e-12
0.069, 1.773e-12
0.070, 1.555e-12
0.071, 1.328e-12
0.072, 1.163e-12
0.073, 1.003e-12
0.074, 8.167e-13
0.075, 5.789e-13
0.076, 4.072e-13
0.077, 2.646e-13
0.078, 6.301e-14
0.079, -1.268e-13
0.080, -3.001e-13
0.081, -4.521e-13
0.082, -6.364e-13
0.083, -7.986e-13
0.084, -1.039e-12
0.085, -1.126e-12
0.086, -1.373e-12
0.087, -1.586e-12
0.088, -1.667e-12
0.089, -1.938e-12
0.090, -2.149e-12
0.091, -2.297e-12
0.092, -2.529e-12
0.093, -2.601e-12
0.094, -2.794e-12
0.095, -3.122e-12
0.096, -3.391e-12
0.097, -3.550e-12
0.098, -3.665e-12
0.099, -3.830e-12
0.100, -3.978e-12
0.101, -4.208e-12
0.102, -4.398e-12
0.103, -4.557e-12
0.104, -4.748e-12
0.105, -4.902e-12
0.106, -5.091e-12
0.107, -5.318e-12
0.108, -5.596e-12
0.109, -5.823e-12
0.110, -5.979e-12
0.111, -6.086e-12
0.112, -6.328e-12
0.113, -6.523e-12
0.114, -6.720e-12
0.115, -6.949e-12
0.116, -7.174e-12
0.117, -7.298e-12
0.118, -7.501e-12
0.119, -7.780e-12
0.120, -7.991e-12
0.121, -8.174e-12
0.122, -8.296e-12
0.123, -8.518e-12
0.124, -8.677e-12
0.125, -8.912e-12
0.126, -9.157e-12
0.127, -9.331e-12
0.128, -9.454e-12
0.129, -9.683e-12
0.130, -9.966e-12
0.131, -1.011e-11
0.132, -1.030e-11
0.133, -1.053e-11
0.134, -1.075e-11
0.135, -1.081e-11
0.136, -1.111e-11
0.137, -1.126e-11
0.138, -1.141e-11
0.139, -1.178e-11
0.140, -1.196e-11
0.141, -1.210e-11
0.142, -1.238e-11
0.143, -1.245e-11
0.144, -1.266e-11
0.145, -1.277e-11
0.146, -1.297e-11
0.147, -1.331e-11
0.148, -1.345e-11
0.149, -1.373e-11
0.150, -1.389e-11
0.151, -1.405e-11
0.152, -1.435e-11
0.153, -1.449e-11
0.154, -1.465e-11
0.155, -1.492e-11
0.156, -1.515e-11
0.157, -1.536e-11
0.158, -1.558e-11
0.159, -1.585e-11
0.160, -1.605e-11
0.161, -1.623e-11
0.162, -1.642e-11
0.163, -1.665e-11
0.164, -1.691e-11
0.165, -1.728e-11
0.166, -1.744e-11
0.167, -1.764e-11
0.168, -1.783e-11
0.169, -1.806e-11
0.170, -1.826e-11
0.171, -1.855e-11
0.172, -1.875e-11
0.173, -1.895e-11
0.174, -1.921e-11
