May 25, 2023   14:07:57
Cyclic Voltammetry
File: c:/users/mapence2/desktop/data/2023_05_24\expt3\mix_6\cv_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CV
Note: 

Init E (V) = 0
High E (V) = 0.7
Low E (V) = 0
Final E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.005
Segment = 3
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:
Segment 1:

Segment 2:

Segment 3:

Potential/V, Current/A

0.000, 3.249e-11
0.001, 2.978e-11
0.002, 2.776e-11
0.003, 2.637e-11
0.004, 2.506e-11
0.005, 2.393e-11
0.006, 2.294e-11
0.007, 2.192e-11
0.008, 2.103e-11
0.009, 2.019e-11
0.010, 1.937e-11
0.011, 1.852e-11
0.012, 1.783e-11
0.013, 1.730e-11
0.014, 1.671e-11
0.015, 1.611e-11
0.016, 1.555e-11
0.017, 1.509e-11
0.018, 1.457e-11
0.019, 1.405e-11
0.020, 1.357e-11
0.021, 1.311e-11
0.022, 1.276e-11
0.023, 1.245e-11
0.024, 1.218e-11
0.025, 1.184e-11
0.026, 1.154e-11
0.027, 1.125e-11
0.028, 1.093e-11
0.029, 1.072e-11
0.030, 1.049e-11
0.031, 1.026e-11
0.032, 1.001e-11
0.033, 9.788e-12
0.034, 9.494e-12
0.035, 9.301e-12
0.036, 9.132e-12
0.037, 8.974e-12
0.038, 8.793e-12
0.039, 8.463e-12
0.040, 8.153e-12
0.041, 7.898e-12
0.042, 7.692e-12
0.043, 7.472e-12
0.044, 7.314e-12
0.045, 7.123e-12
0.046, 6.895e-12
0.047, 6.698e-12
0.048, 6.426e-12
0.049, 6.197e-12
0.050, 6.019e-12
0.051, 5.672e-12
0.052, 5.559e-12
0.053, 5.382e-12
0.054, 5.001e-12
0.055, 4.545e-12
0.056, 4.681e-12
0.057, 4.440e-12
0.058, 4.282e-12
0.059, 4.311e-12
