May 25, 2023   14:53:48
Amperometric i-t Curve
File: c:/users/mapence2/desktop/data/2023_05_24\expt3\mix_8\it_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CA
Note: 

Init E (V) = 0.7
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, -4.246e-10
2.000e-1, -4.191e-10
3.000e-1, -4.143e-10
4.000e-1, -4.098e-10
5.000e-1, -4.058e-10
6.000e-1, -4.020e-10
7.000e-1, -3.985e-10
8.000e-1, -3.950e-10
9.000e-1, -3.919e-10
1.000e+0, -3.890e-10
1.100e+0, -3.862e-10
1.200e+0, -3.836e-10
1.300e+0, -3.811e-10
1.400e+0, -3.788e-10
1.500e+0, -3.764e-10
1.600e+0, -3.743e-10
1.700e+0, -3.723e-10
1.800e+0, -3.703e-10
1.900e+0, -3.684e-10
2.000e+0, -3.666e-10
2.100e+0, -3.648e-10
2.200e+0, -3.631e-10
2.300e+0, -3.616e-10
2.400e+0, -3.599e-10
2.500e+0, -3.584e-10
2.600e+0, -3.568e-10
2.700e+0, -3.555e-10
2.800e+0, -3.541e-10
2.900e+0, -3.527e-10
3.000e+0, -3.515e-10
3.100e+0, -3.503e-10
3.200e+0, -3.491e-10
3.300e+0, -3.481e-10
3.400e+0, -3.470e-10
3.500e+0, -3.459e-10
3.600e+0, -3.448e-10
3.700e+0, -3.439e-10
3.800e+0, -3.428e-10
3.900e+0, -3.422e-10
4.000e+0, -3.411e-10
4.100e+0, -3.403e-10
4.200e+0, -3.394e-10
4.300e+0, -3.386e-10
4.400e+0, -3.380e-10
4.500e+0, -3.372e-10
4.600e+0, -3.367e-10
4.700e+0, -3.359e-10
4.800e+0, -3.353e-10
4.900e+0, -3.346e-10
5.000e+0, -3.339e-10
5.100e+0, -3.331e-10
5.200e+0, -3.325e-10
5.300e+0, -3.320e-10
5.400e+0, -3.312e-10
5.500e+0, -3.306e-10
5.600e+0, -3.302e-10
5.700e+0, -3.295e-10
5.800e+0, -3.289e-10
5.900e+0, -3.282e-10
6.000e+0, -3.276e-10
6.100e+0, -3.272e-10
6.200e+0, -3.267e-10
6.300e+0, -3.262e-10
6.400e+0, -3.255e-10
6.500e+0, -3.251e-10
6.600e+0, -3.246e-10
6.700e+0, -3.240e-10
6.800e+0, -3.233e-10
6.900e+0, -3.227e-10
7.000e+0, -3.223e-10
7.100e+0, -3.215e-10
7.200e+0, -3.210e-10
7.300e+0, -3.205e-10
7.400e+0, -3.201e-10
7.500e+0, -3.197e-10
7.600e+0, -3.195e-10
7.700e+0, -3.194e-10
7.800e+0, -3.193e-10
7.900e+0, -3.191e-10
8.000e+0, -3.190e-10
8.100e+0, -3.191e-10
8.200e+0, -3.192e-10
8.300e+0, -3.194e-10
8.400e+0, -3.195e-10
8.500e+0, -3.198e-10
8.600e+0, -3.202e-10
8.700e+0, -3.207e-10
8.800e+0, -3.211e-10
8.900e+0, -3.214e-10
9.000e+0, -3.219e-10
9.100e+0, -3.224e-10
9.200e+0, -3.227e-10
9.300e+0, -3.229e-10
9.400e+0, -3.231e-10
9.500e+0, -3.234e-10
9.600e+0, -3.235e-10
9.700e+0, -3.234e-10
9.800e+0, -3.233e-10
9.900e+0, -3.231e-10
1.000e+1, -3.230e-10
1.010e+1, -3.226e-10
1.020e+1, -3.224e-10
1.030e+1, -3.221e-10
1.040e+1, -3.218e-10
1.050e+1, -3.214e-10
1.060e+1, -3.212e-10
1.070e+1, -3.210e-10
1.080e+1, -3.209e-10
1.090e+1, -3.208e-10
1.100e+1, -3.207e-10
1.110e+1, -3.207e-10
1.120e+1, -3.207e-10
1.130e+1, -3.207e-10
1.140e+1, -3.208e-10
1.150e+1, -3.209e-10
1.160e+1, -3.212e-10
1.170e+1, -3.214e-10
1.180e+1, -3.216e-10
1.190e+1, -3.218e-10
1.200e+1, -3.219e-10
1.210e+1, -3.220e-10
1.220e+1, -3.220e-10
1.230e+1, -3.219e-10
1.240e+1, -3.218e-10
1.250e+1, -3.215e-10
1.260e+1, -3.212e-10
1.270e+1, -3.208e-10
1.280e+1, -3.203e-10
1.290e+1, -3.198e-10
1.300e+1, -3.193e-10
1.310e+1, -3.188e-10
1.320e+1, -3.182e-10
1.330e+1, -3.176e-10
1.340e+1, -3.170e-10
1.350e+1, -3.164e-10
1.360e+1, -3.159e-10
1.370e+1, -3.153e-10
1.380e+1, -3.146e-10
1.390e+1, -3.141e-10
1.400e+1, -3.135e-10
1.410e+1, -3.129e-10
1.420e+1, -3.125e-10
1.430e+1, -3.120e-10
1.440e+1, -3.114e-10
1.450e+1, -3.110e-10
1.460e+1, -3.105e-10
1.470e+1, -3.101e-10
1.480e+1, -3.095e-10
1.490e+1, -3.090e-10
1.500e+1, -3.086e-10
1.510e+1, -3.082e-10
1.520e+1, -3.079e-10
1.530e+1, -3.074e-10
1.540e+1, -3.071e-10
1.550e+1, -3.067e-10
1.560e+1, -3.062e-10
1.570e+1, -3.058e-10
1.580e+1, -3.054e-10
1.590e+1, -3.050e-10
1.600e+1, -3.046e-10
1.610e+1, -3.043e-10
1.620e+1, -3.039e-10
1.630e+1, -3.035e-10
1.640e+1, -3.031e-10
1.650e+1, -3.028e-10
1.660e+1, -3.025e-10
1.670e+1, -3.022e-10
1.680e+1, -3.019e-10
1.690e+1, -3.017e-10
1.700e+1, -3.014e-10
1.710e+1, -3.012e-10
1.720e+1, -3.009e-10
1.730e+1, -3.006e-10
1.740e+1, -3.004e-10
1.750e+1, -3.001e-10
1.760e+1, -2.998e-10
1.770e+1, -2.997e-10
1.780e+1, -2.994e-10
1.790e+1, -2.992e-10
