May 25, 2023   15:15:24
Cyclic Voltammetry
File: c:/users/mapence2/desktop/data/2023_05_24\expt3\mix_9\cv_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CV
Note: 

Init E (V) = 0
High E (V) = 0.7
Low E (V) = 0
Final E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.005
Segment = 3
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:
Segment 1:

Segment 2:

Segment 3:

Potential/V, Current/A

0.000, 3.296e-11
0.001, 2.956e-11
0.002, 2.712e-11
0.003, 2.526e-11
0.004, 2.384e-11
0.005, 2.264e-11
0.006, 2.151e-11
0.007, 2.053e-11
0.008, 1.958e-11
0.009, 1.874e-11
0.010, 1.805e-11
0.011, 1.726e-11
0.012, 1.670e-11
0.013, 1.615e-11
0.014, 1.560e-11
0.015, 1.506e-11
0.016, 1.451e-11
0.017, 1.397e-11
0.018, 1.351e-11
0.019, 1.316e-11
0.020, 1.271e-11
0.021, 1.225e-11
0.022, 1.192e-11
0.023, 1.158e-11
0.024, 1.120e-11
0.025, 1.081e-11
0.026, 1.046e-11
0.027, 1.002e-11
0.028, 9.787e-12
0.029, 9.568e-12
0.030, 9.292e-12
0.031, 9.018e-12
0.032, 8.766e-12
0.033, 8.495e-12
0.034, 8.158e-12
0.035, 7.929e-12
0.036, 7.733e-12
0.037, 7.591e-12
0.038, 7.395e-12
0.039, 7.186e-12
0.040, 6.959e-12
0.041, 6.782e-12
0.042, 6.549e-12
0.043, 6.330e-12
0.044, 6.120e-12
0.045, 5.863e-12
0.046, 5.708e-12
0.047, 5.475e-12
0.048, 5.253e-12
0.049, 5.053e-12
0.050, 4.829e-12
0.051, 4.647e-12
0.052, 4.448e-12
0.053, 4.253e-12
0.054, 4.080e-12
0.055, 3.848e-12
0.056, 3.664e-12
0.057, 3.481e-12
0.058, 3.290e-12
0.059, 3.103e-12
0.060, 2.937e-12
0.061, 2.714e-12
0.062, 2.542e-12
0.063, 2.450e-12
0.064, 2.220e-12
0.065, 2.057e-12
0.066, 1.773e-12
0.067, 1.535e-12
0.068, 1.374e-12
0.069, 1.218e-12
0.070, 1.083e-12
0.071, 8.695e-13
0.072, 5.986e-13
0.073, 4.442e-13
0.074, 2.568e-13
0.075, 8.506e-14
0.076, -3.072e-14
0.077, -2.709e-13
0.078, -4.332e-13
0.079, -5.931e-13
0.080, -8.648e-13
0.081, -1.014e-12
0.082, -1.128e-12
0.083, -1.276e-12
0.084, -1.532e-12
0.085, -1.715e-12
0.086, -1.985e-12
0.087, -2.152e-12
0.088, -2.307e-12
0.089, -2.531e-12
0.090, -2.638e-12
0.091, -2.894e-12
0.092, -3.128e-12
0.093, -3.305e-12
0.094, -3.506e-12
0.095, -3.608e-12
0.096, -3.864e-12
0.097, -4.014e-12
0.098, -4.143e-12
0.099, -4.369e-12
0.100, -4.521e-12
0.101, -4.654e-12
0.102, -4.964e-12
0.103, -5.059e-12
0.104, -5.311e-12
0.105, -5.521e-12
0.106, -5.582e-12
0.107, -5.898e-12
0.108, -6.088e-12
0.109, -6.307e-12
0.110, -6.447e-12
0.111, -6.635e-12
0.112, -6.843e-12
0.113, -7.011e-12
0.114, -7.169e-12
0.115, -7.441e-12
0.116, -7.629e-12
0.117, -7.758e-12
0.118, -7.909e-12
0.119, -8.123e-12
0.120, -8.325e-12
0.121, -8.543e-12
0.122, -8.731e-12
0.123, -8.856e-12
0.124, -9.094e-12
0.125, -9.316e-12
0.126, -9.514e-12
0.127, -9.774e-12
0.128, -9.969e-12
0.129, -1.019e-11
0.130, -1.040e-11
0.131, -1.054e-11
0.132, -1.072e-11
0.133, -1.093e-11
0.134, -1.122e-11
0.135, -1.143e-11
0.136, -1.157e-11
0.137, -1.171e-11
0.138, -1.204e-11
0.139, -1.218e-11
0.140, -1.234e-11
0.141, -1.273e-11
0.142, -1.295e-11
0.143, -1.307e-11
0.144, -1.326e-11
0.145, -1.341e-11
0.146, -1.373e-11
0.147, -1.389e-11
0.148, -1.410e-11
0.149, -1.433e-11
0.150, -1.453e-11
0.151, -1.468e-11
0.152, -1.490e-11
0.153, -1.526e-11
0.154, -1.542e-11
0.155, -1.560e-11
0.156, -1.592e-11
0.157, -1.609e-11
0.158, -1.627e-11
0.159, -1.649e-11
0.160, -1.678e-11
0.161, -1.706e-11
0.162, -1.730e-11
0.163, -1.752e-11
0.164, -1.776e-11
0.165, -1.798e-11
0.166, -1.822e-11
0.167, -1.843e-11
0.168, -1.872e-11
0.169, -1.896e-11
0.170, -1.919e-11
0.171, -1.942e-11
0.172, -1.967e-11
0.173, -1.993e-11
0.174, -2.017e-11
0.175, -2.043e-11
0.176, -2.065e-11
0.177, -2.092e-11
0.178, -2.116e-11
0.179, -2.141e-11
0.180, -2.162e-11
0.181, -2.191e-11
0.182, -2.217e-11
0.183, -2.240e-11
0.184, -2.268e-11
0.185, -2.294e-11
0.186, -2.319e-11
0.187, -2.349e-11
0.188, -2.371e-11
0.189, -2.393e-11
0.190, -2.420e-11
0.191, -2.448e-11
0.192, -2.473e-11
0.193, -2.505e-11
0.194, -2.530e-11
0.195, -2.560e-11
0.196, -2.587e-11
0.197, -2.616e-11
0.198, -2.644e-11
0.199, -2.677e-11
0.200, -2.700e-11
0.201, -2.731e-11
0.202, -2.763e-11
0.203, -2.795e-11
0.204, -2.818e-11
0.205, -2.848e-11
0.206, -2.886e-11
0.207, -2.917e-11
0.208, -2.943e-11
0.209, -2.980e-11
0.210, -3.013e-11
0.211, -3.042e-11
0.212, -3.075e-11
0.213, -3.108e-11
0.214, -3.139e-11
0.215, -3.173e-11
0.216, -3.208e-11
0.217, -3.238e-11
0.218, -3.268e-11
0.219, -3.302e-11
0.220, -3.338e-11
0.221, -3.371e-11
0.222, -3.402e-11
0.223, -3.437e-11
0.224, -3.472e-11
0.225, -3.504e-11
0.226, -3.534e-11
0.227, -3.566e-11
0.228, -3.593e-11
0.229, -3.629e-11
0.230, -3.673e-11
0.231, -3.708e-11
0.232, -3.744e-11
0.233, -3.776e-11
0.234, -3.807e-11
0.235, -3.841e-11
0.236, -3.879e-11
0.237, -3.917e-11
0.238, -3.958e-11
0.239, -3.994e-11
0.240, -4.034e-11
0.241, -4.072e-11
0.242, -4.109e-11
0.243, -4.156e-11
0.244, -4.192e-11
0.245, -4.236e-11
0.246, -4.282e-11
0.247, -4.318e-11
0.248, -4.353e-11
0.249, -4.394e-11
0.250, -4.436e-11
0.251, -4.482e-11
0.252, -4.529e-11
0.253, -4.575e-11
0.254, -4.616e-11
0.255, -4.664e-11
0.256, -4.705e-11
0.257, -4.745e-11
0.258, -4.789e-11
0.259, -4.836e-11
0.260, -4.890e-11
0.261, -4.937e-11
0.262, -4.980e-11
0.263, -5.024e-11
0.264, -5.080e-11
0.265, -5.127e-11
0.266, -5.174e-11
0.267, -5.228e-11
0.268, -5.274e-11
0.269, -5.321e-11
0.270, -5.371e-11
0.271, -5.422e-11
0.272, -5.471e-11
0.273, -5.534e-11
0.274, -5.595e-11
0.275, -5.643e-11
0.276, -5.694e-11
0.277, -5.754e-11
0.278, -5.825e-11
0.279, -5.875e-11
0.280, -5.929e-11
0.281, -5.992e-11
0.282, -6.062e-11
0.283, -6.110e-11
0.284, -6.161e-11
0.285, -6.224e-11
