May 25, 2023   12:15:52
Amperometric i-t Curve
File: c:/users/mapence2/desktop/data/2023_05_24\expt3\mix_1\it_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CA
Note: 

Init E (V) = 0.7
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, -3.577e-10
2.000e-1, -3.544e-10
3.000e-1, -3.515e-10
4.000e-1, -3.490e-10
5.000e-1, -3.465e-10
6.000e-1, -3.443e-10
7.000e-1, -3.426e-10
8.000e-1, -3.411e-10
9.000e-1, -3.394e-10
1.000e+0, -3.377e-10
1.100e+0, -3.360e-10
1.200e+0, -3.342e-10
1.300e+0, -3.328e-10
1.400e+0, -3.316e-10
1.500e+0, -3.302e-10
1.600e+0, -3.288e-10
1.700e+0, -3.274e-10
1.800e+0, -3.261e-10
1.900e+0, -3.248e-10
2.000e+0, -3.233e-10
2.100e+0, -3.219e-10
2.200e+0, -3.206e-10
2.300e+0, -3.192e-10
2.400e+0, -3.179e-10
2.500e+0, -3.171e-10
2.600e+0, -3.164e-10
2.700e+0, -3.158e-10
2.800e+0, -3.154e-10
2.900e+0, -3.149e-10
3.000e+0, -3.141e-10
3.100e+0, -3.133e-10
3.200e+0, -3.123e-10
3.300e+0, -3.114e-10
3.400e+0, -3.105e-10
3.500e+0, -3.097e-10
3.600e+0, -3.089e-10
3.700e+0, -3.081e-10
3.800e+0, -3.073e-10
3.900e+0, -3.065e-10
4.000e+0, -3.058e-10
4.100e+0, -3.052e-10
4.200e+0, -3.047e-10
4.300e+0, -3.041e-10
4.400e+0, -3.036e-10
4.500e+0, -3.032e-10
4.600e+0, -3.029e-10
4.700e+0, -3.025e-10
4.800e+0, -3.022e-10
4.900e+0, -3.018e-10
5.000e+0, -3.016e-10
5.100e+0, -3.012e-10
5.200e+0, -3.010e-10
5.300e+0, -3.007e-10
5.400e+0, -3.004e-10
5.500e+0, -3.000e-10
5.600e+0, -2.995e-10
5.700e+0, -2.991e-10
5.800e+0, -2.986e-10
5.900e+0, -2.980e-10
6.000e+0, -2.974e-10
6.100e+0, -2.966e-10
6.200e+0, -2.960e-10
6.300e+0, -2.955e-10
6.400e+0, -2.951e-10
6.500e+0, -2.945e-10
6.600e+0, -2.939e-10
6.700e+0, -2.934e-10
6.800e+0, -2.929e-10
6.900e+0, -2.926e-10
7.000e+0, -2.923e-10
7.100e+0, -2.918e-10
7.200e+0, -2.913e-10
7.300e+0, -2.906e-10
7.400e+0, -2.900e-10
7.500e+0, -2.894e-10
7.600e+0, -2.888e-10
7.700e+0, -2.883e-10
7.800e+0, -2.877e-10
7.900e+0, -2.871e-10
8.000e+0, -2.865e-10
8.100e+0, -2.860e-10
8.200e+0, -2.857e-10
8.300e+0, -2.852e-10
8.400e+0, -2.844e-10
8.500e+0, -2.838e-10
8.600e+0, -2.833e-10
8.700e+0, -2.827e-10
8.800e+0, -2.821e-10
8.900e+0, -2.816e-10
9.000e+0, -2.814e-10
9.100e+0, -2.811e-10
9.200e+0, -2.811e-10
9.300e+0, -2.812e-10
9.400e+0, -2.812e-10
9.500e+0, -2.811e-10
9.600e+0, -2.811e-10
9.700e+0, -2.809e-10
9.800e+0, -2.807e-10
9.900e+0, -2.804e-10
1.000e+1, -2.801e-10
1.010e+1, -2.798e-10
1.020e+1, -2.799e-10
1.030e+1, -2.800e-10
1.040e+1, -2.800e-10
1.050e+1, -2.799e-10
1.060e+1, -2.796e-10
1.070e+1, -2.794e-10
1.080e+1, -2.793e-10
1.090e+1, -2.791e-10
1.100e+1, -2.791e-10
1.110e+1, -2.792e-10
1.120e+1, -2.791e-10
1.130e+1, -2.787e-10
1.140e+1, -2.781e-10
1.150e+1, -2.773e-10
1.160e+1, -2.764e-10
1.170e+1, -2.757e-10
1.180e+1, -2.754e-10
1.190e+1, -2.751e-10
1.200e+1, -2.746e-10
1.210e+1, -2.740e-10
1.220e+1, -2.736e-10
1.230e+1, -2.733e-10
1.240e+1, -2.733e-10
1.250e+1, -2.731e-10
1.260e+1, -2.728e-10
1.270e+1, -2.725e-10
1.280e+1, -2.723e-10
1.290e+1, -2.720e-10
1.300e+1, -2.718e-10
1.310e+1, -2.715e-10
1.320e+1, -2.713e-10
1.330e+1, -2.710e-10
1.340e+1, -2.709e-10
1.350e+1, -2.709e-10
1.360e+1, -2.708e-10
1.370e+1, -2.706e-10
1.380e+1, -2.705e-10
1.390e+1, -2.704e-10
1.400e+1, -2.704e-10
1.410e+1, -2.706e-10
1.420e+1, -2.709e-10
1.430e+1, -2.712e-10
1.440e+1, -2.716e-10
1.450e+1, -2.719e-10
1.460e+1, -2.721e-10
1.470e+1, -2.723e-10
1.480e+1, -2.723e-10
1.490e+1, -2.723e-10
1.500e+1, -2.722e-10
1.510e+1, -2.719e-10
1.520e+1, -2.717e-10
1.530e+1, -2.715e-10
1.540e+1, -2.713e-10
1.550e+1, -2.711e-10
1.560e+1, -2.712e-10
1.570e+1, -2.713e-10
1.580e+1, -2.713e-10
1.590e+1, -2.713e-10
1.600e+1, -2.714e-10
1.610e+1, -2.714e-10
1.620e+1, -2.714e-10
1.630e+1, -2.714e-10
1.640e+1, -2.715e-10
1.650e+1, -2.715e-10
1.660e+1, -2.716e-10
1.670e+1, -2.718e-10
1.680e+1, -2.720e-10
1.690e+1, -2.721e-10
1.700e+1, -2.723e-10
1.710e+1, -2.723e-10
1.720e+1, -2.722e-10
1.730e+1, -2.723e-10
1.740e+1, -2.724e-10
1.750e+1, -2.724e-10
1.760e+1, -2.722e-10
1.770e+1, -2.721e-10
1.780e+1, -2.720e-10
