May 25, 2023   16:54:18
Amperometric i-t Curve
File: c:/users/mapence2/desktop/data/2023_05_24\expt4\mix_2\it_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CA
Note: 

Init E (V) = 0.7
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, -4.211e-10
2.000e-1, -4.162e-10
3.000e-1, -4.119e-10
4.000e-1, -4.079e-10
5.000e-1, -4.041e-10
6.000e-1, -4.006e-10
7.000e-1, -3.975e-10
8.000e-1, -3.944e-10
9.000e-1, -3.915e-10
1.000e+0, -3.888e-10
1.100e+0, -3.862e-10
1.200e+0, -3.839e-10
1.300e+0, -3.816e-10
1.400e+0, -3.795e-10
1.500e+0, -3.775e-10
1.600e+0, -3.756e-10
1.700e+0, -3.739e-10
1.800e+0, -3.721e-10
1.900e+0, -3.704e-10
2.000e+0, -3.686e-10
2.100e+0, -3.670e-10
2.200e+0, -3.655e-10
2.300e+0, -3.641e-10
2.400e+0, -3.627e-10
2.500e+0, -3.613e-10
2.600e+0, -3.599e-10
2.700e+0, -3.586e-10
2.800e+0, -3.574e-10
2.900e+0, -3.562e-10
3.000e+0, -3.550e-10
3.100e+0, -3.539e-10
3.200e+0, -3.528e-10
3.300e+0, -3.519e-10
3.400e+0, -3.507e-10
3.500e+0, -3.498e-10
3.600e+0, -3.490e-10
3.700e+0, -3.480e-10
3.800e+0, -3.470e-10
3.900e+0, -3.462e-10
4.000e+0, -3.452e-10
4.100e+0, -3.444e-10
4.200e+0, -3.435e-10
4.300e+0, -3.427e-10
4.400e+0, -3.419e-10
4.500e+0, -3.410e-10
4.600e+0, -3.402e-10
4.700e+0, -3.394e-10
4.800e+0, -3.387e-10
4.900e+0, -3.379e-10
5.000e+0, -3.373e-10
5.100e+0, -3.367e-10
5.200e+0, -3.360e-10
5.300e+0, -3.354e-10
5.400e+0, -3.349e-10
5.500e+0, -3.344e-10
5.600e+0, -3.338e-10
5.700e+0, -3.334e-10
5.800e+0, -3.327e-10
5.900e+0, -3.319e-10
6.000e+0, -3.313e-10
6.100e+0, -3.306e-10
6.200e+0, -3.300e-10
6.300e+0, -3.294e-10
6.400e+0, -3.288e-10
6.500e+0, -3.282e-10
6.600e+0, -3.279e-10
6.700e+0, -3.275e-10
6.800e+0, -3.271e-10
6.900e+0, -3.269e-10
7.000e+0, -3.267e-10
7.100e+0, -3.265e-10
7.200e+0, -3.263e-10
7.300e+0, -3.260e-10
7.400e+0, -3.258e-10
7.500e+0, -3.255e-10
7.600e+0, -3.254e-10
7.700e+0, -3.251e-10
7.800e+0, -3.249e-10
