May 25, 2023   19:12:51
Amperometric i-t Curve
File: c:/users/mapence2/desktop/data/2023_05_24\expt4\mix_8\it_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CA
Note: 

Init E (V) = 0.7
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, -3.638e-10
2.000e-1, -3.574e-10
3.000e-1, -3.516e-10
4.000e-1, -3.465e-10
5.000e-1, -3.417e-10
6.000e-1, -3.373e-10
7.000e-1, -3.331e-10
8.000e-1, -3.293e-10
9.000e-1, -3.257e-10
1.000e+0, -3.223e-10
1.100e+0, -3.193e-10
1.200e+0, -3.163e-10
1.300e+0, -3.137e-10
1.400e+0, -3.111e-10
1.500e+0, -3.086e-10
1.600e+0, -3.064e-10
1.700e+0, -3.041e-10
1.800e+0, -3.021e-10
1.900e+0, -3.001e-10
2.000e+0, -2.983e-10
2.100e+0, -2.965e-10
2.200e+0, -2.949e-10
2.300e+0, -2.933e-10
2.400e+0, -2.917e-10
2.500e+0, -2.904e-10
2.600e+0, -2.890e-10
2.700e+0, -2.877e-10
2.800e+0, -2.864e-10
2.900e+0, -2.851e-10
3.000e+0, -2.840e-10
3.100e+0, -2.829e-10
3.200e+0, -2.818e-10
3.300e+0, -2.807e-10
3.400e+0, -2.798e-10
3.500e+0, -2.787e-10
3.600e+0, -2.777e-10
3.700e+0, -2.768e-10
3.800e+0, -2.758e-10
3.900e+0, -2.749e-10
4.000e+0, -2.741e-10
4.100e+0, -2.732e-10
4.200e+0, -2.724e-10
4.300e+0, -2.716e-10
4.400e+0, -2.709e-10
4.500e+0, -2.701e-10
4.600e+0, -2.694e-10
4.700e+0, -2.685e-10
4.800e+0, -2.678e-10
4.900e+0, -2.671e-10
5.000e+0, -2.664e-10
5.100e+0, -2.657e-10
5.200e+0, -2.651e-10
5.300e+0, -2.645e-10
5.400e+0, -2.638e-10
5.500e+0, -2.634e-10
5.600e+0, -2.628e-10
5.700e+0, -2.622e-10
5.800e+0, -2.616e-10
5.900e+0, -2.611e-10
6.000e+0, -2.606e-10
6.100e+0, -2.600e-10
6.200e+0, -2.594e-10
6.300e+0, -2.589e-10
6.400e+0, -2.584e-10
6.500e+0, -2.578e-10
6.600e+0, -2.573e-10
6.700e+0, -2.568e-10
6.800e+0, -2.563e-10
6.900e+0, -2.558e-10
7.000e+0, -2.553e-10
7.100e+0, -2.548e-10
7.200e+0, -2.544e-10
7.300e+0, -2.540e-10
7.400e+0, -2.535e-10
7.500e+0, -2.531e-10
7.600e+0, -2.527e-10
7.700e+0, -2.523e-10
7.800e+0, -2.520e-10
7.900e+0, -2.516e-10
8.000e+0, -2.512e-10
8.100e+0, -2.508e-10
8.200e+0, -2.504e-10
8.300e+0, -2.501e-10
8.400e+0, -2.498e-10
8.500e+0, -2.495e-10
8.600e+0, -2.493e-10
8.700e+0, -2.491e-10
8.800e+0, -2.491e-10
8.900e+0, -2.491e-10
9.000e+0, -2.491e-10
9.100e+0, -2.492e-10
9.200e+0, -2.493e-10
9.300e+0, -2.495e-10
9.400e+0, -2.497e-10
9.500e+0, -2.499e-10
9.600e+0, -2.502e-10
9.700e+0, -2.504e-10
9.800e+0, -2.507e-10
9.900e+0, -2.510e-10
1.000e+1, -2.513e-10
1.010e+1, -2.516e-10
1.020e+1, -2.519e-10
1.030e+1, -2.521e-10
1.040e+1, -2.521e-10
1.050e+1, -2.523e-10
1.060e+1, -2.524e-10
1.070e+1, -2.525e-10
1.080e+1, -2.525e-10
1.090e+1, -2.524e-10
1.100e+1, -2.524e-10
1.110e+1, -2.522e-10
1.120e+1, -2.520e-10
1.130e+1, -2.519e-10
1.140e+1, -2.518e-10
1.150e+1, -2.517e-10
1.160e+1, -2.516e-10
1.170e+1, -2.516e-10
1.180e+1, -2.515e-10
1.190e+1, -2.513e-10
1.200e+1, -2.512e-10
1.210e+1, -2.510e-10
1.220e+1, -2.508e-10
1.230e+1, -2.506e-10
1.240e+1, -2.504e-10
1.250e+1, -2.502e-10
1.260e+1, -2.498e-10
1.270e+1, -2.495e-10
1.280e+1, -2.492e-10
1.290e+1, -2.490e-10
1.300e+1, -2.486e-10
1.310e+1, -2.484e-10
1.320e+1, -2.482e-10
1.330e+1, -2.479e-10
1.340e+1, -2.476e-10
1.350e+1, -2.473e-10
1.360e+1, -2.471e-10
1.370e+1, -2.468e-10
1.380e+1, -2.465e-10
1.390e+1, -2.461e-10
1.400e+1, -2.459e-10
1.410e+1, -2.456e-10
1.420e+1, -2.453e-10
1.430e+1, -2.450e-10
1.440e+1, -2.447e-10
1.450e+1, -2.444e-10
1.460e+1, -2.441e-10
1.470e+1, -2.439e-10
1.480e+1, -2.437e-10
1.490e+1, -2.434e-10
1.500e+1, -2.431e-10
1.510e+1, -2.429e-10
1.520e+1, -2.426e-10
1.530e+1, -2.423e-10
1.540e+1, -2.420e-10
1.550e+1, -2.418e-10
1.560e+1, -2.414e-10
1.570e+1, -2.413e-10
1.580e+1, -2.409e-10
1.590e+1, -2.407e-10
1.600e+1, -2.405e-10
1.610e+1, -2.403e-10
1.620e+1, -2.400e-10
1.630e+1, -2.398e-10
1.640e+1, -2.396e-10
1.650e+1, -2.394e-10
1.660e+1, -2.392e-10
1.670e+1, -2.390e-10
1.680e+1, -2.387e-10
1.690e+1, -2.385e-10
