May 24, 2023   21:26:32
Amperometric i-t Curve
File: c:/users/mapence2/desktop/data/2023_05_24\expt2\mix_3\it_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CA
Note: 

Init E (V) = 0.7
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, -1.320e-10
2.000e-1, -1.293e-10
3.000e-1, -1.271e-10
4.000e-1, -1.250e-10
5.000e-1, -1.231e-10
6.000e-1, -1.213e-10
7.000e-1, -1.196e-10
8.000e-1, -1.181e-10
9.000e-1, -1.166e-10
1.000e+0, -1.152e-10
1.100e+0, -1.139e-10
1.200e+0, -1.127e-10
1.300e+0, -1.116e-10
1.400e+0, -1.106e-10
1.500e+0, -1.096e-10
1.600e+0, -1.086e-10
1.700e+0, -1.077e-10
1.800e+0, -1.069e-10
1.900e+0, -1.060e-10
2.000e+0, -1.052e-10
2.100e+0, -1.045e-10
2.200e+0, -1.038e-10
2.300e+0, -1.031e-10
2.400e+0, -1.025e-10
2.500e+0, -1.018e-10
2.600e+0, -1.012e-10
2.700e+0, -1.007e-10
2.800e+0, -1.001e-10
2.900e+0, -9.957e-11
3.000e+0, -9.904e-11
3.100e+0, -9.858e-11
3.200e+0, -9.808e-11
3.300e+0, -9.769e-11
3.400e+0, -9.726e-11
3.500e+0, -9.682e-11
3.600e+0, -9.645e-11
3.700e+0, -9.605e-11
3.800e+0, -9.570e-11
3.900e+0, -9.536e-11
4.000e+0, -9.506e-11
4.100e+0, -9.477e-11
4.200e+0, -9.446e-11
4.300e+0, -9.427e-11
4.400e+0, -9.389e-11
4.500e+0, -9.360e-11
4.600e+0, -9.331e-11
4.700e+0, -9.311e-11
4.800e+0, -9.288e-11
4.900e+0, -9.261e-11
5.000e+0, -9.237e-11
5.100e+0, -9.216e-11
5.200e+0, -9.193e-11
5.300e+0, -9.174e-11
5.400e+0, -9.151e-11
5.500e+0, -9.137e-11
5.600e+0, -9.120e-11
5.700e+0, -9.097e-11
5.800e+0, -9.075e-11
5.900e+0, -9.060e-11
6.000e+0, -9.046e-11
6.100e+0, -9.036e-11
6.200e+0, -9.013e-11
6.300e+0, -8.990e-11
6.400e+0, -8.980e-11
6.500e+0, -8.978e-11
6.600e+0, -8.975e-11
6.700e+0, -8.955e-11
6.800e+0, -8.949e-11
6.900e+0, -8.942e-11
7.000e+0, -8.919e-11
7.100e+0, -8.903e-11
7.200e+0, -8.891e-11
7.300e+0, -8.889e-11
7.400e+0, -8.897e-11
7.500e+0, -8.866e-11
7.600e+0, -8.855e-11
7.700e+0, -8.848e-11
7.800e+0, -8.811e-11
7.900e+0, -8.779e-11
8.000e+0, -8.759e-11
8.100e+0, -8.740e-11
8.200e+0, -8.730e-11
8.300e+0, -8.717e-11
8.400e+0, -8.718e-11
8.500e+0, -8.705e-11
8.600e+0, -8.685e-11
8.700e+0, -8.670e-11
8.800e+0, -8.648e-11
8.900e+0, -8.640e-11
9.000e+0, -8.625e-11
9.100e+0, -8.615e-11
9.200e+0, -8.611e-11
9.300e+0, -8.654e-11
9.400e+0, -8.622e-11
9.500e+0, -8.622e-11
9.600e+0, -8.625e-11
9.700e+0, -8.588e-11
9.800e+0, -8.565e-11
9.900e+0, -8.555e-11
1.000e+1, -8.552e-11
1.010e+1, -8.551e-11
1.020e+1, -8.538e-11
1.030e+1, -8.541e-11
1.040e+1, -8.529e-11
1.050e+1, -8.522e-11
1.060e+1, -8.526e-11
1.070e+1, -8.517e-11
1.080e+1, -8.509e-11
1.090e+1, -8.544e-11
1.100e+1, -8.528e-11
1.110e+1, -8.523e-11
1.120e+1, -8.506e-11
1.130e+1, -8.475e-11
1.140e+1, -8.454e-11
1.150e+1, -8.438e-11
1.160e+1, -8.439e-11
1.170e+1, -8.457e-11
1.180e+1, -8.457e-11
1.190e+1, -8.427e-11
1.200e+1, -8.393e-11
1.210e+1, -8.377e-11
1.220e+1, -8.365e-11
1.230e+1, -8.356e-11
1.240e+1, -8.347e-11
1.250e+1, -8.334e-11
1.260e+1, -8.357e-11
1.270e+1, -8.374e-11
1.280e+1, -8.340e-11
1.290e+1, -8.324e-11
1.300e+1, -8.319e-11
1.310e+1, -8.308e-11
1.320e+1, -8.296e-11
1.330e+1, -8.282e-11
1.340e+1, -8.272e-11
1.350e+1, -8.298e-11
1.360e+1, -8.320e-11
1.370e+1, -8.326e-11
1.380e+1, -8.318e-11
1.390e+1, -8.316e-11
1.400e+1, -8.294e-11
1.410e+1, -8.280e-11
1.420e+1, -8.280e-11
1.430e+1, -8.276e-11
